capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
229320 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.167594852 1.169105251 1.167477273 1.169224957 1.167462840 1.168500682 1.168829650 1.158793520 1.158524539 1.158524539 1.164834192 1.164834192 1.159168980  
246960 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.164258976 1.164031519 1.165684774 1.161286528 1.165837561 1.162653582 1.162656705 1.149895007 1.143275628 1.143275628 1.164051566 1.164051566 1.145019570  
264600 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.161711852 1.159481416 1.164231009 1.155290950 1.164345107 1.157313540 1.156969712 1.149389569 1.142107216 1.142107216 1.137535698 1.137535698 1.139218719  
282240 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.161504143 1.159481416 1.164231009 1.155290950 1.164345107 1.157313540 1.156969712 1.148768524 1.141700344 1.141700344 1.137211486 1.137211486 1.138734452  
299880 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.160513956 1.158600315 1.162649284 1.154241708 1.162763382 1.156584788 1.156367671 1.141944663 1.133694592 1.133694592 1.131195213 1.131195213 1.131926791  
317520 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.148611714 1.146401368 1.151911369 1.143719498 1.152182319 1.145142183 1.145228503 1.133350201 1.122505682 1.122505682 1.122598393 1.122598393 1.120114740  
335160 1.173678537 1.093241230 1.093241230 0.080437307 1.093265631 1.112048321 1.109057649 1.110409021 1.107205325 1.110935456 1.107553575 1.107420984 1.099000062 1.094114412 1.094114412 1.093412521 1.093412521 1.095095548  
176400 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.131755383 1.133167938 1.131308119 1.133497384 1.131203941 1.133083302 1.133114307 1.130143305 1.130000487 1.130000487 1.130274609 1.130274609 1.130266673  
194040 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.131755383 1.133167938 1.131308119 1.133497384 1.131203941 1.133083302 1.133114307 1.130143305 1.130000487 1.130000487 1.130274609 1.130274609 1.130266673  
211680 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.131755383 1.133167938 1.131308119 1.133446516 1.131203941 1.132980108 1.133076555 1.129733790 1.129529500 1.129529500 1.129214978 1.129214978 1.129795686  
229320 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.131728356 1.131094985 1.131126088 1.132466203 1.131109128 1.132067336 1.132316736 1.122182472 1.122642607 1.122642607 1.128194689 1.128194689 1.123352640  
246960 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.127211519 1.126880976 1.128792916 1.127094178 1.128790663 1.126976991 1.125933007 1.113123049 1.106680737 1.106680737 1.122068163 1.122068163 1.106629016  
264600 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.124904002 1.122569131 1.127704459 1.118773403 1.127752133 1.119758962 1.119960389 1.113078363 1.105478233 1.105478233 1.101341635 1.101341635 1.104153351  
282240 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.124682355 1.122330933 1.127704459 1.118773403 1.127752133 1.119758962 1.119960389 1.112436588 1.105150324 1.105150324 1.100791961 1.100791961 1.103516745  
299880 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.123720599 1.121629650 1.125543621 1.117559693 1.125591295 1.119009666 1.119461492 1.106619611 1.098745929 1.098745929 1.095974474 1.095974474 1.097016350  
317520 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.112795851 1.110218282 1.115192196 1.107148525 1.115140072 1.108246313 1.108149251 1.096608665 1.087148608 1.087148608 1.085406904 1.085406904 1.084797425  
335160 1.137007578 1.054587177 1.054587177 0.082420401 1.054613578 1.070991677 1.069427925 1.072796728 1.068460475 1.072715043 1.068470437 1.067047490 1.059046744 1.055365828 1.055365828 1.055041692 1.055041692 1.056766707  
176400 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.202442171 1.204262412 1.202521243 1.204988108 1.202506315 1.204430895 1.204812861 1.200823858 1.200833277 1.200833277 1.201763156 1.201763156 1.201754332  
194040 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.202442171 1.204262412 1.202521243 1.204988108 1.202506315 1.204430895 1.204812861 1.200823858 1.200833277 1.200833277 1.201763156 1.201763156 1.201754332  
211680 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.202309873 1.204262412 1.202521243 1.204988108 1.202506315 1.204430895 1.204812861 1.200375218 1.200399877 1.200399877 1.200211613 1.200211613 1.201320932  
229320 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.201527022 1.203637671 1.202521243 1.204142943 1.202506315 1.203775065 1.204090913 1.192600679 1.192046240 1.192046240 1.200037656 1.200037656 1.193372319  
246960 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.198384873 1.197447490 1.200047686 1.197027139 1.200161925 1.196613487 1.196921035 1.184285307 1.178832042 1.178832042 1.199189541 1.199189541 1.180330949  
264600 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.196367487 1.194840954 1.199425718 1.190898640 1.199526336 1.190907157 1.191228429 1.185253972 1.178500074 1.178500074 1.174312404 1.174312404 1.176302126  
282240 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.196367487 1.194840954 1.199425718 1.190898640 1.199526336 1.190907157 1.191228429 1.184747428 1.177682004 1.177682004 1.173708806 1.173708806 1.175391828  
299880 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.194826617 1.193829947 1.196379858 1.189949606 1.196573406 1.190169745 1.190424269 1.178613011 1.170142258 1.170142258 1.167106023 1.167106023 1.168094873  
317520 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.182969487 1.181757678 1.185616641 1.178490480 1.185744355 1.179113944 1.179584938 1.169261248 1.159513823 1.159513823 1.158474815 1.158474815 1.156714538  
335160 1.208267608 1.129778371 1.129778371 0.078489237 1.129802590 1.144891290 1.144526417 1.147533416 1.142634305 1.147720502 1.142826939 1.142690804 1.133473146 1.130297163 1.130297163 1.130022030 1.130022030 1.131598865  
176400 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.201413566 1.202572050 1.200743517 1.202940371 1.200732281 1.202573179 1.202573556 1.199742985 1.199739463 1.199739463 1.199752004 1.199752004 1.199803691  
194040 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.201413566 1.202572050 1.200743517 1.202940371 1.200732281 1.202573179 1.202573556 1.199742985 1.199739463 1.199739463 1.199752004 1.199752004 1.199803691  
211680 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.201413566 1.202572050 1.200743517 1.202940371 1.200732281 1.202573179 1.202573556 1.198876543 1.199003373 1.199003373 1.198405407 1.198405407 1.199021012  
229320 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.200561791 1.201646844 1.200242251 1.201648634 1.200231015 1.201267686 1.200954024 1.190067210 1.189172837 1.189172837 1.197610677 1.197610677 1.190669719  
246960 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.197026784 1.196244053 1.198031705 1.195077266 1.198055289 1.195681350 1.195675810 1.183048287 1.176187404 1.176187404 1.197513717 1.197513717 1.176554171  
264600 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.194684996 1.192562205 1.197240518 1.188997282 1.197324540 1.189823836 1.190015254 1.183162942 1.175999817 1.175999817 1.169928386 1.169928386 1.171707255  
282240 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.194428014 1.192562205 1.197085447 1.188997282 1.197169469 1.189569012 1.189727744 1.182331162 1.173894201 1.173894201 1.168812527 1.168812527 1.170339959  
299880 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.192626073 1.191010227 1.193493053 1.187812380 1.193556749 1.187660917 1.187916541 1.173545931 1.164645910 1.164645910 1.161199677 1.161199677 1.162061096  
317520 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.179819178 1.178018200 1.183153449 1.176038547 1.183262237 1.177409119 1.177773076 1.163833173 1.152273563 1.152273563 1.153756330 1.153756330 1.150659817  
335160 1.206662438 1.129989628 1.129989628 0.076672810 1.130012907 1.146579572 1.146676847 1.149481431 1.145125070 1.149590542 1.145247487 1.145073037 1.134240944 1.130557866 1.130557866 1.130066492 1.130066492 1.132194992  
176400 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.100744179 1.101877152 1.099942971 1.102162589 1.099828530 1.102301252 1.102106266 1.099025611 1.099017991 1.099017991 1.099139119 1.099139119 1.099151441  
194040 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.100744179 1.101877152 1.099942971 1.102162589 1.099828530 1.102301252 1.102106266 1.099025611 1.099017991 1.099017991 1.099139119 1.099139119 1.099151441  
211680 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.100744179 1.101829538 1.099798976 1.102162589 1.099684535 1.102301252 1.102106266 1.098227949 1.098319303 1.098319303 1.097545015 1.097545015 1.098358233  
229320 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.099170339 1.101042126 1.098998536 1.101245809 1.099147679 1.100251891 1.100745020 1.089263991 1.088119516 1.088119516 1.096669090 1.096669090 1.089473489  
246960 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.096120924 1.094980278 1.096995214 1.093217394 1.096987156 1.092818307 1.092529461 1.082727115 1.075952439 1.075952439 1.096211691 1.096211691 1.074775978  
264600 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.094055981 1.091293471 1.096553639 1.088379085 1.096740392 1.086664378 1.087240854 1.082735980 1.075685520 1.075685520 1.070001660 1.070001660 1.073005502  
282240 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.094055981 1.091066420 1.096553639 1.088221255 1.096740392 1.086664378 1.087240854 1.082121891 1.075302886 1.075302886 1.069196370 1.069196370 1.072111700  
299880 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.092119512 1.090149406 1.093618669 1.086600499 1.093805422 1.084460456 1.084972651 1.072200624 1.064667067 1.064667067 1.062668730 1.062668730 1.063249924  
317520 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.078981006 1.076639594 1.081470395 1.073099111 1.081513040 1.073279078 1.073355348 1.063377898 1.053629808 1.053629808 1.051691193 1.051691193 1.050432135  
335160 1.105728428 1.028386192 1.028386192 0.077342236 1.028409947 1.043619822 1.041636309 1.043566021 1.041790053 1.043895091 1.041199346 1.041752289 1.033965028 1.030148546 1.030148546 1.028971418 1.028971418 1.031457655  
176400 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.152347031 1.153108938 1.151507310 1.153823204 1.151487437 1.153740215 1.153760137 1.150824905 1.150702408 1.150702408 1.150722669 1.150722669 1.150724423  
194040 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.152347031 1.153108938 1.151507310 1.153823204 1.151487437 1.153740215 1.153760137 1.150824905 1.150702408 1.150702408 1.150722669 1.150722669 1.150724423  
211680 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.152347031 1.153108938 1.151507310 1.153823204 1.151487437 1.153740215 1.153760137 1.150342691 1.150097264 1.150097264 1.149535797 1.149535797 1.150119279  
229320 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.151291658 1.151340092 1.151199074 1.153227629 1.151120467 1.152903797 1.152953281 1.143754441 1.142381589 1.142381589 1.149152249 1.149152249 1.142654150  
246960 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.147491537 1.147314092 1.150453974 1.146385867 1.150593334 1.147861031 1.146298677 1.134632125 1.128782663 1.128782663 1.148436454 1.148436454 1.128201116  
264600 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.145582278 1.144141125 1.149061911 1.140179547 1.149173530 1.140300960 1.139887516 1.134671360 1.128101239 1.128101239 1.123620019 1.123620019 1.124793422  
282240 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.145582278 1.144141125 1.148901706 1.140179547 1.149013325 1.140300960 1.139887516 1.134102022 1.127567041 1.127567041 1.122859612 1.122859612 1.123887434  
299880 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.144800541 1.142442624 1.146694281 1.139632391 1.146805900 1.139222782 1.138989382 1.126595051 1.119007677 1.119007677 1.115895648 1.115895648 1.115680266  
317520 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.131628420 1.130248801 1.135915840 1.127598185 1.136210354 1.127511781 1.127641741 1.116971015 1.106779060 1.106779060 1.105964775 1.105964775 1.104010833  
335160 1.157182634 1.080581816 1.080581816 0.076600818 1.080605048 1.096315670 1.095905194 1.099853559 1.096091733 1.100018784 1.093857212 1.093832984 1.084984925 1.080886770 1.080886770 1.081020502 1.081020502 1.082100079  
176400 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.173064208 1.174525934 1.172659946 1.174237710 1.172665306 1.174912363 1.174852107 1.171498747 1.171481010 1.171481010 1.172088293 1.172088293 1.171958924  
194040 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.173064208 1.174525934 1.172659946 1.174237710 1.172665306 1.174912363 1.174852107 1.171498747 1.171481010 1.171481010 1.172088293 1.172088293 1.171958924  
211680 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.173064208 1.174525934 1.172659946 1.174237710 1.172665306 1.174742810 1.174822184 1.170657894 1.170556969 1.170556969 1.172088293 1.172088293 1.170962107  
229320 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.172303525 1.173863129 1.172586718 1.173506228 1.172548600 1.173816089 1.173727788 1.164464891 1.163129772 1.163129772 1.169971204 1.169971204 1.164055167  
246960 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.169547551 1.169919096 1.171958351 1.168316357 1.171954056 1.168677141 1.168371815 1.155372802 1.148718551 1.148718551 1.169781014 1.169781014 1.150088168  
264600 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.166342059 1.164648590 1.170684184 1.162280989 1.170674778 1.160612432 1.160512212 1.155032548 1.148352416 1.148352416 1.144966876 1.144966876 1.145825254  
282240 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.166342059 1.164338090 1.170056491 1.162280989 1.170047085 1.160612432 1.160512212 1.153912762 1.147709793 1.147709793 1.144331590 1.144331590 1.144860687  
299880 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.165135400 1.163514484 1.167866039 1.160845009 1.167856633 1.159270741 1.159363392 1.147004328 1.138560342 1.138560342 1.138260616 1.138260616 1.137437539  
317520 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.153967645 1.151919215 1.157805574 1.149161361 1.157655471 1.147953158 1.147946288 1.138488842 1.127760514 1.127760514 1.128303205 1.128303205 1.124930261  
335160 1.178302229 1.100104507 1.100104507 0.078197722 1.100126668 1.116471258 1.117052082 1.120458936 1.113456013 1.120690815 1.114585396 1.114480869 1.103903491 1.100682731 1.100682731 1.100476322 1.100476322 1.101842896  
176400 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.190403641 1.191608166 1.189671048 1.191951922 1.189620209 1.190913265 1.190258638 1.188975871 1.188748367 1.188748367 1.188904066 1.188904066 1.188805388  
194040 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.190403641 1.191608166 1.189671048 1.191951922 1.189620209 1.190913265 1.190258638 1.188975871 1.188748367 1.188748367 1.188904066 1.188904066 1.188805388  
211680 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.190403641 1.191577740 1.189671048 1.191951922 1.189620209 1.190913265 1.190258638 1.188361902 1.188557015 1.188557015 1.188748927 1.188748927 1.188614036  
229320 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.189779456 1.190291818 1.189218221 1.190599700 1.189167382 1.190375190 1.189657569 1.182288362 1.181093150 1.181093150 1.187942591 1.187942591 1.181663727  
246960 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.185392526 1.185770116 1.188422969 1.185999625 1.187974335 1.185830271 1.184970182 1.172720405 1.164678798 1.164678798 1.186887574 1.186887574 1.166410040  
264600 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.182822061 1.181300408 1.187795257 1.178653451 1.187036115 1.178618269 1.178026385 1.171381573 1.164938253 1.164938253 1.161716349 1.161716349 1.162987208  
282240 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.182822061 1.181300408 1.187795257 1.178653451 1.187036115 1.178618269 1.178026385 1.171451148 1.164755855 1.164755855 1.161716349 1.161716349 1.162809042  
299880 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.181782002 1.180153723 1.185612263 1.178058655 1.184651629 1.178138125 1.177506277 1.164459620 1.157370122 1.157370122 1.155670446 1.155670446 1.154792442  
317520 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.169936382 1.170505549 1.176046266 1.167757903 1.175437325 1.167171283 1.166753153 1.155685380 1.145981346 1.145981346 1.145327565 1.145327565 1.143807202  
335160 1.195642030 1.112326919 1.112326919 0.083315111 1.112352256 1.129158875 1.127949839 1.133126505 1.128436934 1.132765629 1.127129200 1.126445243 1.115286466 1.112600041 1.112600041 1.113118551 1.113118551 1.114831072  
176400 1.189936562 1.108016509 1.108016509 0.081920053 1.108041924 1.184077996 1.185883978 1.184294549 1.185459185 1.184300845 1.185984448 1.186215432 1.182344983 1.182210494 1.182210494 1.183153453 1.183153453 1.183015188  
