capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp optimal_time_infinite_case order_of_submission Gilmore_Gomory_makespan order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction  
3488484140 2719.057488311 1660.447741254 1660.447741254 1058.609747057 1660.447753669 1750.956829356 1722.021281800 1983.653247252 1793.143973873 1885.741631994 1792.530198755 1768.173628559 1721.622393800 1790.652083960 1790.652083960 1747.656844822 1747.656844822 1803.953677583  
1836044288 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1551.664105301 1459.374046957 1553.987914830 1538.235839228 1518.760297003 1519.713873617 1498.573509687 1459.307821574 1498.028074100 1498.028074100 1506.192683380 1506.192683380 1529.226159532  
2019648716 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1521.451207603 1459.374046957 1553.987914830 1532.529111356 1518.760297003 1490.400077801 1472.460172302 1459.307821574 1527.376978800 1527.376978800 1448.788678982 1448.788678982 1463.131290187  
2203253144 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1490.812841420 1459.374046957 1553.987914830 1532.529111356 1518.760297003 1489.912222445 1468.774029161 1459.307821574 1503.520364511 1503.520364511 1427.949372429 1427.949372429 1435.052216741  
2386857572 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1474.424755966 1399.230861146 1553.987914830 1469.766468914 1430.844337420 1489.619566651 1468.479202721 1401.525416647 1446.770420971 1446.770420971 1407.988645972 1407.988645972 1427.165352456  
2570462000 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1457.526895983 1399.230861146 1553.987914830 1469.766468914 1430.844337420 1489.619566651 1468.479202721 1401.217827750 1442.075108271 1442.075108271 1391.115450101 1391.115450101 1408.597255533  
2754066428 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1457.526895983 1369.180185701 1474.044157330 1458.112536764 1379.874007636 1430.302552048 1382.222679525 1399.164635763 1449.274357490 1449.274357490 1391.274440410 1391.274440410 1393.880312910  
2937670856 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1420.960633153 1369.180185701 1455.132450121 1441.250907067 1379.874007636 1430.302552048 1378.182605166 1399.164635763 1432.816068205 1432.816068205 1383.298262675 1383.298262675 1378.739027692  
3121275284 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1420.960633153 1369.180185701 1451.239850429 1434.697292796 1379.068759163 1429.304602787 1377.048742687 1399.164635763 1423.964287536 1423.964287536 1372.814447382 1372.814447382 1372.810691196  
3304879712 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1420.960633153 1369.180185701 1451.239850429 1434.697292796 1379.068759163 1429.304602787 1377.048742687 1399.164635763 1426.137005207 1426.137005207 1369.229559274 1369.229559274 1369.232437128  
3488484140 1987.514870399 1369.161416976 1369.161416976 618.353453423 1369.161428546 1420.960633153 1369.180185701 1411.624617506 1428.018229798 1369.161428546 1429.304602787 1369.318002982 1399.164635763 1419.284194776 1419.284194776 1369.232437128 1369.232437128 1369.233813510  
1836044288 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1521.790216957 1395.992043613 1602.854610906 1541.490543320 1528.522738104 1531.636637862 1512.970717888 1431.540221158 1513.652560614 1513.652560614 1462.474454375 1462.474454375 1497.465552057  
2019648716 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1477.636342974 1395.992043613 1602.854610906 1513.929011363 1528.522738104 1531.636637862 1471.431267026 1427.248926194 1466.157028850 1466.157028850 1416.694096716 1416.694096716 1462.801998090  
2203253144 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1466.353441859 1395.992043613 1602.854610906 1513.929011363 1528.522738104 1531.636637862 1471.431267026 1427.248926194 1466.157028850 1466.157028850 1354.942403194 1354.942403194 1454.793176298  
2386857572 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1465.116304326 1395.992043613 1602.854610906 1484.840062069 1450.009243003 1473.061575094 1453.406700629 1427.248926194 1484.840062069 1484.840062069 1336.278584402 1336.278584402 1425.416356554  
2570462000 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1421.802644253 1395.992043613 1602.854610906 1482.915480552 1450.009243003 1473.061575094 1453.406700629 1427.248926194 1477.970766562 1477.970766562 1345.825226701 1345.825226701 1423.709834245  
2754066428 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1361.014329452 1335.203728812 1483.805021603 1445.808900503 1424.039351762 1441.804680184 1352.067889457 1395.992031284 1424.097053685 1424.097053685 1360.781572547 1360.781572547 1400.825362671  
2937670856 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1361.014329452 1335.203728812 1483.805021603 1424.097053685 1424.039351762 1441.804680184 1352.067889457 1395.992031284 1395.992031284 1395.992031284 1373.944541577 1373.944541577 1424.630090088  
3121275284 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1355.047786669 1335.203728812 1483.805021603 1410.127106451 1374.066866209 1411.954987500 1335.458437953 1395.992031284 1410.127106451 1410.127106451 1365.595217135 1365.595217135 1424.132293563  
3304879712 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1340.331781379 1335.203728812 1483.805021603 1410.127106451 1374.066866209 1411.954987500 1335.458437953 1395.992031284 1395.992031284 1395.992031284 1338.110903061 1338.110903061 1397.573739064  
3488484140 2038.522896604 1335.203716483 1335.203716483 703.319180121 1335.203728812 1339.270487121 1335.203728812 1425.229958835 1410.127106451 1365.464288994 1395.992031284 1335.458437953 1395.992031284 1395.992031284 1395.992031284 1335.271960086 1335.271960086 1395.536369476  
1836044288 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1376.362510342 1374.254239696 1527.825861530 1463.790659452 1468.137605318 1478.118824656 1414.206179606 1344.580314293 1416.349380252 1416.349380252 1436.453141430 1436.453141430 1440.860468961  
2019648716 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1370.973238964 1374.254239696 1527.825861530 1459.928026454 1468.137605318 1447.867887615 1373.975625138 1344.580314293 1374.706966695 1374.706966695 1384.949715182 1384.949715182 1422.611314501  
2203253144 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1356.620408167 1374.254239696 1527.825861530 1456.638753582 1468.137605318 1447.867887615 1373.617496571 1344.580314293 1379.815063929 1379.815063929 1376.090966300 1376.090966300 1373.240532369  
2386857572 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1356.620408167 1313.438367805 1527.825861530 1385.822679448 1404.707766218 1390.851232238 1348.178617980 1283.764442402 1310.099361790 1310.099361790 1369.186327693 1369.186327693 1386.136241702  
2570462000 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1355.015823304 1313.438367805 1527.825861530 1369.486563186 1404.707766218 1390.851232238 1348.178617980 1283.764442402 1298.538483822 1298.538483822 1351.170830109 1351.170830109 1352.856895424  
2754066428 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1330.483846365 1282.719058260 1436.404062366 1337.687062425 1380.121827505 1343.524353733 1282.759029552 1283.764442402 1283.764442402 1283.764442402 1326.001682169 1326.001682169 1362.861673597  
2937670856 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1330.117008418 1282.719058260 1436.404062366 1337.687062425 1380.121827505 1343.524353733 1282.759029552 1283.764442402 1283.764442402 1283.764442402 1342.538517215 1342.538517215 1319.158233257  
3121275284 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1330.117008418 1282.719058260 1436.404062366 1324.397587310 1337.198256072 1343.524353733 1282.759029552 1283.764442402 1305.921178554 1305.921178554 1343.506706971 1343.506706971 1336.762927705  
3304879712 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1287.834437830 1282.719058260 1436.404062366 1313.480747572 1337.198256072 1343.524353733 1282.759029552 1283.764442402 1283.764442402 1283.764442402 1320.649253360 1320.649253360 1303.977805309  
3488484140 1854.598344515 1282.708481842 1282.708481842 571.889862673 1282.708493966 1287.834437830 1282.719058260 1377.083114772 1302.185342042 1337.198256072 1343.524353733 1282.759029552 1283.764442402 1283.764442402 1283.764442402 1305.302237230 1305.302237230 1302.312694565  
1836044288 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1662.978832646 1549.235968677 1752.102944804 1643.877746793 1702.231693399 1700.177016385 1661.691881978 1531.097205594 1570.416120294 1570.416120294 1597.829827062 1597.829827062 1654.579547332  
2019648716 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1576.595693626 1549.235968677 1748.974557130 1634.869747027 1683.001379777 1642.962737263 1639.778237529 1545.338114378 1541.112038593 1541.112038593 1565.054228171 1565.054228171 1589.750381145  
2203253144 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1557.362228290 1529.822465032 1748.974557130 1634.869747027 1671.105570832 1636.843373659 1629.586052960 1531.097205594 1557.436025853 1557.436025853 1479.159257218 1479.159257218 1566.017138960  
2386857572 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1519.201846537 1468.923470830 1748.974557130 1514.988212693 1630.447351645 1624.816425570 1629.586052960 1410.199874251 1432.683289711 1432.683289711 1449.620010444 1449.620010444 1540.605203916  
2570462000 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1504.808261909 1468.923470830 1748.974557130 1495.816246540 1621.115746748 1624.816425570 1609.124393276 1410.199874251 1452.028142920 1452.028142920 1440.323470556 1440.323470556 1511.594674500  
2754066428 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1486.403975696 1468.923470830 1669.131542574 1462.985619423 1589.368686681 1577.349385993 1559.033295206 1409.025012532 1419.877874711 1419.877874711 1417.650139891 1417.650139891 1525.822836502  
2937670856 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1472.627307716 1468.923470830 1653.780878343 1462.985619423 1588.263155694 1572.546669743 1548.841110637 1409.025012532 1409.025012532 1409.025012532 1437.326748804 1437.326748804 1493.966386348  
3121275284 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1461.743731871 1468.923470830 1653.780878343 1450.323248751 1575.149053962 1557.935882348 1548.841110637 1409.025012532 1420.579255181 1420.579255181 1475.137845191 1475.137845191 1483.398281247  
3304879712 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1439.744817830 1468.923470830 1653.780878343 1432.387614741 1575.149053962 1544.704493430 1527.253919125 1409.025012532 1410.077218098 1410.077218098 1458.681045885 1458.681045885 1480.217546299  
3488484140 2120.727525541 1407.750260324 1407.750260324 712.977265217 1407.750271970 1439.744817830 1468.923470830 1642.367859976 1419.669404498 1559.004170186 1529.822453386 1507.172106262 1409.025012532 1409.025012532 1409.025012532 1426.997493114 1426.997493114 1460.351838587  
1836044288 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1464.223038952 1447.016915041 1562.563617755 1565.826257488 1570.477940456 1542.660496601 1557.944585578 1498.544532593 1543.219009256 1543.219009256 1484.884490452 1484.884490452 1522.560966894  
2019648716 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1464.223038952 1447.016915041 1562.563617755 1549.625538088 1570.477940456 1525.124257226 1508.046758225 1480.440126683 1532.666064299 1532.666064299 1482.348548004 1482.348548004 1514.022953142  
2203253144 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1464.223038952 1447.016915041 1562.563617755 1539.959145344 1570.477940456 1511.434956580 1508.046758225 1478.262665872 1529.563278131 1529.563278131 1469.735856624 1469.735856624 1536.131258126  
2386857572 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1532.152520078 1529.443021174 1519.781344335 1508.083843900 1507.085676101 1481.590861513 1522.394148194 1522.394148194 1492.285963781 1492.285963781 1509.576885064  
2570462000 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1532.152520078 1526.171211181 1519.781344335 1508.083843900 1507.085676101 1477.596511436 1526.291468138 1526.291468138 1476.017329729 1476.017329729 1506.496214551  
2754066428 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1532.152520078 1519.002081244 1519.781344335 1494.456869374 1477.379370373 1477.596511436 1519.122338201 1519.122338201 1471.760326492 1471.760326492 1481.227079730  
2937670856 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1532.152520078 1509.335688500 1519.781344335 1480.767568728 1477.379370373 1477.596511436 1509.259027037 1509.259027037 1468.189093441 1468.189093441 1488.305151901  
3121275284 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1501.487186007 1499.539740003 1489.116010264 1477.596511436 1457.192550448 1477.596511436 1499.463078540 1499.463078540 1462.623675577 1462.623675577 1470.561564084  
3304879712 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1501.487186007 1498.775633322 1489.116010264 1477.596511436 1447.036063206 1477.596511436 1481.924598211 1481.924598211 1464.518699626 1464.518699626 1467.433201267  
3488484140 1954.500722673 1447.016904533 1447.016904533 507.483818140 1447.016915041 1448.334902592 1447.016915041 1495.345518550 1495.503823329 1489.116010264 1477.596511436 1447.036063206 1477.596511436 1485.821918155 1485.821918155 1456.738268108 1456.738268108 1467.167269231  
1836044288 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1601.925205570 1502.870936131 1646.624601534 1680.740641585 1691.779435518 1630.175300480 1609.611893531 1576.664803415 1665.479937894 1665.479937894 1591.933858515 1591.933858515 1590.707759642  
2019648716 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1601.554342406 1502.870936131 1646.624601534 1662.970373659 1691.779435518 1600.093847345 1609.611893531 1535.953859736 1588.261411573 1588.261411573 1535.807657231 1535.807657231 1571.099152615  
2203253144 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1567.450169451 1502.870936131 1646.624601534 1659.638799883 1691.779435518 1599.887239342 1584.363982631 1533.583088305 1583.881824104 1583.881824104 1533.252354390 1533.252354390 1571.562268211  
2386857572 2285.685680986 1502.858817729 1502.858817729 782.826863257 1502.858829157 1567.450169451 1502.870936131 1604.222213729 1605.296622200 1561.393037490 1578.820775340 1538.954462382 1533.583088305 1587.453411703 1587.453411703 1583.688672235 1583.688672235 1590.970201617  
