capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
317520 0.923539983 0.856795995 0.856795995 0.066743988	0.856826048 0.896172798 0.896854875 0.892327550 0.897086043 0.891116503 0.891131884 0.879797938 0.868028127 0.868028127 0.867860330 0.867860330 0.867100301
335160 0.923539983 0.856795995 0.856795995 0.066743988	0.856826048 0.867945588 0.869543887 0.866117856 0.869772275 0.866023556 0.865153261 0.859029314 0.857639255 0.857639255 0.857209023 0.857209023 0.858584517
176400 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.928030083 0.928298323 0.929865317 0.928142207 0.929615601 0.929656757 0.926614518 0.926545649 0.926545649 0.927595354 0.927595354 0.927444226
194040 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.928030083 0.928298323 0.929865317 0.928142207 0.929615601 0.929656757 0.926614518 0.926545649 0.926545649 0.927595354 0.927595354 0.927444226
211680 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.928030083 0.928298323 0.929823363 0.928142207 0.929579223 0.929571193 0.925716573 0.925520323 0.925520323 0.927515949 0.927515949 0.926521289
229320 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.926632074 0.928087316 0.928591341 0.927881629 0.928123964 0.926989425 0.920216205 0.917991661 0.917991661 0.925624512 0.925624512 0.920043742
246960 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.923409115 0.926865957 0.922637991 0.926914410 0.921853370 0.922351905 0.911129580 0.907792230 0.907792230 0.919651144 0.919651144 0.907947348
264600 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.922186273 0.925210961 0.916630989 0.925365774 0.917326857 0.917567622 0.910677761 0.905995456 0.905995456 0.903260410 0.903260410 0.903478823
282240 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.922074377 0.924922834 0.916417725 0.925077647 0.917214675 0.917471561 0.909716723 0.904469502 0.904469502 0.901895320 0.901895320 0.901965944
299880 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.919987811 0.921386868 0.914264320 0.921853553 0.914726825 0.914929249 0.902621820 0.897075068 0.897075068 0.895123697 0.895123697 0.894624193
317520 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.907417126 0.909569118 0.902760551 0.909708077 0.902923487 0.903337873 0.891993441 0.882652853 0.882652853 0.883570020 0.883570020 0.881342277
335160 0.933329387 0.868706698 0.868706698 0.064622689	0.868730170 0.881476275 0.882340656 0.878158895 0.882349881 0.879088846 0.878549603 0.873247865 0.870048346 0.870048346 0.869308874 0.869308874 0.870209833
176400 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.988966312 0.989503334 0.990164253 0.989471515 0.991076718 0.991031810 0.987635782 0.987655457 0.987655457 0.988764375 0.988764375 0.988592732
194040 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.988966312 0.989503334 0.990164253 0.989471515 0.991076718 0.991031810 0.987635782 0.987655457 0.987655457 0.988764375 0.988764375 0.988592732
211680 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.988825609 0.989503334 0.990164253 0.989471515 0.991076718 0.991031810 0.987300721 0.986956115 0.986956115 0.988609896 0.988609896 0.988151405
229320 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.988100430 0.988768098 0.988878882 0.988712161 0.989750544 0.989268285 0.980784949 0.978880922 0.978880922 0.986597207 0.986597207 0.980479655
246960 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.985206053 0.987920732 0.983260961 0.987640302 0.984172893 0.984015522 0.973119453 0.969669290 0.969669290 0.980866532 0.980866532 0.969709389
264600 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.983406753 0.985607173 0.978106819 0.985771850 0.977965798 0.977741889 0.972307897 0.969527554 0.969527554 0.965335189 0.965335189 0.966593030
282240 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.983071637 0.985029673 0.978106819 0.985194350 0.977965798 0.977741889 0.971163139 0.968139841 0.968139841 0.964044686 0.964044686 0.965226361
299880 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.981010372 0.981476678 0.975228722 0.981641355 0.975399055 0.975032833 0.963666499 0.958602616 0.958602616 0.956265350 0.956265350 0.956335523
317520 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.966931415 0.970257579 0.962723683 0.970422256 0.962718975 0.962848242 0.949820707 0.943868166 0.943868166 0.942609469 0.942609469 0.940406906
335160 0.993991642 0.926476790 0.926476790 0.067514852	0.926501399 0.938329472 0.939049685 0.936596861 0.938738967 0.936580521 0.936783955 0.928875536 0.926876608 0.926876608 0.926603046 0.926603046 0.928049675
176400 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.947665270 0.946883984 0.948499303 0.946860171 0.948541077 0.948646841 0.946265707 0.946176445 0.946176445 0.946227215 0.946227215 0.946194297
194040 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.947665270 0.946883984 0.948499303 0.946860171 0.948541077 0.948646841 0.946265707 0.946176445 0.946176445 0.946227215 0.946227215 0.946194297
211680 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.947665270 0.946883984 0.948482470 0.946860171 0.948421586 0.948601164 0.945932746 0.945486514 0.945486514 0.946141606 0.946141606 0.945627810
229320 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.947078816 0.946606354 0.946564384 0.946582541 0.946572171 0.946861008 0.937941319 0.938370106 0.938370106 0.945316682 0.945316682 0.937253466
246960 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.942999399 0.946013132 0.940739726 0.945971896 0.939714157 0.939474533 0.931046847 0.926990737 0.926990737 0.937257179 0.937257179 0.926453605
264600 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.940584094 0.943707880 0.935731781 0.943781759 0.935539688 0.934966782 0.930965186 0.926191269 0.926191269 0.922533621 0.922533621 0.923642697
282240 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.939896880 0.943065873 0.935577888 0.943139752 0.935285960 0.934732197 0.930001118 0.924738645 0.924738645 0.921299466 0.921299466 0.922223935
299880 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.937172290 0.938494924 0.931902612 0.938568803 0.932494299 0.931963719 0.922046435 0.916457517 0.916457517 0.913572799 0.913572799 0.913692582
317520 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.924547550 0.928249232 0.922489722 0.928323111 0.921998979 0.921511381 0.909666057 0.899546376 0.899546376 0.900392481 0.900392481 0.899299476
335160 0.951735204 0.887135613 0.887135613 0.064599591	0.887167941 0.898322046 0.903016684 0.899929220 0.903290537 0.898196206 0.898282471 0.889628952 0.888226811 0.888226811 0.888145678 0.888145678 0.889184518
176400 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.878601933 0.879169739 0.880184091 0.878997984 0.880519311 0.880787935 0.876839560 0.876952096 0.876952096 0.878336146 0.878336146 0.877673420
194040 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.878601933 0.879169739 0.880184091 0.878997984 0.880519311 0.880787935 0.876839560 0.876952096 0.876952096 0.878336146 0.878336146 0.877673420
211680 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.878601933 0.879169739 0.880010539 0.878997984 0.880519311 0.880787935 0.876720760 0.876806358 0.876806358 0.878057076 0.878057076 0.877499868
229320 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.877598853 0.878814439 0.878716730 0.878836416 0.879091686 0.879977155 0.870975228 0.870365768 0.870365768 0.877116776 0.877116776 0.870336591
246960 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.874756106 0.877663194 0.872943282 0.877558343 0.873916956 0.872405143 0.863871235 0.860121585 0.860121585 0.873076579 0.873076579 0.860537844
264600 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.872696453 0.875215746 0.868701885 0.875150967 0.868311588 0.868058231 0.863091200 0.857921687 0.857921687 0.854556468 0.854556468 0.856457907
282240 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.872696453 0.875215746 0.868701885 0.875150967 0.868311588 0.868058231 0.862481378 0.857341264 0.857341264 0.854195298 0.854195298 0.855939756
299880 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.870626503 0.872123210 0.868053351 0.872058431 0.866098374 0.866134947 0.855529331 0.849747292 0.849747292 0.848029955 0.848029955 0.848072321
317520 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.858942389 0.861950618 0.856184259 0.861813912 0.855346442 0.855752339 0.844111209 0.835605563 0.835605563 0.836567124 0.836567124 0.833567677
335160 0.884277775 0.822042436 0.822042436 0.062235339	0.822068649 0.833173817 0.836068295 0.833627717 0.836259944 0.833860404 0.833391783 0.824459987 0.822983136 0.822983136 0.822369428 0.822369428 0.823410708
176400 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.987413403 0.988424848 0.989213258 0.988430390 0.989736806 0.989716463 0.986235102 0.986274436 0.986274436 0.987730319 0.987730319 0.987725414
194040 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.987413403 0.988424848 0.989213258 0.988430390 0.989736806 0.989716463 0.986235102 0.986274436 0.986274436 0.987730319 0.987730319 0.987725414
211680 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.987327855 0.988424848 0.989213258 0.988430390 0.989736806 0.989716463 0.985205222 0.985411501 0.985411501 0.987468794 0.987468794 0.986577914
229320 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.986015138 0.987706765 0.987739678 0.987757977 0.988143210 0.987735122 0.979674688 0.979151084 0.979151084 0.985128749 0.985128749 0.980104935
246960 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.983542962 0.985349601 0.981265572 0.985523486 0.982485558 0.982350310 0.970789054 0.968467139 0.968467139 0.982064835 0.982064835 0.970781507
264600 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.982085421 0.984670658 0.977673003 0.984674939 0.977395046 0.977054210 0.971464175 0.966956431 0.966956431 0.964051443 0.964051443 0.965943502
282240 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.981803533 0.984081317 0.977279858 0.984085598 0.977108794 0.976763093 0.969875568 0.964920331 0.964920331 0.962701796 0.962701796 0.963997316
299880 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.978843438 0.980658389 0.974256795 0.980689856 0.974138538 0.973581138 0.962599231 0.957030110 0.957030110 0.954863928 0.954863928 0.955570962
317520 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.968470544 0.969531140 0.965281778 0.969647153 0.964892490 0.964331618 0.951997350 0.943349016 0.943349016 0.943615077 0.943615077 0.942991449
335160 0.993232312 0.928583994 0.928583994 0.064648318	0.928608860 0.941558160 0.943743085 0.941284139 0.944258875 0.940319599 0.940163428 0.932846506 0.929787626 0.929787626 0.928808716 0.928808716 0.930230178
176400 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.908991193 0.908310095 0.909156134 0.908198930 0.909679917 0.909832299 0.907487573 0.907403859 0.907403859 0.907569364 0.907569364 0.907539924
194040 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.908991193 0.908310095 0.909156134 0.908198930 0.909679917 0.909832299 0.907487573 0.907403859 0.907403859 0.907569364 0.907569364 0.907539924
211680 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.908991193 0.908310095 0.909156134 0.908198930 0.909679917 0.909832299 0.907010797 0.906816783 0.906816783 0.907479484 0.907479484 0.906944019
229320 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.907221281 0.908120238 0.907534843 0.908009073 0.908614780 0.907246302 0.900455291 0.898726814 0.898726814 0.905088264 0.905088264 0.899460272
246960 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.904725240 0.905866590 0.902967434 0.905864974 0.903105508 0.902562056 0.891968232 0.888312213 0.888312213 0.898303647 0.898303647 0.886813076
264600 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.902358277 0.904502791 0.896999578 0.904705130 0.897848634 0.897114161 0.891475573 0.886456427 0.886456427 0.882526472 0.882526472 0.884620889
282240 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.901683193 0.903756606 0.896736040 0.903958945 0.897585096 0.896831780 0.890261815 0.885212398 0.885212398 0.880818396 0.880818396 0.882884998
299880 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.900257342 0.900178397 0.894468116 0.900380736 0.894919566 0.894230264 0.884749401 0.878023875 0.878023875 0.874533040 0.874533040 0.876130807
317520 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.888514084 0.891709778 0.885189139 0.892040758 0.884828495 0.884701302 0.874982253 0.865700249 0.865700249 0.864293755 0.864293755 0.863934446
335160 0.913388558 0.849874316 0.849874316 0.063514242	0.849899997 0.862474243 0.862635427 0.861265674 0.863496544 0.860927745 0.861212371 0.852065653 0.850357377 0.850357377 0.850046547 0.850046547 0.851339139
176400 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.889859480 0.889078102 0.890509060 0.889100862 0.890803788 0.890884593 0.888418941 0.888534235 0.888534235 0.888546758 0.888546758 0.888389430
194040 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.889859480 0.889078102 0.890509060 0.889100862 0.890803788 0.890884593 0.888418941 0.888534235 0.888534235 0.888546758 0.888546758 0.888389430
211680 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.889859480 0.888991541 0.890469696 0.889100862 0.890764424 0.890798032 0.888263186 0.888364871 0.888364871 0.888512421 0.888512421 0.888192430
229320 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.889146161 0.888740091 0.889682409 0.888761913 0.888874609 0.889702575 0.883975233 0.882578749 0.882578749 0.887281027 0.887281027 0.882247378
246960 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.886361554 0.887120332 0.885321543 0.887081750 0.883055197 0.884638665 0.875515032 0.870392881 0.870392881 0.881097544 0.881097544 0.868818226
264600 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.883266948 0.886097350 0.880302821 0.886228709 0.878558642 0.878453695 0.874433284 0.869136927 0.869136927 0.864028059 0.864028059 0.866071866
282240 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.883017131 0.886004713 0.880302821 0.886136072 0.878558642 0.878453695 0.873980519 0.868346939 0.868346939 0.863299383 0.863299383 0.865379853
299880 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.881418727 0.883808549 0.878677646 0.884040808 0.877010924 0.876919239 0.867095585 0.861694409 0.861694409 0.857468041 0.857468041 0.858910906
317520 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.871778045 0.873940447 0.868847909 0.874273859 0.866758470 0.866514458 0.858161428 0.849922140 0.849922140 0.847240768 0.847240768 0.846623935
335160 0.894056485 0.829475126 0.829475126 0.064581359	0.829498852 0.841946589 0.841536742 0.838454060 0.841404321 0.838579146 0.838238340 0.831825066 0.830910814 0.830910814 0.829854744 0.829854744 0.831811527
176400 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.139858946 1.140034558 1.141014609 1.139971457 1.142360425 1.142317109 1.138199138 1.138437633 1.138437633 1.139380678 1.139380678 1.139042969
194040 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.139858946 1.140034558 1.141014609 1.139971457 1.142360425 1.142317109 1.138199138 1.138437633 1.138437633 1.139380678 1.139380678 1.139042969
211680 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.139858946 1.139244236 1.141014609 1.139181135 1.142360425 1.142317109 1.136974790 1.137280611 1.137280611 1.138515240 1.138515240 1.138785587
229320 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.138422015 1.139012146 1.138487108 1.138922112 1.140227827 1.138058724 1.131647563 1.131807155 1.131807155 1.136642256 1.136642256 1.131845755
246960 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.135011860 1.137477992 1.133230556 1.137424641 1.133095664 1.133211864 1.121755688 1.117669332 1.117669332 1.133847991 1.133847991 1.118215560
264600 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.132646697 1.136563117 1.125974911 1.136561806 1.126179983 1.125751759 1.121450125 1.116913237 1.116913237 1.111669488 1.111669488 1.112558311
282240 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.132516976 1.136563117 1.125974911 1.136561806 1.126179983 1.125751759 1.121032800 1.116708600 1.116708600 1.111166898 1.111166898 1.112308903
299880 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.131714493 1.134549990 1.125365676 1.134548679 1.125145368 1.124656243 1.116015381 1.109929678 1.109929678 1.105034450 1.105034450 1.106781327
317520 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.119990160 1.123547062 1.115422747 1.123625984 1.116273857 1.115481551 1.104747270 1.096839514 1.096839514 1.094005511 1.094005511 1.094178982
335160 1.145579224 1.064361922 1.064361922 0.081217302	1.064387464 1.083142601 1.086866993 1.081082526 1.087400774 1.081156778 1.080156945 1.071114017 1.066501856 1.066501856 1.067420633 1.067420633 1.067101491
176400 1.214055973 1.134564729 1.134564729 0.079491244	1.134587885 1.208409794 1.208415472 1.210642283 1.208503733 1.210257118 1.210492613 1.206863812 1.206952989 1.206952989 1.206916172 1.206916172 1.207677213
194040 1.214055973 1.134564729 1.134564729 0.079491244	1.134587885 1.208409794 1.208415472 1.210642283 1.208503733 1.210257118 1.210492613 1.206863812 1.206952989 1.206952989 1.206916172 1.206916172 1.207677213
