capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
2386857572 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 258.355607697 222.573339700 258.054563242 222.542651700 258.054563242 222.573459902 258.054563242 258.054563242 258.054563242 219.233199527 219.233199527 220.457089563
2570462000 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 258.355607697 222.573339700 258.054563242 222.542651700 258.054563242 222.573459902 258.054563242 258.054563242 258.054563242 217.651508677 217.651508677 218.875398713
2754066428 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 251.798705465 196.479803181 258.054563242 196.479803181 258.054563242 196.479923383 258.054563242 258.054563242 258.054563242 196.479803181 196.479803181 196.479803181
2937670856 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 251.798705465 196.479803181 258.054563242 196.479803181 258.054563242 196.479923383 258.054563242 258.054563242 258.054563242 196.479803181 196.479803181 196.479803181
3121275284 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 251.798705465 196.479803181 258.054563242 196.479803181 258.054563242 196.479923383 258.054563242 258.054563242 258.054563242 196.479803181 196.479803181 196.479803181
3304879712 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 251.798705465 196.479803181 258.054563242 196.479803181 258.054563242 196.479923383 258.054563242 258.054563242 258.054563242 196.479803181 196.479803181 196.479803181
3488484140 266.777587594 196.479791155 196.479791155 70.297796439	196.479803181 251.798705465 196.479803181 258.054563242 196.479803181 258.054563242 196.479923383 258.054563242 258.054563242 258.054563242 196.479803181 196.479803181 196.479803181
1836044288 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 640.320236966 579.304441786 610.368871470 579.106533691 580.253412736 609.821919796 549.725498743 569.995985346 569.995985346 549.725498743 549.725498743 576.505342802
2019648716 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 640.320236966 579.304441786 610.368871470 579.106522207 580.253412736 586.819602535 549.725498743 549.725498743 549.725498743 549.725498743 549.725498743 550.576802409
2203253144 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 640.320236966 579.304441786 610.368871470 579.106522207 580.253412736 586.819602535 549.725498743 549.725498743 549.725498743 549.725498743 549.725498743 550.576802409
2386857572 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 607.692047253 579.304441786 546.195831546 548.960832341 579.371857956 518.808568710 522.877226174 529.043876340 529.043876340 516.482583137 516.482583137 478.538762819
2570462000 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 607.692047253 579.304441786 546.195831546 548.960832341 579.371857956 518.808568710 522.877226174 529.043876340 529.043876340 516.482583137 516.482583137 478.538762819
2754066428 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 575.568386602 546.941947657 508.093121041 517.855783540 543.811480501 486.446074581 453.635313791 506.989464589 506.989464589 451.992678204 451.992678204 451.992678204
2937670856 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 575.568386602 546.941947657 508.093121041 517.855783540 543.811480501 486.446074581 453.635313791 506.989464589 506.989464589 451.992678204 451.992678204 451.992678204
3121275284 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 487.198906449 546.941947657 508.093121041 517.855783540 517.186377277 486.446074581 499.308747445 481.060924196 481.060924196 398.646892069 398.646892069 448.294079558
3304879712 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 487.198906449 546.941947657 508.093121041 517.855783540 517.186377277 486.446074581 499.308747445 481.060924196 481.060924196 398.646892069 398.646892069 448.294079558
3488484140 643.582971445 366.402968986 366.402968986 277.180002459	366.519857364 487.198906449 517.401577481 495.439812557 517.473559413 487.915908612 486.063850454 488.392022456 494.336156105 494.336156105 394.948293423 394.948293423 421.800362871
1836044288 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 990.595670742 993.846385721 1030.154352376 973.791125583 966.788076158 962.551086651 895.793490786 964.221587994 964.221587994 935.210427763 935.210427763 1005.297411168
2019648716 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 946.884523881 993.846385721 1029.969825519 973.791113742 952.310608971 915.007348021 907.481760305 986.323309476 986.323309476 872.420836269 872.420836269 929.427587659
2203253144 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 946.884523881 993.846385721 1026.669774196 973.791113742 952.310608971 914.116875222 923.883731704 983.103976760 983.103976760 864.273689090 864.273689090 948.850504008
2386857572 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 905.866823508 982.341412797 1022.796684688 918.996884162 943.566211675 913.727789157 905.777286923 974.022932820 974.022932820 842.946203077 842.946203077 842.640765001
2570462000 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 905.866823508 982.341412797 1022.796684688 914.687029988 940.322923564 913.727789157 896.253460292 967.722836291 967.722836291 827.917535719 827.917535719 836.438165056
2754066428 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 839.740515677 865.300988620 926.960109587 872.865482430 879.671316616 823.853175221 793.019574027 930.214798892 930.214798892 769.793187986 769.793187986 799.927995135
2937670856 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 834.273774324 865.300988620 926.960109587 872.865482430 879.671316616 822.522114808 789.776285916 936.441353178 936.441353178 738.424782227 738.424782227 793.177747148
3121275284 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 834.273774324 865.300988620 920.426506692 846.685634450 875.019409183 821.764752583 787.641795079 930.074022876 930.074022876 752.197138959 752.197138959 764.837658944
3304879712 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 823.463371626 865.300988620 920.426506692 842.327485407 875.019409183 821.764752583 784.722282997 923.797699110 923.797699110 743.134580702 743.134580702 782.850984049
3488484140 1229.997575743 725.624254388 725.624254388 504.373321355	725.629959237 823.463371626 865.300988620 900.005829910 826.023031243 846.886159166 821.375666518 796.325714859 856.392943514 856.392943514 733.171341100 733.171341100 786.586816477
1836044288 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
2019648716 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
2203253144 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
2386857572 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
2570462000 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
2754066428 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
2937670856 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
3121275284 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
3304879712 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
3488484140 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956
1836044288 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 1037.328707871 1094.814887924 1066.156162606 1063.556869667 1065.576989189 1046.011126621 1034.618836727 1042.412390439 1042.412390439 1034.120634778 1034.120634778 1043.238876143
2019648716 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 1032.860526146 1094.814873838 1060.970857828 1063.556854372 1065.521256345 1034.156577303 1032.188938436 1031.658308395 1031.658308395 1030.833291048 1030.833291048 1033.300423638
2203253144 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 1032.860526146 1082.648856887 1060.970857828 1063.556854372 1065.521256345 1034.156577303 1020.022921485 1029.745466767 1029.745466767 1019.220641271 1019.220641271 1033.300423638
2386857572 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 939.107672083 1003.797884894 942.800704725 985.587207299 954.139085151 922.675168851 868.759780161 910.452451830 910.452451830 822.173241346 822.173241346 776.323188112
2570462000 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 939.107672083 1003.797884894 942.800704725 985.587207299 954.139085151 922.675168851 860.799946471 911.652233702 911.652233702 812.146006086 812.146006086 776.323188112
2754066428 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 913.516504996 941.724675359 929.736645206 959.165120978 953.211686245 893.273982921 862.208387343 919.816601144 919.816601144 780.329190530 780.329190530 782.906848017
2937670856 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 913.516504996 935.164440938 929.736645206 959.165120978 953.211686245 893.273982921 860.799946471 917.903759516 917.903759516 790.064400582 790.064400582 790.599781477
3121275284 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 913.516504996 935.164440938 917.243201144 958.202307737 924.000924228 893.273982921 860.799946471 905.737742565 905.737742565 787.598191780 787.598191780 787.598191780
3304879712 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 913.516504996 935.164440938 917.243201144 958.202307737 924.000924228 893.273982921 860.799946471 911.352366698 911.352366698 778.659704589 778.659704589 787.598191780
3488484140 1179.526813653 725.492664062 725.492664062 454.034149591	738.751166915 884.115319066 914.050836488 917.243201144 957.902440733 923.073525322 864.006377368 860.799946471 899.186349747 899.186349747 775.104747718 775.104747718 781.046798962
1836044288 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 535.762551022 500.900863942 524.181202212 469.731618563 532.667449747 524.291532995 473.641382914 493.670406229 493.670406229 494.064627998 494.064627998 516.401695912
2019648716 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 535.758583192 500.714092316 517.634317666 469.544846937 532.667449747 517.790024312 467.139874231 487.168897546 487.168897546 481.016234769 481.016234769 505.351344760
2203253144 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 535.758583192 500.714092316 517.634317666 469.544846937 532.667449747 517.790024312 467.139874231 487.168897546 487.168897546 481.016234769 481.016234769 505.351344760
2386857572 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 522.507675114 493.128054185 516.371051650 431.587498679 532.667449747 511.243139766 460.592989685 472.700265534 472.700265534 480.090016604 480.090016604 486.071733729
2570462000 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 522.507675114 493.128054185 516.371051650 431.587498679 532.667449747 511.243139766 460.592989685 472.700265534 472.700265534 480.090016604 480.090016604 486.071733729
2754066428 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 506.646344943 431.541911654 385.192037443 431.216907162 412.147656307 386.186738923 398.899872073 385.097927450 385.097927450 445.409553443 445.409553443 390.452217701
2937670856 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 506.646344943 431.541911654 385.192037443 431.216907162 412.147656307 386.186738923 398.899872073 385.097927450 385.097927450 445.409553443 445.409553443 390.452217701
3121275284 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 432.459098313 431.541911654 371.986671447 414.619764807 412.147656307 386.186738923 383.038541902 371.892561454 371.892561454 445.222781817 445.222781817 445.408223074
3304879712 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 432.459098313 431.541911654 371.986671447 414.619764807 412.147656307 386.186738923 383.038541902 371.892561454 371.892561454 445.222781817 445.222781817 445.408223074
3488484140 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 395.098577267 390.058070152 356.125341276 397.707638980 380.847068549 386.186738923 371.950846455 356.031231283 356.031231283 342.598181871 342.598181871 352.077103446
1836044288 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 958.664962985 946.988905774 906.581173580 875.342193005 914.809721918 846.998619965 869.458780827 875.784397823 875.784397823 850.167632074 850.167632074 878.865308615
2019648716 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 911.716756223 946.988905774 880.789977909 861.710549626 914.529549055 839.998020762 833.599779151 849.568581227 849.568581227 830.558685615 830.558685615 864.382937613
2203253144 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 911.716756223 946.988905774 880.388978761 861.710549626 914.529549055 839.998020762 824.961121712 843.579770067 843.579770067 807.397420688 807.397420688 838.235501123
2386857572 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 895.336776380 913.115161878 879.133006266 839.737598409 908.159227717 839.998020762 828.471327683 847.454234927 847.454234927 785.816790011 785.816790011 789.575042673
2570462000 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 890.093389772 913.115161878 878.948260586 838.877038039 903.394360326 820.032149516 797.947208634 845.305056306 845.305056306 782.821386557 782.821386557 793.055295826
2754066428 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 794.399448682 730.168419771 777.628025147 782.607119252 819.821060276 762.161411860 747.466004139 810.080310002 810.080310002 730.380280055 730.380280055 730.206061564
2937670856 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 790.042489481 730.168419771 777.145418908 782.607119252 819.786902767 762.161411860 668.924594981 810.046152493 810.046152493 728.804177860 728.804177860 728.945390116
3121275284 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 728.643245616 703.534680675 748.309349612 771.881515939 819.786902767 721.292950189 671.498208926 781.210083197 781.210083197 689.524860180 689.524860180 692.740134329
3304879712 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 728.609088107 698.710956305 748.309349612 765.481689374 813.387076202 721.292950189 657.028570927 776.386358827 776.386358827 689.435331033 689.435331033 691.210437877
3488484140 1059.311270791 550.138129442 509.173141349 550.138129442	586.565743678 723.844220716 679.717607068 740.858043600 738.561326839 813.387076202 709.629720109 642.898293025 723.868157156 723.868157156 670.737658550 670.737658550 676.252526791
1836044288 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1239.267512660 1207.209973381 1188.658737848 1165.032672413 1204.571332704 1158.442210939 1188.658737848 1188.658737848 1188.658737848 1136.278389821 1136.278389821 1159.135028195
2019648716 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1222.703641959 1202.038705005 1158.397092106 1160.919541746 1202.773494872 1154.562358973 1172.401221399 1158.397092106 1158.397092106 1101.558584407 1101.558584407 1134.101624942
2203253144 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1193.842384304 1202.038705005 1156.700637960 1160.919541746 1200.421111735 1154.562358973 1172.043844429 1156.700637960 1156.700637960 1070.330715487 1070.330715487 1093.442280097
2386857572 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1189.696149539 1155.738104505 1151.670859348 1090.072510340 1193.877595285 1076.990659924 1141.627833317 1151.222821945 1151.222821945 993.999205384 993.999205384 1002.488065895
2570462000 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1152.092442647 1155.738104505 1149.318476211 1086.232819900 1191.192638294 1072.184794894 1141.270456347 1148.554393736 1148.554393736 972.749969777 972.749969777 989.567510586
2754066428 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1143.116895497 1023.564585954 1113.872432397 1033.874347500 1131.893603896 1024.668730076 1082.873637079 1113.872432397 1113.872432397 924.379243277 924.379243277 953.690251946
2937670856 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1089.612944677 1023.564585954 1111.187475406 1033.874347500 1128.611167681 1024.668730076 1082.873637079 1111.060792713 1111.060792713 934.391892645 934.391892645 933.477173676
3121275284 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1077.909365648 1023.564585954 1108.375835722 1024.668528963 1128.611167681 1024.668730076 1082.873637079 1104.848703821 1104.848703821 907.074867366 907.074867366 933.328647434
3304879712 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1072.853102637 1023.564585954 1108.375835722 1024.668528963 1125.343876426 1024.668730076 1082.873637079 1100.924316029 1100.924316029 903.807576111 903.807576111 900.884675076
3488484140 1327.018318246 826.786575173 826.786575173 500.231743073	826.786622606 1054.855766136 1013.395037752 1100.135061441 1013.936201937 1111.647196323 1004.738397172 1072.704088877 1090.894569992 1090.894569992 846.794936769 846.794936769 873.291778753
1836044288 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1434.332736703 1283.314401461 1270.107138454 1262.288356337 1292.879208604 1238.525186747 1227.625418782 1270.515678217 1270.515678217 1197.618288664 1197.618288664 1281.198068199
2019648716 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1409.939970243 1282.241093771 1240.535921853 1262.288345274 1292.879208604 1238.498232167 1201.511367587 1240.944461616 1240.944461616 1149.688465041 1149.688465041 1196.962529769
2203253144 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1332.562424563 1282.241093771 1240.535921853 1256.739756885 1289.483389721 1238.498232167 1218.123114382 1240.944461616 1240.944461616 1138.521144668 1138.521144668 1165.885097336
2386857572 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1278.024199278 1282.241093771 1216.597472810 1217.987008136 1283.921624458 1211.772166142 1218.123114382 1217.006012573 1217.006012573 1126.469635371 1126.469635371 1143.632843496
2570462000 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1272.789434444 1282.241093771 1216.597472810 1209.266994008 1283.921624458 1209.908406847 1200.524600322 1217.006012573 1217.006012573 1117.325011943 1117.325011943 1132.200902548
2754066428 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1141.914823444 1191.048109658 1186.022568953 1179.953389761 1221.090624442 1162.643381002 1143.403470312 1186.431108716 1186.431108716 1072.596115667 1072.596115667 1066.861335086
2937670856 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1096.706247855 1191.048109658 1186.022568953 1179.953389761 1221.090624442 1162.643381002 1143.403470312 1186.431108716 1186.431108716 1055.755380231 1055.755380231 1069.629344904
3121275284 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1055.353411904 1191.048109658 1186.022568953 1175.398323223 1220.261707865 1143.348615586 1143.403470312 1186.431108716 1186.431108716 1084.068726409 1084.068726409 1095.423206060
3304879712 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1055.353411904 1191.048109658 1186.022568953 1169.849734834 1220.261707865 1142.233214735 1143.403470312 1186.431108716 1186.431108716 1083.973688050 1083.973688050 1097.950587047
3488484140 1663.663406097 917.089828168 917.089828168 746.573577929	917.134876256 1021.306849781 1158.848123772 1155.905077697 1168.785412839 1215.323628349 1129.982976685 1138.040708275 1156.313617460 1156.313617460 1084.784230111 1084.784230111 1084.617328469
1836044288 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1767.767525685 1663.251899210 1607.600829518 1626.212209903 1585.769112023 1544.541333257 1478.024941395 1577.286338465 1577.286338465 1492.609458451 1492.609458451 1560.489269842
2019648716 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1696.447733457 1663.251899210 1607.600829518 1626.212198955 1579.367875523 1529.123835265 1525.980545684 1535.170036694 1535.170036694 1431.574004521 1431.574004521 1534.907998121
2203253144 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1643.041443346 1663.251899210 1607.600829518 1625.205874210 1579.367875523 1529.123835265 1525.980545684 1535.170036694 1535.170036694 1432.375997057 1432.375997057 1514.318237652
2386857572 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1583.055600788 1663.251899210 1474.194388523 1553.825371771 1571.252249035 1508.718770549 1437.578672109 1468.152360629 1468.152360629 1446.898402327 1446.898402327 1517.117628054
2570462000 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1557.365109070 1663.251899210 1474.194388523 1553.825371771 1571.252249035 1508.718770549 1437.578672109 1504.266820381 1504.266820381 1425.834602513 1425.834602513 1494.999999499
2754066428 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1349.737414930 1557.238011981 1440.853566581 1517.393291864 1512.323620770 1423.171549182 1424.943490351 1424.943490351 1424.943490351 1302.540287423 1302.540287423 1406.455989828
2937670856 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1349.737414930 1557.238011981 1440.853566581 1517.393291864 1512.323620770 1423.171549182 1424.943490351 1424.943490351 1424.943490351 1290.024742714 1290.024742714 1405.392460801
3121275284 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1343.208197374 1557.238011981 1389.698794569 1481.063422815 1512.323620770 1403.653157426 1424.943490351 1448.176805225 1448.176805225 1325.267208115 1325.267208115 1383.926446824
3304879712 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1337.078594360 1557.238011981 1389.698794569 1481.063422815 1512.323620770 1403.653157426 1424.943490351 1448.176805225 1448.176805225 1269.992576242 1269.992576242 1385.025924276
3488484140 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.877386754 1294.481703816 1522.519466168 1389.698794569 1481.063422815 1497.084113418 1382.588529740 1364.556567440 1364.556567440 1364.556567440 1245.388399956 1245.388399956 1379.219722101
1836044288 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 1105.855301398 1088.750596111 1051.778320107 1046.516932903 1088.744928017 1046.517014421 1060.614070968 1050.917419177 1050.917419177 1030.468931752 1030.468931752 1078.785236840
2019648716 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 1070.709038107 1088.750596111 1051.778320107 1046.516921890 1088.744928017 1046.516921890 1030.468931752 1030.468931752 1030.468931752 1018.118020239 1018.118020239 1067.794449287
2203253144 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 1067.432049261 1088.750596111 1051.778320107 1046.516921890 1088.744928017 1046.516921890 1030.468931752 1030.468931752 1030.468931752 1018.118020239 1018.118020239 1061.266786998
2386857572 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 1018.080096351 1088.750596111 968.047386627 1032.829561745 1088.744928017 1029.557485125 1029.551786929 968.047386627 968.047386627 953.298706797 953.298706797 982.605930007
2570462000 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 1018.080096351 1088.750596111 968.047386627 1029.557485125 1088.744928017 1029.557485125 1029.551786929 968.047386627 968.047386627 953.298706797 953.298706797 958.810996559
2754066428 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 923.395758951 992.823982860 968.047386627 991.423551725 1035.052019089 991.423551725 973.547618787 968.047386627 968.047386627 774.974763097 774.974763097 867.671075854
2937670856 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 911.084551021 992.823982860 968.047386627 991.423551725 1035.052019089 991.423551725 973.547618787 968.047386627 968.047386627 774.974763097 774.974763097 867.671075854
3121275284 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 911.084551021 992.823982860 968.047386627 991.423551725 1035.052019089 991.423551725 968.047386627 968.047386627 968.047386627 755.982557906 755.982557906 845.636099158
3304879712 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 911.084551021 992.823982860 968.047386627 991.423551725 1035.052019089 991.423551725 968.047386627 968.047386627 968.047386627 751.131917953 751.131917953 799.140997158
3488484140 1159.485949134 724.251966512 724.251966512 435.233982622	724.257634606 911.084551021 974.242693470 968.047386627 968.742491412 1035.052019089 968.053084823 968.047386627 968.047386627 968.047386627 748.206381445 748.206381445 784.861775536
1836044288 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1215.803172297 1169.559224377 1131.977645067 1141.618788303 1140.251053114 1083.858586592 1074.988566079 1131.107053594 1131.107053594 1124.640484593 1124.640484593 1150.060673553
2019648716 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1213.729913451 1169.559224377 1128.119482303 1141.618776611 1136.392890350 1041.480175896 1037.167574831 1084.582733352 1084.582733352 1084.561126339 1084.561126339 1144.070892217
2203253144 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1187.821894678 1169.559224377 1128.119482303 1140.381066591 1136.392890350 1041.480175896 1037.167574831 1084.582733352 1084.582733352 1083.126532549 1083.126532549 1139.587803615
2386857572 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1137.141065940 1125.669545463 1038.338449790 1114.508101541 1136.392890350 1041.480175896 1036.298679215 1038.511354555 1038.511354555 918.834949049 918.834949049 1089.265586465
2570462000 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1137.141065940 1125.669545463 1038.338449790 1111.887648797 1136.392890350 1041.480175896 1036.298679215 1038.511354555 1038.511354555 913.686596419 913.686596419 1089.821707369
2754066428 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1018.715881660 1080.446385894 1038.338449790 1095.804300507 1077.667281405 1020.235716409 1036.298679215 1007.960341249 1007.960341249 874.096489515 874.096489515 1034.159777637
2937670856 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 1017.133972052 1080.446385894 1038.338449790 1094.536053679 1077.667281405 1020.235716409 1036.298679215 1007.960341249 1007.960341249 873.239129768 873.239129768 1026.437181463
3121275284 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 978.270249952 1080.446385894 1013.702829598 1068.663088629 1077.667281405 1020.235716409 976.061017395 1013.875734363 1013.875734363 858.440877062 858.440877062 987.051822759
3304879712 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 978.270249952 1080.446385894 1013.702829598 1066.042635885 1077.667281405 1020.235716409 976.061017395 1013.875734363 1013.875734363 845.259260110 845.259260110 978.608993644
3488484140 1285.355181346 797.023031768 797.023031768 488.332149578	797.043417252 943.015414213 1050.715258080 1013.702829598 1066.042635885 1070.221406142 1003.979463354 976.061017395 983.324721057 983.324721057 839.068793799 839.068793799 920.600493788
1836044288 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296573211 1939.552328543 1830.531941830 1827.014108622 1829.219719646 1762.963175291 1728.804799391 1654.121536578 1745.342710008 1745.342710008 1717.593261029 1717.593261029 1791.740366653
2019648716 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296573211 1841.274570402 1830.531941830 1753.179665241 1826.590971760 1756.982190643 1706.274079578 1694.493949267 1651.243210083 1651.243210083 1635.014527497 1635.014527497 1761.002422020
2203253144 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296573211 1785.646319834 1830.531941830 1750.733513679 1825.200021490 1756.982190643 1706.274079578 1694.493949267 1651.243210083 1651.243210083 1660.722261282 1660.722261282 1750.467227125
2386857572 2341.708684092 1257.296560530 1257.296560530 1084.412123562	1257.296573211 1756.820002911 1830.078954872 1732.139936718 1768.037916923 1742.305259434 1663.328112946 1658.302103422 1634.190775447 1634.190775447 1591.203474495 1591.203474495 1741.599842316
