capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
62920 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.364120496 0.364062158 0.364259390 0.364062158 0.364440200 0.364437358 0.363467315 0.363409726 0.363409726 0.363621943 0.363621943 0.363502682
67760 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.363760340 0.363821019 0.363930621 0.363803256 0.363967297 0.363970963 0.363283233 0.363221620 0.363221620 0.363295686 0.363295686 0.363288096
72600 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.363610354 0.363640712 0.363560907 0.363622949 0.363540829 0.363559153 0.362618367 0.362517372 0.362517372 0.363000659 0.363000659 0.362412226
77440 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.362716924 0.363281279 0.362503311 0.363275205 0.362565664 0.362471913 0.362304424 0.362191392 0.362191392 0.361959027 0.361959027 0.361972813
82280 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.360808084 0.361040450 0.360800986 0.360920301 0.360478076 0.360395530 0.357278338 0.356672695 0.356672695 0.357280402 0.357280402 0.356388044
87120 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.353211910 0.354556229 0.353284970 0.354573407 0.353299063 0.353369818 0.351595713 0.351308434 0.351308434 0.351399533 0.351399533 0.351346124
91960 0.364643941 0.350928679 0.350928679 0.013715262	0.350961228 0.351385416 0.351630240 0.351315242 0.351633354 0.351244656 0.351280422 0.351338568 0.351328076 0.351328076 0.351272869 0.351272869 0.351298184
48400 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.361470252 0.361509076 0.361543062 0.361468871 0.361543062 0.361543062 0.360983062 0.360921431 0.360921431 0.360913045 0.360913045 0.360872720
53240 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.361470252 0.361159349 0.361461707 0.361124982 0.361418288 0.361422896 0.360464651 0.360473892 0.360473892 0.360355945 0.360355945 0.360468826
58080 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.361470252 0.360998982 0.361461707 0.360964615 0.361332381 0.361351175 0.360383249 0.360469478 0.360469478 0.360409576 0.360409576 0.360469000
62920 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.360677694 0.360494012 0.360879686 0.360540066 0.360808635 0.360818013 0.359583727 0.359329984 0.359329984 0.359837191 0.359837191 0.359759828
67760 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.359842426 0.359864167 0.360258391 0.359947084 0.360288253 0.360311408 0.359052060 0.359017248 0.359017248 0.359554031 0.359554031 0.359564271
72600 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.359568516 0.359671516 0.359729752 0.359821571 0.359585655 0.359687680 0.358392174 0.358101675 0.358101675 0.359209951 0.359209951 0.358435165
77440 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.358578349 0.359499422 0.358278017 0.359597504 0.358426637 0.358579800 0.357794146 0.357777335 0.357777335 0.357621776 0.357621776 0.357759166
82280 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.357266353 0.357571984 0.356742342 0.357884638 0.357036497 0.357223540 0.353538167 0.352976924 0.352976924 0.353810039 0.353810039 0.352864482
87120 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.350496893 0.351272927 0.350246304 0.351594049 0.350168387 0.350263225 0.347946233 0.347221203 0.347221203 0.347926184 0.347926184 0.347172743
91960 0.361543062 0.346810540 0.346810540 0.014732522	0.346844319 0.347590634 0.347631131 0.347526136 0.347781901 0.347293446 0.347324913 0.347263409 0.347286512 0.347286512 0.346956786 0.346956786 0.347055472
48400 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.356049067 0.356048900 0.356089933 0.356048900 0.356089933 0.356089933 0.355746210 0.355731811 0.355731811 0.355746210 0.355746210 0.355742634
53240 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.356049067 0.355784351 0.356053376 0.355784351 0.356007829 0.355985004 0.355282900 0.355294832 0.355294832 0.355413346 0.355413346 0.355409407
58080 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.356049067 0.355670971 0.356013132 0.355670971 0.356007829 0.355985004 0.355278927 0.355313364 0.355313364 0.355413346 0.355413346 0.355407325
62920 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.355394438 0.355242773 0.355680742 0.355175935 0.355453874 0.355486645 0.354409613 0.354432373 0.354432373 0.354817685 0.354817685 0.354462521
67760 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.354882483 0.355058587 0.355205102 0.355040794 0.355112769 0.355130408 0.354141163 0.354112511 0.354112511 0.354223551 0.354223551 0.354253334
72600 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.354428975 0.354618125 0.354823715 0.354600332 0.354733283 0.354748556 0.353400220 0.353258217 0.353258217 0.353920997 0.353920997 0.353186129
77440 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.353661782 0.354225562 0.353310612 0.354207769 0.353461513 0.353405542 0.352827287 0.352777533 0.352777533 0.352337293 0.352337293 0.352320400
82280 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.351828440 0.352259701 0.351730962 0.352173890 0.352075785 0.352090247 0.348053400 0.347335363 0.347335363 0.347825457 0.347825457 0.347344438
87120 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.344332362 0.345058068 0.344424396 0.345114076 0.344403267 0.344285014 0.342956844 0.342360587 0.342360587 0.342343054 0.342343054 0.342390046
91960 0.356089933 0.342087088 0.342087088 0.014002845	0.342121114 0.342377724 0.342465093 0.342306864 0.342527024 0.342323871 0.342315914 0.342254589 0.342244368 0.342244368 0.342228310 0.342228310 0.342237019
48400 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.332464305 0.332381101 0.332464305 0.332381101 0.332464305 0.332464305 0.332163561 0.332175539 0.332175539 0.332183734 0.332183734 0.332178240
53240 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.332464305 0.332265779 0.332464305 0.332265779 0.332464305 0.332464305 0.331893359 0.331779697 0.331779697 0.331822216 0.331822216 0.331846552
58080 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.332464305 0.332147679 0.332424667 0.332147679 0.332464305 0.332464305 0.331827254 0.331762929 0.331762929 0.331822216 0.331822216 0.331801872
62920 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.332202832 0.331734703 0.332057043 0.331734703 0.332168085 0.332179852 0.331328470 0.331301864 0.331301864 0.331501971 0.331501971 0.331325176
67760 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.331382689 0.331650180 0.331662621 0.331650180 0.331662598 0.331671371 0.330924281 0.330833225 0.330833225 0.331153637 0.331153637 0.331104489
72600 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.331216789 0.331501509 0.331359759 0.331451519 0.331288759 0.331309784 0.330433809 0.330291791 0.330291791 0.330707439 0.330707439 0.330438454
77440 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.330678992 0.331175047 0.330386889 0.331196209 0.330230673 0.330271294 0.329897043 0.329895160 0.329895160 0.329804289 0.329804289 0.329789771
82280 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.328886058 0.329067704 0.328704417 0.329251909 0.328540566 0.328573089 0.325565590 0.324872943 0.324872943 0.325838868 0.325838868 0.324953945
87120 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.321790514 0.322673580 0.322257775 0.322673752 0.322464219 0.322591575 0.319314030 0.318498245 0.318498245 0.319349114 0.319349114 0.318729805
91960 0.332464305 0.318195602 0.318195602 0.014268703	0.318231024 0.318754537 0.318722725 0.318664693 0.318742343 0.318603430 0.318740719 0.318495944 0.318452419 0.318452419 0.318408066 0.318408066 0.318417947
48400 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.355500897 0.355308668 0.355418779 0.355308668 0.355428758 0.355423766 0.355013776 0.355060710 0.355060710 0.355060710 0.355060710 0.355057808
53240 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.355380082 0.354972745 0.355418779 0.355017270 0.355382261 0.355389944 0.354550228 0.354589884 0.354589884 0.354738284 0.354738284 0.354711922
58080 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.355320963 0.354887068 0.355378812 0.354889282 0.355297229 0.355295802 0.354550804 0.354528137 0.354528137 0.354699729 0.354699729 0.354637161
62920 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.354898538 0.354636600 0.354868803 0.354607752 0.354751315 0.354732740 0.353805579 0.353793958 0.353793958 0.354088954 0.354088954 0.353843333
67760 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.354008569 0.354297218 0.354351928 0.354313883 0.354322881 0.354326594 0.353593172 0.353344630 0.353344630 0.353540783 0.353540783 0.353537145
72600 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.353872423 0.354032871 0.354049853 0.354005512 0.353990465 0.353946983 0.352874149 0.352685954 0.352685954 0.353290664 0.353290664 0.352760163
77440 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.353130926 0.353831297 0.352898297 0.353850435 0.352787744 0.352805693 0.352302545 0.352161391 0.352161391 0.351830353 0.351830353 0.351842843
82280 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.351143764 0.351832039 0.350786444 0.351911939 0.351207878 0.351253837 0.348003408 0.347134805 0.347134805 0.347298233 0.347298233 0.346894009
87120 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.344333150 0.344510830 0.344284251 0.344623104 0.343816089 0.343897495 0.341370545 0.340687656 0.340687656 0.340800506 0.340800506 0.340700641
91960 0.355500897 0.340264471 0.340264471 0.015236426	0.340297801 0.340969459 0.341077751 0.340729474 0.341048709 0.340665076 0.340686851 0.340695682 0.340694407 0.340694407 0.340559072 0.340559072 0.340589782
48400 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.369299308 0.369258310 0.369233766 0.369258310 0.369180963 0.369219437 0.368773507 0.368768874 0.368768874 0.368786091 0.368786091 0.368748368
53240 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.369178983 0.368875157 0.369082946 0.368865046 0.369046433 0.369092099 0.368136094 0.368205282 0.368205282 0.368281342 0.368281342 0.368321980
58080 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.369113441 0.368707311 0.369041730 0.368697200 0.369046433 0.369092099 0.368165211 0.368205282 0.368205282 0.368283075 0.368283075 0.368242917
62920 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.368275572 0.368130941 0.368539907 0.368075351 0.368357556 0.368554438 0.367004749 0.366885387 0.366885387 0.367416545 0.367416545 0.367247019
67760 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.367747300 0.367658502 0.368044614 0.367651856 0.367844218 0.368070452 0.366585309 0.366656199 0.366656199 0.367129489 0.367129489 0.366958968
72600 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.367124251 0.367271114 0.367181676 0.367230305 0.367185971 0.367413496 0.365570181 0.365061478 0.365061478 0.366508881 0.366508881 0.365324323
77440 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.366075302 0.366779427 0.365715032 0.366743193 0.365463914 0.365719436 0.365079438 0.364664285 0.364664285 0.365062889 0.365062889 0.364478935
82280 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.363789280 0.365040118 0.364087313 0.365148189 0.363780733 0.363922984 0.360477225 0.359216581 0.359216581 0.360734876 0.360734876 0.359472059
87120 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.357203806 0.357260870 0.356722555 0.357307070 0.356749699 0.356808290 0.355320986 0.355028724 0.355028724 0.355083429 0.355083429 0.355009199
91960 0.369299308 0.354661502 0.354661502 0.014637806	0.354699269 0.355355778 0.355196373 0.355287353 0.355238261 0.355156683 0.355175348 0.355135888 0.355000929 0.355000929 0.354966097 0.354966097 0.354950900
48400 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.379294348 0.379220146 0.379327125 0.379220146 0.379287469 0.379294643 0.378767320 0.378734982 0.378734982 0.378830554 0.378830554 0.378768784
53240 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.379158206 0.378851757 0.379205780 0.378851757 0.379249217 0.379257663 0.378319681 0.378284515 0.378284515 0.378406032 0.378406032 0.378450330
58080 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.379118499 0.378776176 0.379205780 0.378776176 0.379204846 0.379223940 0.378226361 0.378238944 0.378238944 0.378371610 0.378371610 0.378361936
62920 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.378756027 0.378430556 0.378588950 0.378430556 0.378744540 0.378633769 0.377579837 0.377303151 0.377303151 0.377737518 0.377737518 0.377552659
67760 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.378087568 0.378073196 0.378132096 0.378073196 0.378324785 0.378278191 0.377088964 0.377072181 0.377072181 0.377005758 0.377005758 0.376929315
72600 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.377622930 0.377796902 0.377601125 0.377750707 0.377767282 0.377739410 0.376402033 0.376153764 0.376153764 0.376534813 0.376534813 0.376041886
77440 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.376636794 0.377408921 0.376341901 0.377408921 0.376485119 0.376266047 0.375909985 0.375608593 0.375608593 0.375767693 0.375767693 0.375249457
82280 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.374342207 0.375952780 0.374442984 0.375999039 0.374466488 0.374193838 0.371338548 0.370664365 0.370664365 0.371208799 0.371208799 0.370319692
87120 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.369024034 0.369359715 0.368392438 0.369356282 0.368461397 0.368367336 0.366584892 0.366209109 0.366209109 0.366005211 0.366005211 0.366135397
91960 0.379365032 0.365951465 0.365951465 0.013413567	0.365983375 0.366480032 0.366300448 0.366206937 0.366367045 0.366287377 0.366293481 0.366065838 0.366055778 0.366055778 0.366001192 0.366001192 0.366031063
48400 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.367563061 0.367388199 0.367464916 0.367388199 0.367497945 0.367498128 0.366876534 0.366930576 0.366930576 0.366967285 0.366967285 0.366853841
53240 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.367482419 0.366926763 0.367464916 0.366949006 0.367497945 0.367498128 0.366233282 0.366254914 0.366254914 0.366442514 0.366442514 0.366165739
58080 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.367410808 0.366721993 0.367464916 0.366744236 0.367419897 0.367441711 0.366110044 0.366168164 0.366168164 0.366420548 0.366420548 0.366192616
62920 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.366642591 0.366362745 0.366738852 0.366343541 0.366747970 0.366818773 0.365107797 0.365179269 0.365179269 0.365709759 0.365709759 0.365284540
67760 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.365757239 0.365862113 0.366010149 0.365842909 0.365896486 0.365917732 0.364771393 0.364718090 0.364718090 0.364601817 0.364601817 0.364593592
72600 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.365325718 0.365692197 0.365334197 0.365692675 0.365331293 0.365405577 0.363689013 0.363364264 0.363364264 0.364254107 0.364254107 0.363348261
77440 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.364292124 0.365143152 0.363651435 0.365172779 0.363842053 0.363965385 0.362789207 0.362818579 0.362818579 0.363069704 0.363069704 0.362445964
82280 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.362146918 0.363177570 0.361980262 0.363058103 0.362271681 0.362508782 0.359129521 0.358100260 0.358100260 0.358635428 0.358635428 0.357778664
87120 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.356398377 0.357366942 0.356391083 0.357490832 0.356085754 0.356164350 0.354414752 0.353604502 0.353604502 0.353717157 0.353717157 0.353638813
91960 0.367606184 0.353343566 0.353343566 0.014262618	0.353376775 0.353770164 0.353713454 0.353844327 0.353923807 0.353614130 0.353686924 0.353636963 0.353641109 0.353641109 0.353473012 0.353473012 0.353530346
48400 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.349496148 0.349338867 0.349406797 0.349270283 0.349529129 0.349529549 0.348843296 0.348801879 0.348801879 0.348962315 0.348962315 0.348873643
53240 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.349413849 0.349042356 0.349310542 0.349053669 0.349472405 0.349475545 0.348345735 0.348387249 0.348387249 0.348411861 0.348411861 0.348415221
58080 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.349214398 0.348958513 0.349206892 0.348926015 0.349315109 0.349232541 0.348323740 0.348280038 0.348280038 0.348413978 0.348413978 0.348466397
62920 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.348613509 0.348590926 0.348615748 0.348479444 0.348559005 0.348557058 0.347403932 0.346993036 0.346993036 0.347887869 0.347887869 0.346191595
67760 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.347991292 0.347780205 0.348222874 0.347827222 0.348032319 0.347979661 0.347044853 0.346861082 0.346861082 0.346133697 0.346133697 0.344853067
72600 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.347465948 0.347670225 0.347440495 0.347627086 0.347240152 0.347123421 0.345821119 0.345603712 0.345603712 0.345483436 0.345483436 0.345731536
77440 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.346302355 0.347218202 0.345923227 0.347176488 0.345831441 0.345693489 0.345187485 0.344992426 0.344992426 0.344976275 0.344976275 0.345010567
82280 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.344496114 0.345246410 0.344312508 0.345294232 0.344007102 0.343926377 0.340898192 0.340040094 0.340040094 0.337854498 0.337854498 0.339625409
87120 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.337382810 0.337667177 0.337510361 0.337705380 0.334376148 0.334409662 0.332379811 0.334208168 0.334208168 0.334367803 0.334367803 0.331622895
91960 0.349556116 0.331145145 0.331145145 0.018410971	0.331178126 0.334444079 0.334418510 0.334304033 0.334336533 0.331479526 0.331595154 0.334246605 0.334168848 0.334168848 0.334105289 0.334105289 0.334156153
48400 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.366882902 0.366844946 0.366882902 0.366844946 0.366882902 0.366882902 0.366715633 0.366700274 0.366700274 0.366715633 0.366715633 0.366700274
53240 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.366882902 0.366806010 0.366882902 0.366806010 0.366813682 0.366848208 0.366477628 0.366476515 0.366476515 0.366461636 0.366461636 0.366407910
58080 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.366882902 0.366724255 0.366882902 0.366724255 0.366813682 0.366848208 0.366409956 0.366498341 0.366498341 0.366387872 0.366387872 0.366373690
62920 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.366364627 0.366530144 0.366544343 0.366530200 0.366422052 0.366471782 0.365788147 0.365654372 0.365654372 0.365844682 0.365844682 0.365750917
67760 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.365862542 0.366177394 0.366197436 0.366177450 0.366168649 0.366226856 0.365305094 0.365243343 0.365243343 0.365409145 0.365409145 0.365382131
72600 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.365599797 0.365853491 0.365859830 0.365861558 0.365894253 0.365877749 0.364724863 0.364520344 0.364520344 0.365048553 0.365048553 0.364770029
77440 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.364615594 0.364658208 0.364615191 0.364666275 0.364740855 0.364701480 0.364091186 0.364099683 0.364099683 0.364699800 0.364699800 0.364353874
82280 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.362669864 0.362924399 0.362964953 0.362796204 0.362914754 0.362947990 0.359396835 0.359251772 0.359251772 0.359458355 0.359458355 0.359050063
87120 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.355789920 0.355828702 0.355388018 0.355924048 0.355507436 0.355558757 0.353322068 0.352348684 0.352348684 0.352584155 0.352584155 0.352259297
91960 0.366882902 0.351892957 0.351892957 0.014989945	0.351927651 0.352627055 0.352501490 0.352499348 0.352495657 0.352314137 0.352359563 0.352285262 0.352275880 0.352275880 0.352204785 0.352204785 0.352238060
48400 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.365717675 0.365681718 0.365668867 0.365646641 0.365623977 0.365641626 0.365193651 0.365242228 0.365242228 0.365211472 0.365211472 0.365202327
53240 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.365681316 0.365531330 0.365668867 0.365496253 0.365588900 0.365603939 0.364811294 0.364901019 0.364901019 0.364844452 0.364844452 0.364849122
58080 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.365584383 0.365411100 0.365542509 0.365376590 0.365514541 0.365512362 0.364704103 0.364658186 0.364658186 0.364704180 0.364704180 0.364673268
62920 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.365142688 0.365013017 0.365269646 0.365001254 0.365175846 0.365246642 0.364375789 0.364329067 0.364329067 0.364531285 0.364531285 0.364441847
67760 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.364349408 0.364254831 0.364594269 0.364195486 0.364580048 0.364615119 0.363863751 0.363867953 0.363867953 0.364157247 0.364157247 0.364045979
72600 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.364103898 0.364174176 0.364426341 0.364195486 0.364312852 0.364335043 0.363458389 0.363360571 0.363360571 0.363897280 0.363897280 0.363579517
77440 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.363604693 0.363842666 0.363293049 0.363896863 0.363277893 0.363365897 0.362881531 0.362799892 0.362799892 0.362920972 0.362920972 0.362654107
82280 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.361664732 0.362453832 0.361599520 0.362393704 0.361317789 0.361351304 0.358766679 0.358066154 0.358066154 0.358706959 0.358706959 0.358116800
87120 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.354892380 0.355693837 0.354389648 0.355750807 0.354688384 0.354777128 0.352156278 0.351504724 0.351504724 0.351696910 0.351696910 0.351360902
91960 0.365717675 0.351122008 0.351122008 0.014595667	0.351156789 0.351672802 0.351739256 0.351536628 0.351847991 0.351511889 0.351538047 0.351508105 0.351467398 0.351467398 0.351384039 0.351384039 0.351304192
48400 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.364959151 0.364877077 0.364959151 0.364877077 0.364959151 0.364959151 0.364456903 0.364453120 0.364453120 0.364495702 0.364495702 0.364478624
53240 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.364844222 0.364677345 0.364899796 0.364677345 0.364959151 0.364959151 0.363928303 0.363842108 0.363842108 0.363949989 0.363949989 0.364028000
58080 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.364844222 0.364562856 0.364899796 0.364562856 0.364959151 0.364959151 0.363836698 0.363832988 0.363832988 0.363958641 0.363958641 0.363939538
62920 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.364121931 0.363867452 0.364401062 0.363867452 0.364443636 0.364435787 0.363044717 0.362949637 0.362949637 0.363427664 0.363427664 0.363140983
67760 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.363366623 0.363611112 0.363667982 0.363611112 0.363877361 0.363795173 0.362745537 0.362728931 0.362728931 0.362897355 0.362897355 0.362898389
72600 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.362812863 0.363411299 0.362895585 0.363411299 0.362922832 0.363036623 0.361722578 0.361703714 0.361703714 0.362572165 0.362572165 0.361929369
77440 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.362000823 0.362921352 0.361762844 0.362978242 0.361691325 0.361716399 0.361412122 0.361136549 0.361136549 0.361148575 0.361148575 0.360839688
82280 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.360103183 0.360417515 0.359970526 0.360445499 0.359884447 0.359859459 0.355789347 0.355208660 0.355208660 0.355643018 0.355643018 0.354810971
87120 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.352755668 0.352905069 0.352480818 0.353019226 0.352172321 0.352158967 0.350781570 0.350292468 0.350292468 0.350293820 0.350293820 0.350469021
91960 0.364959151 0.349973771 0.349973771 0.014985380	0.350007978 0.350371839 0.350642340 0.350460123 0.350683753 0.350367231 0.350386901 0.350268344 0.350250462 0.350250462 0.350313994 0.350313994 0.350332827
48400 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.351671460 0.351443542 0.351583796 0.351394057 0.351540100 0.351597868 0.350896936 0.350886108 0.350886108 0.350873120 0.350873120 0.350962553
53240 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.351567387 0.351070234 0.351451816 0.351020749 0.351461226 0.351523934 0.350135161 0.350340253 0.350340253 0.350217374 0.350217374 0.350566031
58080 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.351517902 0.350877328 0.351403163 0.350871243 0.351461226 0.351523934 0.350128996 0.350155561 0.350155561 0.350245519 0.350245519 0.350492439
62920 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.350807298 0.350490614 0.350702202 0.350547360 0.350690468 0.350690907 0.349382713 0.349363707 0.349363707 0.349802104 0.349802104 0.349279885
67760 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.349728669 0.350116803 0.350058676 0.350199293 0.349953295 0.349987273 0.349079744 0.348956405 0.348956405 0.348752725 0.348752725 0.348791236
72600 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.349026412 0.349496834 0.349680994 0.349638870 0.349535154 0.349704940 0.348072216 0.347912881 0.347912881 0.348196732 0.348196732 0.347714276
77440 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.348370474 0.349136848 0.348200168 0.349278884 0.348068963 0.348200161 0.347510932 0.347265915 0.347265915 0.347068415 0.347068415 0.346965904
82280 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.345318874 0.346278575 0.345795196 0.346380723 0.345418842 0.345558887 0.341755427 0.341398131 0.341398131 0.342066938 0.342066938 0.340841347
87120 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.339793815 0.339712565 0.339250365 0.339791631 0.339082506 0.339146621 0.337250747 0.336974283 0.336974283 0.336875088 0.336875088 0.337056768
91960 0.351671460 0.336592221 0.336592221 0.015079239	0.336627420 0.337247781 0.337359532 0.337126347 0.337415159 0.336945781 0.336994917 0.336910515 0.336961841 0.336961841 0.336894933 0.336894933 0.336947493
48400 0.364492187 0.349126507 0.349126507 0.015365680	0.349163268 0.364492187 0.364492187 0.364454572 0.364492187 0.364492187 0.364492187 0.363858644 0.363837264 0.363837264 0.363899687 0.363899687 0.363833484
53240 0.364492187 0.349126507 0.349126507 0.015365680	0.349163268 0.364453319 0.364172893 0.364415704 0.364172893 0.364492187 0.364492187 0.363250417 0.363462954 0.363462954 0.363292829 0.363292829 0.363327323
58080 0.364492187 0.349126507 0.349126507 0.015365680	0.349163268 0.364378699 0.364015101 0.364315364 0.364015101 0.364431854 0.364448182 0.363245171 0.363310347 0.363310347 0.363329365 0.363329365 0.363268208
