capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
36300 0.010766402 0.007702317 0.007702317 0.003064085	0.007716546 0.010587568 0.010586692 0.010650424 0.010594919 0.010652169 0.010625807 0.010639390 0.010644096 0.010644096 0.010704319 0.010704319 0.010706131
38720 0.010766402 0.007702317 0.007702317 0.003064085	0.007716546 0.010587568 0.010586692 0.010650424 0.010594919 0.010652169 0.010625807 0.010639390 0.010644096 0.010644096 0.010704319 0.010704319 0.010706131
41140 0.010766402 0.007702317 0.007702317 0.003064085	0.007716546 0.010320317 0.010316600 0.010228101 0.010324827 0.010372959 0.010223807 0.010063989 0.010084744 0.010084744 0.010070670 0.010070670 0.010100947
43560 0.010766402 0.007702317 0.007702317 0.003064085	0.007716546 0.009703345 0.009442311 0.009445856 0.009566893 0.009685688 0.008586150 0.009453929 0.009532036 0.009532036 0.009333466 0.009333466 0.009518927
45980 0.010766402 0.007702317 0.007702317 0.003064085	0.007716546 0.009508874 0.009295129 0.009207022 0.009413243 0.009392016 0.008386350 0.009320536 0.009454417 0.009454417 0.009287525 0.009287525 0.009287525
24200 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013756310 0.013781371 0.013781371 0.013781371 0.013781371 0.013781371 0.013593651 0.013660588 0.013660588 0.013666804 0.013666804 0.013636058
26620 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013756310 0.013781371 0.013781371 0.013781371 0.013781371 0.013781371 0.013593651 0.013660588 0.013660588 0.013666804 0.013666804 0.013636058
29040 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013756310 0.013781371 0.013781371 0.013781371 0.013781371 0.013781371 0.013593651 0.013660588 0.013660588 0.013666804 0.013666804 0.013636058
31460 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013611242 0.013561004 0.013610164 0.013575488 0.013490976 0.013617352 0.013389822 0.013474422 0.013474422 0.013544765 0.013544765 0.013518322
33880 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013561274 0.013360475 0.013537393 0.013354730 0.013370915 0.011942269 0.013496766 0.013512748 0.013512748 0.013543270 0.013543270 0.013584212
36300 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013561274 0.013360475 0.013436857 0.013354730 0.013370915 0.011942269 0.013535341 0.013512748 0.013512748 0.013543270 0.013543270 0.013584212
38720 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013561274 0.013360475 0.013436857 0.013354730 0.013370915 0.011942269 0.013535341 0.013512748 0.013512748 0.013543270 0.013543270 0.013584212
41140 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.013320416 0.013213582 0.013243229 0.013199029 0.013203865 0.011793696 0.013121589 0.012935920 0.012935920 0.012673986 0.012673986 0.012772873
43560 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.012894435 0.012536499 0.012680112 0.012528053 0.012680735 0.011213345 0.012492526 0.012644636 0.012644636 0.012292751 0.012292751 0.012324863
45980 0.013781371 0.010912915 0.010912915 0.002868456	0.010925447 0.012601147 0.012263329 0.012281282 0.012291361 0.012489616 0.010995286 0.012554907 0.012483802 0.012483802 0.012240842 0.012240842 0.012246044
24200 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013734053 0.013734053 0.013719228 0.013734053 0.013715103 0.013718453 0.013499903 0.013584439 0.013584439 0.013584439 0.013584439 0.013578783
26620 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013734053 0.013734053 0.013719228 0.013734053 0.013715103 0.013718453 0.013499903 0.013584439 0.013584439 0.013584439 0.013584439 0.013578783
29040 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013734053 0.013734053 0.013719228 0.013734053 0.013715103 0.013718453 0.013499903 0.013584439 0.013584439 0.013584439 0.013584439 0.013578783
31460 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013495643 0.013501994 0.013319037 0.013501994 0.013645987 0.012475036 0.013418720 0.013326450 0.013326450 0.013350644 0.013350644 0.013291855
33880 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013445037 0.013370101 0.013193083 0.013466910 0.013580272 0.012391882 0.012793185 0.012823598 0.012823598 0.013140241 0.013140241 0.013319799
36300 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013445037 0.013351151 0.013193083 0.013447960 0.013580272 0.012391882 0.012793185 0.012823598 0.012823598 0.013203186 0.013203186 0.013327101
38720 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013445037 0.013351151 0.013193083 0.013447960 0.013580272 0.012391882 0.012793185 0.012823598 0.012823598 0.013203186 0.013203186 0.013327101
41140 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.013305827 0.013111730 0.013010797 0.013259234 0.013411163 0.012130057 0.012812444 0.012895027 0.012895027 0.012745388 0.012745388 0.012858089
43560 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.012717562 0.012580853 0.012311062 0.012569323 0.012573573 0.011429794 0.012398056 0.011801731 0.011801731 0.012139686 0.012139686 0.012317529
45980 0.013734053 0.010552339 0.010552339 0.003181714	0.010567164 0.012446545 0.012212785 0.011994794 0.012307181 0.012347554 0.011221415 0.012161587 0.012332682 0.012332682 0.012114405 0.012114405 0.012120995
24200 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014480535 0.014452610 0.014459748 0.014452610 0.014468169 0.014465778 0.014402267 0.014402221 0.014402221 0.014403118 0.014403118 0.014402267
26620 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014480535 0.014452610 0.014443913 0.014452610 0.014452334 0.014452621 0.014386696 0.014386650 0.014386650 0.014386693 0.014386693 0.014379918
29040 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014453170 0.014452610 0.014430756 0.014452610 0.014452334 0.014452621 0.014386696 0.014386650 0.014386650 0.014385946 0.014385946 0.014385095
31460 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014327352 0.014415197 0.014368813 0.014392848 0.014303321 0.014407113 0.014086702 0.014251110 0.014251110 0.014005086 0.014005086 0.014043094
33880 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014276680 0.014332913 0.014278444 0.014333048 0.014208114 0.014285427 0.014236519 0.014239673 0.014239673 0.013649148 0.013649148 0.013963953
36300 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014276680 0.014332913 0.014278444 0.014333048 0.014194201 0.014268409 0.014236519 0.014249678 0.014249678 0.013649148 0.013649148 0.013944602
38720 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.014276680 0.014332913 0.014278444 0.014333048 0.014194201 0.014268409 0.014236519 0.014249678 0.014249678 0.013643971 0.013643971 0.013990020
41140 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.013945401 0.014191395 0.014216269 0.014061853 0.014133798 0.014107017 0.013657855 0.013669241 0.013669241 0.013603809 0.013603809 0.013605782
43560 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.013503214 0.013200269 0.013264300 0.013455550 0.013407349 0.012675691 0.012570413 0.013263254 0.013263254 0.012904839 0.012904839 0.012921731
45980 0.014496189 0.011442945 0.011442945 0.003053244	0.011456102 0.013197739 0.012927634 0.012995954 0.013165557 0.013158333 0.012364682 0.013095959 0.013146219 0.013146219 0.012868934 0.012868934 0.012867883
24200 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013269458 0.013269458 0.013253999 0.013269458 0.013269458 0.013269458 0.013240797 0.013199818 0.013199818 0.013199818 0.013199818 0.013197561
26620 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013269458 0.013269458 0.013253999 0.013269458 0.013269458 0.013269458 0.013240797 0.013199818 0.013199818 0.013199818 0.013199818 0.013197561
29040 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013269458 0.013269458 0.013253999 0.013269458 0.013269458 0.013269458 0.013240797 0.013199818 0.013199818 0.013199818 0.013199818 0.013197561
31460 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013143261 0.013133812 0.013167790 0.013133812 0.013124757 0.013167993 0.013020826 0.013092882 0.013092882 0.013140144 0.013140144 0.012840677
33880 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013031173 0.013103340 0.013152777 0.013112455 0.013109744 0.013111555 0.013105612 0.013092882 0.013092882 0.013124361 0.013124361 0.012998795
36300 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013031173 0.013103340 0.013152777 0.013112455 0.013096542 0.013062429 0.013105612 0.013166960 0.013166960 0.013161782 0.013161782 0.013167597
38720 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.013031173 0.013103340 0.013152777 0.013112455 0.013096542 0.013062429 0.013105612 0.013166960 0.013166960 0.013161782 0.013161782 0.013167597
41140 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.012754709 0.012858009 0.012750375 0.012729186 0.012753662 0.012822162 0.012494507 0.012500279 0.012500279 0.012518567 0.012518567 0.012551900
43560 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.012127769 0.011856580 0.011828931 0.012067924 0.012012202 0.011005007 0.011857616 0.011877087 0.011877087 0.011594757 0.011594757 0.011981565
45980 0.013269458 0.010218945 0.010218945 0.003050513	0.010232147 0.011855456 0.011476190 0.011478787 0.011697721 0.011716296 0.010565512 0.011670855 0.011768851 0.011768851 0.011428875 0.011428875 0.011435731
24200 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012717833 0.012717833 0.012689706 0.012717833 0.012689706 0.012699818 0.012684754 0.012674642 0.012674642 0.012674642 0.012674642 0.012674642
26620 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012717833 0.012717833 0.012689706 0.012717833 0.012689706 0.012699818 0.012684754 0.012674642 0.012674642 0.012674642 0.012674642 0.012674642
29040 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012717833 0.012717833 0.012689706 0.012717833 0.012689706 0.012699818 0.012684754 0.012674642 0.012674642 0.012674642 0.012674642 0.012674642
31460 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012609488 0.012609140 0.012614170 0.012609140 0.012606980 0.012602537 0.012578638 0.012584007 0.012584007 0.012499722 0.012499722 0.012396053
33880 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012594099 0.012593751 0.012614170 0.012593751 0.012606980 0.012602537 0.012578638 0.012584007 0.012584007 0.012488910 0.012488910 0.012498154
36300 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012594099 0.012593751 0.012614170 0.012593751 0.012606980 0.012602537 0.012578638 0.012584007 0.012584007 0.012598661 0.012598661 0.012599529
38720 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012594099 0.012593751 0.012614170 0.012593751 0.012606980 0.012602537 0.012578638 0.012584007 0.012584007 0.012598661 0.012598661 0.012599529
41140 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.012360634 0.012364571 0.012312195 0.012347847 0.012234956 0.012405556 0.012032607 0.012089415 0.012089415 0.012100961 0.012100961 0.012056314
43560 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.011834921 0.011828258 0.011825695 0.011778193 0.011614297 0.010573524 0.010997245 0.011488707 0.011488707 0.010736870 0.010736870 0.011543259
45980 0.012717833 0.009744873 0.009744873 0.002972960	0.009758967 0.011428290 0.011302905 0.011339400 0.011531825 0.011557187 0.010504340 0.011429878 0.011428290 0.011428290 0.011286804 0.011286804 0.011309289
24200 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.010138384 0.010138384 0.010122138 0.010138384 0.010138384 0.010138384 0.010061334 0.010074477 0.010074477 0.010076675 0.010076675 0.010074477
26620 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.010138384 0.010138384 0.010122138 0.010138384 0.010138384 0.010138384 0.010061334 0.010074477 0.010074477 0.010076675 0.010076675 0.010074477
29040 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.010138384 0.010138384 0.010122138 0.010138384 0.010138384 0.010138384 0.010061334 0.010074477 0.010074477 0.010076675 0.010076675 0.010074477
31460 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.010049453 0.009995831 0.010074654 0.010020657 0.010037873 0.010055498 0.009971170 0.009977525 0.009977525 0.009964752 0.009964752 0.009844133
33880 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.010001955 0.009945277 0.009967071 0.009975878 0.009833956 0.009977423 0.009895697 0.009950447 0.009950447 0.009911058 0.009911058 0.009865713
36300 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.009938548 0.009945277 0.009948544 0.009946214 0.009817710 0.009941506 0.009895697 0.009950447 0.009950447 0.009911058 0.009911058 0.009865713
38720 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.009938548 0.009945277 0.009948544 0.009946214 0.009817710 0.009941506 0.009895697 0.009950447 0.009950447 0.009911058 0.009911058 0.009865713
41140 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.009733378 0.009777951 0.009805797 0.009762948 0.009653643 0.009759280 0.009482887 0.009508215 0.009508215 0.009426528 0.009426528 0.009434712
43560 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.009241184 0.008933189 0.008937667 0.009425669 0.009065160 0.008375682 0.008815297 0.008921413 0.008921413 0.008552748 0.008552748 0.008883827
45980 0.010138384 0.007215151 0.007215151 0.002923233	0.007227160 0.009050508 0.008488395 0.008625672 0.008897831 0.008869424 0.008070100 0.008897176 0.008801052 0.008801052 0.008456563 0.008456563 0.008456563
24200 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011656418 0.011656418 0.011656418 0.011656418 0.011656418 0.011656418 0.011619161 0.011586284 0.011586284 0.011591473 0.011591473 0.011591473
26620 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011656418 0.011656418 0.011656418 0.011656418 0.011656418 0.011656418 0.011619161 0.011586284 0.011586284 0.011591473 0.011591473 0.011591473
29040 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011656418 0.011656418 0.011656418 0.011656418 0.011656418 0.011656418 0.011619161 0.011586284 0.011586284 0.011591473 0.011591473 0.011591473
31460 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011614384 0.011569689 0.011534529 0.011520106 0.011502570 0.011566117 0.011450818 0.011492940 0.011492940 0.011502627 0.011502627 0.011488491
33880 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011509131 0.011480689 0.011496634 0.011482103 0.011479091 0.011516645 0.011483729 0.011515982 0.011515982 0.011448345 0.011448345 0.011368628
36300 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011509131 0.011480689 0.011496634 0.011482103 0.011479091 0.011516645 0.011483729 0.011515982 0.011515982 0.011448345 0.011448345 0.011368628
38720 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011509131 0.011480689 0.011496634 0.011482103 0.011479091 0.011516645 0.011483729 0.011515982 0.011515982 0.011448345 0.011448345 0.011368628
41140 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.011184413 0.011174550 0.011161626 0.011167632 0.011159397 0.011216482 0.010930851 0.010939455 0.010939455 0.010737215 0.010737215 0.010795722
43560 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.010513917 0.010201071 0.010193354 0.010605475 0.010400714 0.009514691 0.010462205 0.010497245 0.010497245 0.010103630 0.010103630 0.010101499
45980 0.011656418 0.008457078 0.008457078 0.003199340	0.008471605 0.010497245 0.010081702 0.010081261 0.010486187 0.010301994 0.009310422 0.010461330 0.010497245 0.010497245 0.010079915 0.010079915 0.010079915
24200 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011452812 0.011452812 0.011452812 0.011452812 0.011452812 0.011452812 0.011396123 0.011380377 0.011380377 0.011388982 0.011388982 0.011380377
26620 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011452812 0.011452812 0.011452812 0.011452812 0.011452812 0.011452812 0.011396123 0.011380377 0.011380377 0.011388982 0.011388982 0.011380377
29040 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011452812 0.011452812 0.011452812 0.011452812 0.011452812 0.011452812 0.011396123 0.011380377 0.011380377 0.011388982 0.011388982 0.011380377
31460 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011393267 0.011385494 0.011365771 0.011410263 0.011342429 0.011351672 0.011183877 0.011292951 0.011292951 0.011104227 0.011104227 0.011157208
33880 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011319645 0.011289930 0.011031871 0.011290275 0.011300135 0.011286937 0.011235317 0.011296946 0.011296946 0.011314474 0.011314474 0.011320624
36300 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011319645 0.011289930 0.011009992 0.011290275 0.011278256 0.011269056 0.011235317 0.011296946 0.011296946 0.011314474 0.011314474 0.011320624
38720 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011319645 0.011289930 0.011009992 0.011290275 0.011278256 0.011269056 0.011235317 0.011296946 0.011296946 0.011314474 0.011314474 0.011320624
41140 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.011127195 0.011185947 0.010885401 0.011202079 0.011015849 0.011121776 0.010810372 0.010900038 0.010900038 0.010838802 0.010838802 0.010870845
43560 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.010480065 0.010120131 0.010268228 0.010175567 0.010586438 0.010655982 0.010252060 0.010113824 0.010113824 0.010202914 0.010202914 0.010141721
45980 0.011452812 0.008496426 0.008496426 0.002956386	0.008509700 0.010149096 0.009875668 0.009818925 0.009869218 0.010092274 0.008985821 0.010019254 0.010068593 0.010068593 0.009768257 0.009768257 0.009765116
24200 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.010133355 0.010118864 0.010133355 0.010118864 0.010133355 0.010133355 0.010101770 0.010104513 0.010104513 0.010101770 0.010101770 0.010101770
26620 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.010133355 0.010118864 0.010133355 0.010118864 0.010133355 0.010133355 0.010101770 0.010104513 0.010104513 0.010101770 0.010101770 0.010101770
29040 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.010133355 0.010118864 0.010133355 0.010118864 0.010133355 0.010133355 0.010101770 0.010104513 0.010104513 0.010101770 0.010101770 0.010101770
31460 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.010079139 0.010069602 0.010081385 0.010069602 0.010084268 0.010080698 0.010030288 0.010032933 0.010032933 0.010048065 0.010048065 0.010003450
33880 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.009905361 0.010069602 0.010036833 0.010069602 0.010036833 0.009995023 0.009999357 0.010032933 0.010032933 0.010018713 0.010018713 0.010018713
36300 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.009905361 0.010069602 0.010036833 0.010069602 0.010036833 0.009995023 0.009999357 0.010032933 0.010032933 0.010018713 0.010018713 0.010018713
38720 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.009905361 0.010069602 0.010036833 0.010069602 0.010036833 0.009995023 0.009999357 0.010032933 0.010032933 0.010018713 0.010018713 0.010018713
41140 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.009697636 0.009826468 0.009852360 0.009954864 0.009689723 0.009687439 0.009502421 0.009593929 0.009593929 0.009524392 0.009524392 0.009527916
43560 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.009287258 0.008928576 0.009026157 0.008911911 0.009311286 0.009221208 0.008667113 0.008593389 0.008593389 0.008616516 0.008616516 0.008684857
45980 0.010133355 0.007079703 0.007079703 0.003053652	0.007094054 0.008994333 0.008586665 0.008619006 0.008734481 0.008922604 0.007889647 0.008937021 0.008939435 0.008939435 0.008554325 0.008554325 0.008558813
24200 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010923528 0.010896134 0.010923528 0.010896134 0.010923528 0.010923528 0.010844048 0.010846488 0.010846488 0.010853106 0.010853106 0.010853106
26620 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010923528 0.010896134 0.010923528 0.010896134 0.010923528 0.010923528 0.010844048 0.010846488 0.010846488 0.010853106 0.010853106 0.010853106
29040 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010923528 0.010896134 0.010923528 0.010896134 0.010923528 0.010923528 0.010844048 0.010846488 0.010846488 0.010853106 0.010853106 0.010853106
31460 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010785417 0.010821800 0.010700606 0.010821800 0.010648056 0.010768418 0.010678282 0.010719336 0.010719336 0.010761321 0.010761321 0.010496234
33880 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010726250 0.010779491 0.010664891 0.010779491 0.010607414 0.010710247 0.010703538 0.010725100 0.010725100 0.009709014 0.009709014 0.009681383
36300 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010726250 0.010779491 0.010652901 0.010779491 0.010607414 0.010710247 0.010703538 0.010725100 0.010725100 0.009709014 0.009709014 0.009681383
38720 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010726250 0.010779491 0.010652901 0.010779491 0.010607414 0.010710247 0.010703538 0.010725100 0.010725100 0.009709014 0.009709014 0.009681383
41140 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.010567304 0.010516335 0.010438008 0.010483874 0.010354647 0.010516557 0.010092391 0.010163772 0.010163772 0.010010125 0.010010125 0.009846280
43560 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.009981638 0.009348305 0.009566932 0.009829931 0.009850301 0.008808072 0.009638871 0.009744698 0.009744698 0.009114794 0.009114794 0.009160289
45980 0.010923528 0.007873843 0.007873843 0.003049685	0.007885833 0.009740987 0.009074435 0.009420343 0.009607323 0.009606846 0.008594668 0.009740529 0.009738814 0.009738814 0.009060654 0.009060654 0.009060654
24200 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010565208 0.010573020 0.010558095 0.010573838 0.010578747 0.010579572 0.010554572 0.010554572 0.010554572 0.010544556 0.010544556 0.010517671
26620 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010565208 0.010573020 0.010558095 0.010573838 0.010578747 0.010579572 0.010554572 0.010554572 0.010554572 0.010544556 0.010544556 0.010517671
29040 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010565208 0.010573020 0.010558095 0.010573838 0.010578747 0.010579572 0.010554572 0.010554572 0.010554572 0.010544556 0.010544556 0.010517671
31460 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010532400 0.010516207 0.010516285 0.010511298 0.010504209 0.010506153 0.010430403 0.010469478 0.010469478 0.010460339 0.010460339 0.010471156
33880 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010436318 0.010456503 0.010492054 0.010458908 0.010449144 0.010460181 0.010426530 0.010421059 0.010421059 0.010491702 0.010491702 0.010491702
36300 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010436318 0.010456503 0.010492054 0.010424463 0.010449144 0.010460181 0.010426530 0.010421059 0.010421059 0.010491702 0.010491702 0.010491702
38720 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010436318 0.010456503 0.010492054 0.010424463 0.010449144 0.010460181 0.010426530 0.010421059 0.010421059 0.010491702 0.010491702 0.010491702
41140 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.010256454 0.010188375 0.010439580 0.010324364 0.010292256 0.010323311 0.010031026 0.010078735 0.010078735 0.010117731 0.010117731 0.009934400
43560 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.009718626 0.009548746 0.008650301 0.009659556 0.009695136 0.008678292 0.009514098 0.009322120 0.009322120 0.009291564 0.009291564 0.009237145
45980 0.010584481 0.008085018 0.008085018 0.002499463	0.008099943 0.009451689 0.009196374 0.008246693 0.009307184 0.009298945 0.008198264 0.009392504 0.009422981 0.009422981 0.009148070 0.009148070 0.009129580
24200 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009621416 0.009621416 0.009621416 0.009621416 0.009621416 0.009621416 0.009570111 0.009570111 0.009570111 0.009567109 0.009567109 0.009561326
26620 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009621416 0.009621416 0.009621416 0.009621416 0.009621416 0.009621416 0.009570111 0.009570111 0.009570111 0.009567109 0.009567109 0.009561326
29040 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009621416 0.009621416 0.009621416 0.009621416 0.009621416 0.009621416 0.009570111 0.009570111 0.009570111 0.009567109 0.009567109 0.009561326
31460 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009575412 0.009584427 0.009520992 0.009560094 0.009492075 0.009578803 0.009399733 0.009415711 0.009415711 0.009503644 0.009503644 0.008913246
33880 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009474531 0.009497384 0.009371855 0.009486739 0.009439378 0.009415333 0.009449289 0.009473286 0.009473286 0.009313540 0.009313540 0.009313540
36300 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009474531 0.009497384 0.009350431 0.009486739 0.009417954 0.009397275 0.009449289 0.009460501 0.009460501 0.009313540 0.009313540 0.009313540
38720 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009474531 0.009497384 0.009350431 0.009486739 0.009417954 0.009397275 0.009449289 0.009460501 0.009460501 0.009313540 0.009313540 0.009313540
41140 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.009309724 0.009360594 0.009307831 0.009290537 0.009276392 0.009271733 0.009149058 0.009028136 0.009028136 0.009076404 0.009076404 0.008884371
43560 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.008754316 0.008151312 0.008624986 0.008596949 0.008477305 0.008197243 0.008415493 0.008412227 0.008412227 0.007869301 0.007869301 0.007844767
45980 0.009621416 0.006783620 0.006783620 0.002837796	0.006796841 0.008409245 0.007808922 0.008274309 0.008227391 0.008130443 0.007696354 0.008174963 0.008343088 0.008343088 0.007750119 0.007750119 0.007768967
24200 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011808293 0.011808293 0.011808293 0.011808293 0.011808293 0.011808293 0.011781360 0.011781360 0.011781360 0.011781360 0.011781360 0.011781360
26620 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011808293 0.011808293 0.011808293 0.011808293 0.011808293 0.011808293 0.011781360 0.011781360 0.011781360 0.011781360 0.011781360 0.011781360
29040 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011808293 0.011808293 0.011808293 0.011808293 0.011808293 0.011808293 0.011781360 0.011781360 0.011781360 0.011781360 0.011781360 0.011781360
31460 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011785525 0.011781360 0.011764918 0.011781360 0.011753188 0.011776225 0.011713412 0.011722991 0.011722991 0.011704807 0.011704807 0.011704807
33880 0.011808293 0.009015364 0.009015364 0.002792929	0.009030174 0.011716614 0.011707546 0.011729038 0.011701448 0.011712794 0.011740345 0.011713412 0.011724237 0.011724237 0.011704807 0.011704807 0.011704807
