#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp
62920 0.576476499 0.355862404 0.220614095 0.355862404
67760 0.576476499 0.355862404 0.220614095 0.355862404
72600 0.576476499 0.355862404 0.220614095 0.355862404
77440 0.576476499 0.355862404 0.220614095 0.355862404
82280 0.576476499 0.355862404 0.220614095 0.355862404
87120 0.576476499 0.355862404 0.220614095 0.355862404
91960 0.576476499 0.355862404 0.220614095 0.355862404
48400 0.569997257 0.334266745 0.235730512 0.334266745
53240 0.569997257 0.334266745 0.235730512 0.334266745
58080 0.569997257 0.334266745 0.235730512 0.334266745
62920 0.569997257 0.334266745 0.235730512 0.334266745
67760 0.569997257 0.334266745 0.235730512 0.334266745
72600 0.569997257 0.334266745 0.235730512 0.334266745
77440 0.569997257 0.334266745 0.235730512 0.334266745
82280 0.569997257 0.334266745 0.235730512 0.334266745
87120 0.569997257 0.334266745 0.235730512 0.334266745
91960 0.569997257 0.334266745 0.235730512 0.334266745
48400 0.578358922 0.344907596 0.233451326 0.344907596
53240 0.578358922 0.344907596 0.233451326 0.344907596
58080 0.578358922 0.344907596 0.233451326 0.344907596
62920 0.578358922 0.344907596 0.233451326 0.344907596
67760 0.578358922 0.344907596 0.233451326 0.344907596
72600 0.578358922 0.344907596 0.233451326 0.344907596
77440 0.578358922 0.344907596 0.233451326 0.344907596
82280 0.578358922 0.344907596 0.233451326 0.344907596
87120 0.578358922 0.344907596 0.233451326 0.344907596
91960 0.578358922 0.344907596 0.233451326 0.344907596
48400 0.579785719 0.348145522 0.231640197 0.348145522
53240 0.579785719 0.348145522 0.231640197 0.348145522
58080 0.579785719 0.348145522 0.231640197 0.348145522
62920 0.579785719 0.348145522 0.231640197 0.348145522
67760 0.579785719 0.348145522 0.231640197 0.348145522
72600 0.579785719 0.348145522 0.231640197 0.348145522
77440 0.579785719 0.348145522 0.231640197 0.348145522
82280 0.579785719 0.348145522 0.231640197 0.348145522
87120 0.579785719 0.348145522 0.231640197 0.348145522
91960 0.579785719 0.348145522 0.231640197 0.348145522
48400 0.563947681 0.329258299 0.234689382 0.329258299
53240 0.563947681 0.329258299 0.234689382 0.329258299
58080 0.563947681 0.329258299 0.234689382 0.329258299
62920 0.563947681 0.329258299 0.234689382 0.329258299
67760 0.563947681 0.329258299 0.234689382 0.329258299
72600 0.563947681 0.329258299 0.234689382 0.329258299
77440 0.563947681 0.329258299 0.234689382 0.329258299
82280 0.563947681 0.329258299 0.234689382 0.329258299
87120 0.563947681 0.329258299 0.234689382 0.329258299
91960 0.563947681 0.329258299 0.234689382 0.329258299
48400 0.571324911 0.351853801 0.219471110 0.351853801
53240 0.571324911 0.351853801 0.219471110 0.351853801
58080 0.571324911 0.351853801 0.219471110 0.351853801
62920 0.571324911 0.351853801 0.219471110 0.351853801
67760 0.571324911 0.351853801 0.219471110 0.351853801
72600 0.571324911 0.351853801 0.219471110 0.351853801
77440 0.571324911 0.351853801 0.219471110 0.351853801
82280 0.571324911 0.351853801 0.219471110 0.351853801
87120 0.571324911 0.351853801 0.219471110 0.351853801
91960 0.571324911 0.351853801 0.219471110 0.351853801
48400 0.558771570 0.330276084 0.228495486 0.330276084
53240 0.558771570 0.330276084 0.228495486 0.330276084
58080 0.558771570 0.330276084 0.228495486 0.330276084
62920 0.558771570 0.330276084 0.228495486 0.330276084
67760 0.558771570 0.330276084 0.228495486 0.330276084
72600 0.558771570 0.330276084 0.228495486 0.330276084
77440 0.558771570 0.330276084 0.228495486 0.330276084
82280 0.558771570 0.330276084 0.228495486 0.330276084
87120 0.558771570 0.330276084 0.228495486 0.330276084
91960 0.558771570 0.330276084 0.228495486 0.330276084
48400 0.568459871 0.347239209 0.221220662 0.347239209
53240 0.568459871 0.347239209 0.221220662 0.347239209
58080 0.568459871 0.347239209 0.221220662 0.347239209
62920 0.568459871 0.347239209 0.221220662 0.347239209
67760 0.568459871 0.347239209 0.221220662 0.347239209
72600 0.568459871 0.347239209 0.221220662 0.347239209
77440 0.568459871 0.347239209 0.221220662 0.347239209
82280 0.568459871 0.347239209 0.221220662 0.347239209
87120 0.568459871 0.347239209 0.221220662 0.347239209
91960 0.568459871 0.347239209 0.221220662 0.347239209
48400 0.562691890 0.340806042 0.221885848 0.340806042
53240 0.562691890 0.340806042 0.221885848 0.340806042
58080 0.562691890 0.340806042 0.221885848 0.340806042
62920 0.562691890 0.340806042 0.221885848 0.340806042
67760 0.562691890 0.340806042 0.221885848 0.340806042
72600 0.562691890 0.340806042 0.221885848 0.340806042
77440 0.562691890 0.340806042 0.221885848 0.340806042
82280 0.562691890 0.340806042 0.221885848 0.340806042
87120 0.562691890 0.340806042 0.221885848 0.340806042
91960 0.562691890 0.340806042 0.221885848 0.340806042
48400 0.560579578 0.333395594 0.227183984 0.333395594
53240 0.560579578 0.333395594 0.227183984 0.333395594
58080 0.560579578 0.333395594 0.227183984 0.333395594
62920 0.560579578 0.333395594 0.227183984 0.333395594
67760 0.560579578 0.333395594 0.227183984 0.333395594
72600 0.560579578 0.333395594 0.227183984 0.333395594
77440 0.560579578 0.333395594 0.227183984 0.333395594
82280 0.560579578 0.333395594 0.227183984 0.333395594
87120 0.560579578 0.333395594 0.227183984 0.333395594
91960 0.560579578 0.333395594 0.227183984 0.333395594
48400 0.571133975 0.341678185 0.229455790 0.341678185
53240 0.571133975 0.341678185 0.229455790 0.341678185
58080 0.571133975 0.341678185 0.229455790 0.341678185
62920 0.571133975 0.341678185 0.229455790 0.341678185
67760 0.571133975 0.341678185 0.229455790 0.341678185
72600 0.571133975 0.341678185 0.229455790 0.341678185
77440 0.571133975 0.341678185 0.229455790 0.341678185
82280 0.571133975 0.341678185 0.229455790 0.341678185
87120 0.571133975 0.341678185 0.229455790 0.341678185
91960 0.571133975 0.341678185 0.229455790 0.341678185
48400 0.574826533 0.350108663 0.224717870 0.350108663
53240 0.574826533 0.350108663 0.224717870 0.350108663
58080 0.574826533 0.350108663 0.224717870 0.350108663
62920 0.574826533 0.350108663 0.224717870 0.350108663
67760 0.574826533 0.350108663 0.224717870 0.350108663
72600 0.574826533 0.350108663 0.224717870 0.350108663
77440 0.574826533 0.350108663 0.224717870 0.350108663
82280 0.574826533 0.350108663 0.224717870 0.350108663
87120 0.574826533 0.350108663 0.224717870 0.350108663
91960 0.574826533 0.350108663 0.224717870 0.350108663
48400 0.563873580 0.334127172 0.229746408 0.334127172
53240 0.563873580 0.334127172 0.229746408 0.334127172
58080 0.563873580 0.334127172 0.229746408 0.334127172
62920 0.563873580 0.334127172 0.229746408 0.334127172
67760 0.563873580 0.334127172 0.229746408 0.334127172
72600 0.563873580 0.334127172 0.229746408 0.334127172
77440 0.563873580 0.334127172 0.229746408 0.334127172
82280 0.563873580 0.334127172 0.229746408 0.334127172
87120 0.563873580 0.334127172 0.229746408 0.334127172
91960 0.563873580 0.334127172 0.229746408 0.334127172
48400 0.578353885 0.358350332 0.220003553 0.358350332
53240 0.578353885 0.358350332 0.220003553 0.358350332
58080 0.578353885 0.358350332 0.220003553 0.358350332
62920 0.578353885 0.358350332 0.220003553 0.358350332
67760 0.578353885 0.358350332 0.220003553 0.358350332
72600 0.578353885 0.358350332 0.220003553 0.358350332
77440 0.578353885 0.358350332 0.220003553 0.358350332
82280 0.578353885 0.358350332 0.220003553 0.358350332
87120 0.578353885 0.358350332 0.220003553 0.358350332
91960 0.578353885 0.358350332 0.220003553 0.358350332
48400 0.565170028 0.347695921 0.217474107 0.347695921
53240 0.565170028 0.347695921 0.217474107 0.347695921
58080 0.565170028 0.347695921 0.217474107 0.347695921
62920 0.565170028 0.347695921 0.217474107 0.347695921
67760 0.565170028 0.347695921 0.217474107 0.347695921
72600 0.565170028 0.347695921 0.217474107 0.347695921
77440 0.565170028 0.347695921 0.217474107 0.347695921
82280 0.565170028 0.347695921 0.217474107 0.347695921
87120 0.565170028 0.347695921 0.217474107 0.347695921
91960 0.565170028 0.347695921 0.217474107 0.347695921
48400 0.565610425 0.351184920 0.214425505 0.351184920
53240 0.565610425 0.351184920 0.214425505 0.351184920
58080 0.565610425 0.351184920 0.214425505 0.351184920
62920 0.565610425 0.351184920 0.214425505 0.351184920
67760 0.565610425 0.351184920 0.214425505 0.351184920
72600 0.565610425 0.351184920 0.214425505 0.351184920
77440 0.565610425 0.351184920 0.214425505 0.351184920
82280 0.565610425 0.351184920 0.214425505 0.351184920
87120 0.565610425 0.351184920 0.214425505 0.351184920
91960 0.565610425 0.351184920 0.214425505 0.351184920
48400 0.555962122 0.330716117 0.225246005 0.330716117
53240 0.555962122 0.330716117 0.225246005 0.330716117
58080 0.555962122 0.330716117 0.225246005 0.330716117
62920 0.555962122 0.330716117 0.225246005 0.330716117
67760 0.555962122 0.330716117 0.225246005 0.330716117
72600 0.555962122 0.330716117 0.225246005 0.330716117
77440 0.555962122 0.330716117 0.225246005 0.330716117
82280 0.555962122 0.330716117 0.225246005 0.330716117
87120 0.555962122 0.330716117 0.225246005 0.330716117
91960 0.555962122 0.330716117 0.225246005 0.330716117
48400 0.565706844 0.345009689 0.220697155 0.345009689
53240 0.565706844 0.345009689 0.220697155 0.345009689
58080 0.565706844 0.345009689 0.220697155 0.345009689
62920 0.565706844 0.345009689 0.220697155 0.345009689
67760 0.565706844 0.345009689 0.220697155 0.345009689
72600 0.565706844 0.345009689 0.220697155 0.345009689
77440 0.565706844 0.345009689 0.220697155 0.345009689
82280 0.565706844 0.345009689 0.220697155 0.345009689
87120 0.565706844 0.345009689 0.220697155 0.345009689
91960 0.565706844 0.345009689 0.220697155 0.345009689
48400 0.564166446 0.345013996 0.219152450 0.345013996
53240 0.564166446 0.345013996 0.219152450 0.345013996
58080 0.564166446 0.345013996 0.219152450 0.345013996
62920 0.564166446 0.345013996 0.219152450 0.345013996
67760 0.564166446 0.345013996 0.219152450 0.345013996
72600 0.564166446 0.345013996 0.219152450 0.345013996
77440 0.564166446 0.345013996 0.219152450 0.345013996
82280 0.564166446 0.345013996 0.219152450 0.345013996
87120 0.564166446 0.345013996 0.219152450 0.345013996
91960 0.564166446 0.345013996 0.219152450 0.345013996
48400 0.544361015 0.318479615 0.225881400 0.318479615
53240 0.544361015 0.318479615 0.225881400 0.318479615
58080 0.544361015 0.318479615 0.225881400 0.318479615
62920 0.544361015 0.318479615 0.225881400 0.318479615
67760 0.544361015 0.318479615 0.225881400 0.318479615
72600 0.544361015 0.318479615 0.225881400 0.318479615
77440 0.544361015 0.318479615 0.225881400 0.318479615
82280 0.544361015 0.318479615 0.225881400 0.318479615
87120 0.544361015 0.318479615 0.225881400 0.318479615
91960 0.544361015 0.318479615 0.225881400 0.318479615
48400 0.568029059 0.343322092 0.224706967 0.343322092
53240 0.568029059 0.343322092 0.224706967 0.343322092
58080 0.568029059 0.343322092 0.224706967 0.343322092
62920 0.568029059 0.343322092 0.224706967 0.343322092
67760 0.568029059 0.343322092 0.224706967 0.343322092
72600 0.568029059 0.343322092 0.224706967 0.343322092
77440 0.568029059 0.343322092 0.224706967 0.343322092
82280 0.568029059 0.343322092 0.224706967 0.343322092
87120 0.568029059 0.343322092 0.224706967 0.343322092
91960 0.568029059 0.343322092 0.224706967 0.343322092
48400 0.553405732 0.321273999 0.232131733 0.321273999
53240 0.553405732 0.321273999 0.232131733 0.321273999
58080 0.553405732 0.321273999 0.232131733 0.321273999
62920 0.553405732 0.321273999 0.232131733 0.321273999
67760 0.553405732 0.321273999 0.232131733 0.321273999
72600 0.553405732 0.321273999 0.232131733 0.321273999
77440 0.553405732 0.321273999 0.232131733 0.321273999
82280 0.553405732 0.321273999 0.232131733 0.321273999
87120 0.553405732 0.321273999 0.232131733 0.321273999
91960 0.553405732 0.321273999 0.232131733 0.321273999
48400 0.564827140 0.339048063 0.225779077 0.339048063
53240 0.564827140 0.339048063 0.225779077 0.339048063
58080 0.564827140 0.339048063 0.225779077 0.339048063
62920 0.564827140 0.339048063 0.225779077 0.339048063
67760 0.564827140 0.339048063 0.225779077 0.339048063
72600 0.564827140 0.339048063 0.225779077 0.339048063
77440 0.564827140 0.339048063 0.225779077 0.339048063
82280 0.564827140 0.339048063 0.225779077 0.339048063
87120 0.564827140 0.339048063 0.225779077 0.339048063
91960 0.564827140 0.339048063 0.225779077 0.339048063
48400 0.570569514 0.352797910 0.217771604 0.352797910
53240 0.570569514 0.352797910 0.217771604 0.352797910
58080 0.570569514 0.352797910 0.217771604 0.352797910
62920 0.570569514 0.352797910 0.217771604 0.352797910
67760 0.570569514 0.352797910 0.217771604 0.352797910
72600 0.570569514 0.352797910 0.217771604 0.352797910
77440 0.570569514 0.352797910 0.217771604 0.352797910
82280 0.570569514 0.352797910 0.217771604 0.352797910
87120 0.570569514 0.352797910 0.217771604 0.352797910
91960 0.570569514 0.352797910 0.217771604 0.352797910
48400 0.571524521 0.349202233 0.222322288 0.349202233
53240 0.571524521 0.349202233 0.222322288 0.349202233
58080 0.571524521 0.349202233 0.222322288 0.349202233
62920 0.571524521 0.349202233 0.222322288 0.349202233
67760 0.571524521 0.349202233 0.222322288 0.349202233
72600 0.571524521 0.349202233 0.222322288 0.349202233
77440 0.571524521 0.349202233 0.222322288 0.349202233
82280 0.571524521 0.349202233 0.222322288 0.349202233
87120 0.571524521 0.349202233 0.222322288 0.349202233
91960 0.571524521 0.349202233 0.222322288 0.349202233
48400 0.564956247 0.339799784 0.225156463 0.339799784
53240 0.564956247 0.339799784 0.225156463 0.339799784
