#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1077 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.363631597 0.362051419 0.363448405 0.361990197 0.360302657 0.360597237 0.357513405 0.357700039 0.357700039 0.356761985 0.356761985 0.358716059
1166 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.362105215 0.360391719 0.361616900 0.360586778 0.358589805 0.358867604 0.356958918 0.356889963 0.356889963 0.356344773 0.356344773 0.357982712
1255 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.360463761 0.359232425 0.360413146 0.359258803 0.357542556 0.357797710 0.357917448 0.355879589 0.355879589 0.354805239 0.354805239 0.357377024
1344 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.359484769 0.358014569 0.358974902 0.357839473 0.356099151 0.356484453 0.355845261 0.356646348 0.356646348 0.354501612 0.354501612 0.356849030
1433 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.358637308 0.355798997 0.357883554 0.355692488 0.355166384 0.355424691 0.355632332 0.355116961 0.355116961 0.354132331 0.354132331 0.356902365
1522 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.357552266 0.355096209 0.357583760 0.354847301 0.354628342 0.354888098 0.355065930 0.355213692 0.355213692 0.353849020 0.353849020 0.356786082
1611 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.356993697 0.354476635 0.357101052 0.354230785 0.354158672 0.354309592 0.355040681 0.356624404 0.356624404 0.353664383 0.353664383 0.356585748
1700 0.373536844 0.353590442 0.353590442 0.019946402	0.353603829 0.356442927 0.354078842 0.356661233 0.353781919 0.353809412 0.353930328 0.355962823 0.356131508 0.356131508 0.353655947 0.353655947 0.356672458
899 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.387575664 0.385680790 0.387288819 0.385863245 0.386154240 0.386023192 0.382266818 0.380466000 0.380466000 0.380353785 0.380353785 0.381859250
988 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.386105568 0.384394331 0.385637233 0.384452298 0.384203535 0.384052141 0.379140885 0.377616317 0.377616317 0.378814537 0.378814537 0.379418790
1077 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.384606338 0.382457239 0.383339993 0.382486792 0.382687627 0.382559150 0.378744748 0.377365435 0.377365435 0.377763467 0.377763467 0.379838500
1166 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.382980640 0.380843511 0.381969652 0.380768974 0.379569843 0.379621473 0.379926717 0.376856163 0.376856163 0.377327857 0.377327857 0.379104780
1255 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.381480970 0.379551153 0.380787225 0.379532753 0.378278396 0.378230884 0.378882150 0.375412983 0.375412983 0.376970878 0.376970878 0.378493534
1344 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.380748729 0.377632326 0.379873321 0.377529551 0.377357405 0.377256515 0.377318443 0.376468444 0.376468444 0.375593436 0.375593436 0.377884154
1433 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.379877390 0.376771223 0.379511644 0.376676703 0.376802534 0.376737268 0.377018720 0.377995023 0.377995023 0.375139595 0.375139595 0.378011629
1522 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.379191571 0.376051311 0.378834997 0.375888422 0.376291469 0.376138046 0.377517631 0.377711975 0.377711975 0.375090848 0.375090848 0.377935920
1611 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.378705161 0.375661817 0.378073665 0.375497230 0.375543728 0.375423293 0.377781588 0.376361924 0.376361924 0.375006112 0.375006112 0.377590246
1700 0.393816649 0.374974349 0.374974349 0.018842300	0.374989040 0.378223430 0.375306707 0.377526431 0.375129329 0.375310545 0.375185002 0.376410846 0.377591822 0.377591822 0.375012649 0.375012649 0.377900657
899 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.371900334 0.370485847 0.371544874 0.370463555 0.371233093 0.372116707 0.367319688 0.365144133 0.365144133 0.365887046 0.365887046 0.366868909
988 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.370570678 0.368263503 0.370090107 0.368195012 0.369754627 0.370733155 0.364425403 0.363735543 0.363735543 0.363202430 0.363202430 0.364662173
1077 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.369119850 0.366862494 0.368556711 0.366818038 0.366693855 0.368122723 0.362861507 0.361699677 0.361699677 0.361976970 0.361976970 0.363324285
1166 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.367602147 0.365740432 0.366694669 0.365752200 0.365338623 0.366560107 0.362719171 0.361346758 0.361346758 0.361300695 0.361300695 0.363352344
1255 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.366141448 0.364251246 0.365359323 0.364342544 0.363458962 0.363592067 0.361547950 0.361379854 0.361379854 0.360736184 0.360736184 0.362283810
1344 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.365295824 0.362872014 0.364089556 0.362808423 0.362372708 0.362440926 0.361078177 0.361951451 0.361951451 0.360749388 0.360749388 0.362764265
1433 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.364470192 0.361899636 0.363279548 0.361911007 0.361687777 0.361555988 0.361624280 0.362208802 0.362208802 0.360287935 0.360287935 0.362460167
1522 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.363744147 0.360869516 0.362347840 0.361044188 0.361139531 0.361029472 0.361283314 0.360274211 0.360274211 0.360142465 0.360142465 0.361822543
1611 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.363030844 0.360286948 0.361586291 0.360309240 0.360525746 0.360511669 0.361287617 0.361247726 0.361247726 0.360160202 0.360160202 0.362287027
1700 0.378561564 0.360066779 0.360066779 0.018494785	0.360079944 0.362362593 0.360204956 0.361522156 0.360137028 0.360277613 0.360297284 0.362016412 0.362162208 0.362162208 0.360079944 0.360079944 0.361709551
899 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.373297268 0.371662831 0.373227745 0.371670677 0.372395251 0.372194768 0.368060635 0.367486484 0.367486484 0.366337277 0.366337277 0.367755655
988 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.371917505 0.370815778 0.371392017 0.370762819 0.370184734 0.368545715 0.367276028 0.365003250 0.365003250 0.364155128 0.364155128 0.365958110
1077 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.370398889 0.368976336 0.369785343 0.368807567 0.368475070 0.366837947 0.366024983 0.363137097 0.363137097 0.363481097 0.363481097 0.365130859
1166 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.368666495 0.367241780 0.367982366 0.366949748 0.366614313 0.365009814 0.365487934 0.362296246 0.362296246 0.363495531 0.363495531 0.363217646
1255 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.367283274 0.365769962 0.367061085 0.365597907 0.363959426 0.363994088 0.363437342 0.362556108 0.362556108 0.362785244 0.362785244 0.362510039
1344 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.366459635 0.364648158 0.365952303 0.364730045 0.362905848 0.363005648 0.364220717 0.363127990 0.363127990 0.362173057 0.362173057 0.362248081
1433 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.365533704 0.362480958 0.364857520 0.362506709 0.361828284 0.361881903 0.362905629 0.363705753 0.363705753 0.360786373 0.360786373 0.362248830
1522 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.364758744 0.361591216 0.364023059 0.361478773 0.361315046 0.361333837 0.363823709 0.362242258 0.362242258 0.360657602 0.360657602 0.362117710
1611 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.364343898 0.361111448 0.363273979 0.361054059 0.361021727 0.361040540 0.362653112 0.362158952 0.362158952 0.360577475 0.360577475 0.362118189
1700 0.379843935 0.360562170 0.360562170 0.019281765	0.360576318 0.363893930 0.360861980 0.362994624 0.360762007 0.360714984 0.360719161 0.363348673 0.363469467 0.363469467 0.360577475 0.360577475 0.362172645
899 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.360279847 0.359626984 0.359939718 0.361254607 0.358893546 0.358727678 0.355099079 0.354466410 0.354466410 0.355064484 0.355064484 0.354272677
988 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.358854647 0.357599474 0.358890890 0.359074236 0.357337515 0.357034212 0.354166214 0.352705442 0.352705442 0.351709145 0.351709145 0.352950392
1077 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.357361799 0.355638725 0.356982654 0.357199589 0.355947859 0.355573788 0.352499688 0.351338755 0.351338755 0.350363164 0.350363164 0.351491960
1166 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.355751362 0.353472305 0.355402449 0.353526159 0.353290908 0.353013285 0.352351540 0.350538856 0.350538856 0.348630315 0.348630315 0.349898448
1255 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.354113987 0.352235824 0.353941671 0.352338737 0.351910410 0.351614372 0.350734681 0.349032683 0.349032683 0.349429035 0.349429035 0.349466451
1344 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.353273726 0.351161306 0.352695098 0.351305014 0.350517864 0.350394331 0.351080677 0.348951271 0.348951271 0.349248440 0.349248440 0.350649105
1433 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.352574381 0.349296001 0.351646178 0.349294381 0.349258084 0.349231887 0.350917469 0.350623951 0.350623951 0.347930745 0.347930745 0.350496026
1522 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.351753702 0.348653840 0.351041033 0.348605871 0.348490346 0.348625847 0.348696610 0.349041641 0.349041641 0.347644343 0.347644343 0.350518818
1611 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.351265647 0.348179085 0.350393062 0.348079601 0.348021497 0.348056691 0.350392578 0.347725987 0.347725987 0.347563536 0.347563536 0.350451116
1700 0.366768659 0.347535765 0.347535765 0.019232894	0.347550164 0.350666342 0.347803095 0.350113187 0.347716761 0.347855493 0.347880536 0.350323756 0.350228890 0.350228890 0.347559959 0.347559959 0.348963270
899 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.356980604 0.357128182 0.357247250 0.357473954 0.357089465 0.356873278 0.351623221 0.348689977 0.348689977 0.350945950 0.350945950 0.351093251
988 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.355452404 0.355446245 0.355012821 0.354386479 0.353263332 0.354870517 0.348550368 0.347175233 0.347175233 0.349558336 0.349558336 0.349319019
1077 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.354013712 0.353622649 0.353438137 0.352377929 0.350493313 0.351665488 0.348535144 0.347028841 0.347028841 0.346747177 0.346747177 0.348223093
1166 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.352345027 0.352083817 0.351895777 0.350496495 0.349069248 0.349063356 0.346297839 0.346430313 0.346430313 0.347864909 0.347864909 0.347770490
1255 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.350796409 0.350468887 0.350753338 0.348861004 0.348044440 0.348020605 0.345889368 0.344595776 0.344595776 0.347068123 0.347068123 0.347184373
1344 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.349949185 0.349578639 0.349063476 0.348110754 0.346281697 0.346063580 0.346530022 0.344881580 0.344881580 0.344804890 0.344804890 0.346871000
1433 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.348873325 0.346657359 0.348014815 0.347147301 0.345477092 0.345374355 0.346168431 0.346749470 0.346749470 0.345812987 0.345812987 0.346868610
1522 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.347954891 0.346045445 0.347585594 0.346487756 0.344754098 0.344749033 0.345348966 0.345759109 0.345759109 0.346356272 0.346356272 0.344995266
1611 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.347514420 0.345548259 0.347040860 0.346058098 0.344375690 0.344366413 0.344967151 0.345725689 0.345725689 0.346534873 0.346534873 0.346348942
1700 0.363467494 0.343737294 0.343737294 0.019730200	0.343752395 0.346953138 0.344175127 0.346595446 0.344143910 0.343931004 0.343995284 0.346319677 0.344930224 0.344930224 0.343813854 0.343813854 0.346692202
899 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.357308791 0.354818645 0.356351016 0.355170592 0.356173621 0.355994056 0.349489814 0.349972896 0.349972896 0.350236614 0.350236614 0.351007497
988 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.355961041 0.353134881 0.354186719 0.353316747 0.354024713 0.353785999 0.349409146 0.348500468 0.348500468 0.348073195 0.348073195 0.349611721
1077 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.354045939 0.351671067 0.352442219 0.351444028 0.351250896 0.352107424 0.348659921 0.347817543 0.347817543 0.346762967 0.346762967 0.348238388
1166 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.352112805 0.349890250 0.350655238 0.349619416 0.349970777 0.349921714 0.348403484 0.345960353 0.345960353 0.346102641 0.346102641 0.347824228
1255 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.350719071 0.348659911 0.349031827 0.348446472 0.348541808 0.348547400 0.347672293 0.344864089 0.344864089 0.345709458 0.345709458 0.347682931
1344 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.349889360 0.347267885 0.348177740 0.347196822 0.347452847 0.347513687 0.346888488 0.345629252 0.345629252 0.345271385 0.345271385 0.347388736
1433 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.348794642 0.346434021 0.347540459 0.346205669 0.346521649 0.346517845 0.345881591 0.346562157 0.346562157 0.344969962 0.344969962 0.346989346
1522 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.348128217 0.345978788 0.346752988 0.345783499 0.345670666 0.345650863 0.344800998 0.345938140 0.345938140 0.344648407 0.344648407 0.347002460
1611 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.347662350 0.345282356 0.346369589 0.345035212 0.345222802 0.345121245 0.346512706 0.346036363 0.346036363 0.344549762 0.344549762 0.346947976
1700 0.364160510 0.344532097 0.344532097 0.019628413	0.344547227 0.347078127 0.345136445 0.345927927 0.344826727 0.344828847 0.344828816 0.345353117 0.346315385 0.346315385 0.344548458 0.344548458 0.346650705
899 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.345860749 0.346325958 0.345777290 0.346146286 0.346102911 0.344701013 0.339885666 0.338780343 0.338780343 0.339984376 0.339984376 0.339150460
988 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.344182136 0.343954607 0.343842990 0.344088131 0.342514254 0.342252956 0.338090592 0.335097173 0.335097173 0.337296345 0.337296345 0.337475636
1077 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.342329806 0.341584495 0.342591756 0.341646854 0.340531038 0.339163533 0.337299881 0.335480175 0.335480175 0.334413786 0.334413786 0.336110569
1166 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.340571441 0.338901763 0.340556285 0.340084144 0.337887649 0.337669292 0.335916922 0.335055566 0.335055566 0.335919918 0.335919918 0.335684041
1255 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.338695832 0.337690863 0.339128014 0.338892638 0.336519962 0.336542787 0.336215339 0.333860591 0.333860591 0.333167399 0.333167399 0.335077565
1344 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.337859003 0.336687574 0.337828640 0.337634960 0.335264258 0.335142970 0.334656102 0.334512816 0.334512816 0.333553178 0.333553178 0.335052425
1433 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.336846864 0.334906525 0.336692237 0.336470925 0.334309982 0.334390347 0.335297895 0.334837953 0.334837953 0.333117441 0.333117441 0.334818042
1522 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.335923066 0.333822544 0.335725896 0.335595504 0.333582066 0.333603027 0.334118701 0.334719181 0.334719181 0.332435928 0.332435928 0.334888937
1611 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.335413175 0.333350014 0.334980688 0.333703912 0.333235082 0.333137487 0.334679033 0.334661623 0.334661623 0.332715895 0.332715895 0.334765298
1700 0.353472569 0.332167571 0.332167571 0.021304998	0.332180633 0.334913012 0.333096101 0.334467094 0.333445776 0.332497474 0.332380643 0.333220364 0.334523498 0.334523498 0.332463281 0.332463281 0.334685019
899 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.378715328 0.378719489 0.378692660 0.378691658 0.377620352 0.376310004 0.373450286 0.372597467 0.372597467 0.373467398 0.373467398 0.372938203
988 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.377214204 0.377165932 0.376991397 0.377107645 0.374361068 0.374340906 0.371172392 0.370375626 0.370375626 0.370145592 0.370145592 0.371500095
1077 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.375839164 0.374221767 0.375246588 0.374042354 0.373081795 0.372962480 0.370461911 0.369829979 0.369829979 0.369937780 0.369937780 0.370653372
1166 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.374123389 0.372909690 0.373849266 0.372767582 0.371722864 0.371427797 0.371204947 0.368988344 0.368988344 0.368041134 0.368041134 0.370044435
1255 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.372752603 0.371401076 0.372603905 0.371308990 0.370191491 0.370009352 0.369333568 0.367988901 0.367988901 0.369777734 0.369777734 0.369681991
1344 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.372007062 0.370309894 0.371492474 0.370129380 0.369210890 0.369316958 0.368353544 0.368658401 0.368658401 0.367890621 0.367890621 0.369591972
1433 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.371092967 0.369458332 0.370532334 0.369270750 0.368044119 0.368090413 0.369842388 0.369421575 0.369421575 0.367019223 0.367019223 0.369491213
1522 0.384648063 0.366727177 0.366727177 0.017920886	0.366741790 0.370321195 0.368810642 0.369961528 0.368616539 0.367532913 0.367608147 0.368339246 0.367824707 0.367824707 0.368878685 0.368878685 0.367898675
