capacity sum_comm_comp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG BP OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1836044288 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 970.326176547 825.726058673 968.804249326 787.983998483 834.527635338 835.460438443 865.443107844 862.703418705 757.835652779 824.793419782 824.793419782 755.991531522 755.991531522 851.586718100  
2065549824 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 870.187379041 825.537015988 844.396017781 787.983998483 818.831729532 827.434179196 865.443107844 849.417313489 747.088945504 800.216408081 800.216408081 738.978118491 738.978118491 813.052342186  
2524560896 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 800.973945401 821.604216632 844.942715790 728.847692103 748.754371876 742.706369537 835.956477451 822.315608481 715.580017868 736.673476555 736.673476555 715.502829545 715.502829545 753.596769544  
2754066432 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 746.836903103 694.699476551 806.429374950 721.483493878 744.140385591 712.533054381 748.316745221 756.669105022 652.006220152 721.083069327 721.083069327 681.126517436 681.126517436 718.893352668  
2983571968 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 746.836903103 694.445865887 774.310293063 721.483493878 739.950340209 712.533054381 748.316745221 756.669105022 646.139581574 720.020357707 720.020357707 681.479656691 681.479656691 733.628172947  
3213077504 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 711.644862945 694.445865887 744.588582014 707.096689536 732.254779899 660.890412537 748.316745221 756.669105022 655.245117394 719.195928854 719.195928854 647.730718220 647.730718220 713.146142781  
3442583040 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 704.243856665 691.671662475 740.055222316 692.625895863 732.254779899 649.203622575 704.622051393 756.669105022 652.204297780 723.721890828 723.721890828 690.268525502 690.268525502 726.053788357  
3672088576 1190.289245528 624.920930703 565.368314825 624.920930703 625.224427928 704.243856665 691.671662475 724.610280534 691.374041391 731.002925427 648.071206431 704.622051393 756.669105022 626.228308588 712.360704573 712.360704573 684.569471067 684.569471067 725.421903722  
1836044288 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 643.575474210 612.711364964 669.022504630 649.857941284 581.724569045 625.157929255 649.857928963 630.747407237 615.907766884 581.724569045 581.724569045 557.723889391 557.723889391 604.650684669  
2065549824 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 643.575474210 611.691764942 621.991075188 649.857941284 581.724569045 589.516502225 649.857928963 590.642551122 590.130241167 582.576124625 582.576124625 540.909679664 540.909679664 575.561637732  
2524560896 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 614.346291034 568.021377942 598.948045145 606.451409189 580.688430584 569.913689452 649.857928963 571.371759515 590.130241167 580.688430584 580.688430584 513.507506056 513.507506056 524.514467622  
2754066432 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 600.233617254 561.466175198 540.264671708 541.758561137 580.688430584 544.936949422 602.805165176 502.253985178 499.661025453 580.688430584 580.688430584 497.797407550 497.797407550 516.180612786  
2983571968 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 596.038192270 561.466175198 603.500213794 541.758561137 580.688430584 535.122668571 602.805165176 501.011999307 499.661025453 580.688430584 580.688430584 500.218148101 500.218148101 495.000740448  
3213077504 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 549.150426300 534.140331438 533.374214325 541.758561137 534.671805258 535.122668571 602.805165176 492.971877812 495.908965228 534.671805258 534.671805258 493.366060025 493.366060025 495.218677888  
3442583040 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 549.150426300 521.092721409 522.789358389 541.758561137 534.671805258 525.097715503 602.805165176 481.741207700 474.684285423 534.671805258 534.671805258 492.749191390 492.749191390 503.541333626  
3672088576 735.026015780 401.540626441 401.540626441 333.485389339 401.540638762 488.232331296 474.039957622 516.625373135 480.840466133 473.753710254 478.044951716 541.887070172 434.637164055 474.684285423 473.753710254 473.753710254 432.125288664 432.125288664 437.432469844  
1836044288 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 756.542454039 713.136376776 796.925472637 753.529151526 775.405576375 718.191826285 740.388918093 725.058825169 722.840639946 726.043459177 726.043459177 724.188426852 724.188426852 735.955346730  
2065549824 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 701.644260678 712.939566479 750.513526453 745.603812153 772.098671563 712.310499970 740.134654328 724.497732582 722.840639946 722.840639946 722.840639946 705.559272159 705.559272159 761.828516737  
2524560896 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 681.700715487 712.939566479 712.884929291 745.603812153 761.218717235 692.711542710 724.924990301 705.065871859 722.840639946 740.035962171 740.035962171 707.483910486 707.483910486 707.204260698  
2754066432 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 671.302702820 652.301799409 647.393444191 679.888204051 632.634856579 692.150450123 694.795881417 644.989197376 632.634856579 632.634856579 632.634856579 572.454412894 572.454412894 599.825478268  
2983571968 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 671.302702820 652.301799409 678.607260200 679.888204051 632.634856579 692.150450123 692.711531062 644.989197376 632.634856579 640.323169541 640.323169541 572.454412894 572.454412894 585.963920764  
3213077504 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 671.302702820 652.301799409 651.353973664 679.888204051 632.634856579 692.150450123 692.711531062 644.989197376 632.634856579 632.634856579 632.634856579 569.034518293 569.034518293 585.963920764  
3442583040 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 653.770593331 644.722520815 610.157554037 649.397160632 632.634856579 663.260782385 692.711531062 644.722520815 632.634856579 632.634856579 632.634856579 538.406735897 538.406735897 585.963920764  
3672088576 835.639872405 447.952203287 447.952203287 387.687669118 447.952214935 592.599936302 480.797980322 623.000031778 459.261257943 514.292910838 497.998606174 513.367410281 481.081808487 509.933014697 514.292910838 514.292910838 448.088994328 448.088994328 458.604349245  
1836044288 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 259.229220252 258.054575048 259.169092606 263.201937601 258.957638304 258.054575048 258.957638304 258.054742263 258.957638304 258.957638304 258.957638304 258.957638304 258.957638304 258.957638304  
2065549824 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 259.226310605 258.054575048 258.952246543 258.054575048 258.957638304 258.023887048 258.957638304 258.054742263 258.957638304 258.957638304 258.957638304 254.604809440 254.604809440 254.604809440  
2524560896 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 258.355607697 222.573339480 223.472147874 222.573339480 258.054563242 222.542651480 258.054563242 222.573506695 258.054563242 258.054563242 258.054563242 219.123573872 219.123573872 220.572730871  
2754066432 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 210.985569267 201.881488220 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
2983571968 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 210.985569267 251.550821616 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
3213077504 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 196.479802961 197.378800818 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
3442583040 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 196.479802961 200.803624249 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
3672088576 266.777587594 196.479791155 196.479791155 70.297796439 196.479802961 251.798705465 196.479802961 196.550384105 196.479802961 258.054563242 196.479802961 258.054563242 196.479970176 258.054563242 258.054563242 258.054563242 196.479802961 196.479802961 196.479802961  
1836044288 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 640.320236966 552.206368736 583.074459250 579.222439069 610.368871470 579.101973104 580.253412736 609.817230122 549.725498743 569.995985346 569.995985346 549.725498743 549.725498743 576.419051813  
2065549824 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 640.320236966 551.824144609 597.953813603 579.222439069 610.368871470 579.101973104 580.253412736 586.815053432 549.725498743 549.725498743 549.725498743 549.725498743 549.725498743 550.490511420  
2524560896 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 607.692047253 551.824144609 579.397310153 579.222439069 546.195831546 548.956283238 579.371857956 518.804019607 522.789944465 529.043876340 529.043876340 516.396292148 516.396292148 478.538762819  
2754066432 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 575.568386602 515.629550380 535.685670120 546.859944940 508.093121041 517.851234437 543.811480501 486.441525478 453.548032082 506.989464589 506.989464589 451.906387215 451.906387215 451.906387215  
2983571968 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 575.568386602 515.629550380 574.708738216 546.859944940 508.093121041 517.851234437 543.811480501 486.441525478 453.548032082 506.989464589 506.989464589 451.906387215 451.906387215 451.906387215  
3213077504 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 487.198906449 515.629550380 483.597913541 546.859944940 508.093121041 517.851234437 517.186377277 486.441525478 499.221465736 481.060924196 481.060924196 398.560601080 398.560601080 448.207788569  
3442583040 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 487.198906449 515.629550380 474.254738810 517.319574764 495.439812557 517.469010310 487.915908612 486.059301351 499.221465736 494.336156105 494.336156105 394.862002434 394.862002434 421.714071882  
3672088576 643.582971445 366.402968986 366.402968986 277.180002459 366.437854647 487.198906449 393.833994380 525.896363007 395.524018764 434.572291908 395.673454310 427.048387963 425.413882374 427.437220098 434.572291908 434.572291908 394.555691926 394.555691926 421.643200047  
1836044288 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 990.595670742 954.540114060 980.051780764 1007.359577992 1030.595611585 978.045916402 956.354270589 948.396387457 903.366847585 956.099791768 956.099791768 924.921559331 924.921559331 1007.074454207  
2065549824 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 946.884523881 954.540114060 991.642306708 1007.359577992 1027.316311905 973.748018719 926.198069203 896.210020330 901.800564148 958.779560085 958.779560085 860.596551398 860.596551398 913.069857656  
2524560896 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 905.866823508 936.986886077 950.553253817 995.854605068 1019.667665961 903.455602243 907.998548960 887.254469832 877.484828626 923.733239110 923.733239110 796.346608207 796.346608207 865.008129437  
2754066432 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 839.740515677 725.624266229 829.580677618 878.814180891 833.577112899 861.634054685 863.075270078 791.829032136 759.323663427 799.973078010 799.973078010 761.749057834 761.749057834 816.316255092  
2983571968 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 834.273774324 725.624266229 818.862551605 878.814180891 825.166852504 857.324200511 863.075270078 790.497971723 759.323663427 791.790704906 791.790704906 740.604268517 740.604268517 792.031756734  
3213077504 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 823.463371626 725.624266229 905.654173317 878.814180891 825.166852504 828.118589729 846.886159166 789.547602961 759.323663427 807.906251894 807.906251894 762.594788547 762.594788547 793.038658153  
3442583040 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 823.463371626 725.624266229 758.063825685 878.814180891 806.651643947 796.954235503 846.886159166 789.547602961 756.222923848 788.283517935 788.283517935 737.856657379 737.856657379 791.180272241  
3672088576 1229.997575743 725.624254388 725.624254388 504.373321355 725.624266229 823.463371626 725.624266229 867.976976949 818.198946758 800.118041052 736.239734943 786.270925033 732.396487204 756.222923848 791.869267807 791.869267807 725.653695780 725.653695780 785.952578660  
1836044288 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.873697275 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2065549824 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.889921514 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2524560896 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.904300831 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2754066432 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 50.777560847 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
2983571968 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 50.791706069 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
3213077504 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 50.792887167 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
3442583040 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.921552497 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
3672088576 51.614185238 49.747468539 49.747468539 1.866716699 49.747481956 50.792887167 49.806044740 49.898344528 49.747481956 50.792887167 49.747483123 50.792887167 49.901592756 50.792887167 50.792887167 50.792887167 49.747481956 49.747481956 49.747481956  
1836044288 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1037.328707871 1061.918363545 1120.050020870 1093.954035308 1066.405427311 1062.696017051 1064.660623330 1045.143792712 1033.702470868 1042.569391604 1042.569391604 1033.259782162 1033.259782162 1042.322290683  
2065549824 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 1032.860526146 1061.918363545 1136.055968430 1093.954035308 1061.275990618 1062.696017051 1064.660623330 1033.295842245 1031.351042554 1028.829100908 1028.829100908 1029.895287748 1029.895287748 1032.439790623  
2524560896 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 939.107672083 887.052376004 975.164921434 1051.505507507 941.940071710 1033.294831121 1002.763279138 970.535089529 868.838250138 911.652233702 911.652233702 811.949960601 811.949960601 776.401042768  
2754066432 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 972.519281579 989.432297972 916.478361954 1006.872744800 1001.835880232 941.133903599 849.889207083 906.594857348 906.594857348 812.926030931 812.926030931 830.882772876  
2983571968 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 943.574481102 982.872063551 916.478361954 1006.872744800 1001.835880232 941.133903599 848.458029078 905.506109279 905.506109279 777.688872157 777.688872157 838.575706336  
3213077504 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 913.516504996 847.748951948 873.724831499 982.872063551 903.984917892 1005.909931559 972.625118215 941.133903599 848.458029078 898.954716461 898.954716461 835.574116639 835.574116639 835.574116639  
3442583040 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 884.115319066 847.748951948 867.356633062 976.714765128 903.984917892 1005.610064555 971.697719309 911.866298046 848.458029078 886.788699510 886.788699510 762.729219293 762.729219293 768.671270537  
3672088576 1179.526813653 725.492664062 725.492664062 454.034149591 725.492678148 884.115319066 728.628580661 935.867335864 796.091043964 842.309713432 848.881791112 791.073998145 756.450467413 789.911250807 825.113495050 825.113495050 752.623573909 752.623573909 752.623573909  
1836044288 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 535.762551022 486.856214750 535.367863013 500.900863942 524.181202212 469.731618563 532.667449747 524.291532995 473.641382914 493.670406229 493.670406229 494.064627998 494.064627998 516.401695912  
2065549824 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 535.758583192 480.093323802 487.631506753 500.714092316 517.634317666 469.544846937 532.667449747 517.790024312 467.139874231 487.168897546 487.168897546 481.016234769 481.016234769 505.351344760  
2524560896 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 522.507675114 479.906552176 517.718369990 493.128054185 516.371051650 431.587498679 532.667449747 511.243139766 460.592989685 472.700265534 472.700265534 480.090016604 480.090016604 486.071733729  
2754066432 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 506.646344943 416.078288595 426.465482179 431.541911654 385.192037443 431.216907162 412.147656307 386.186738923 398.899872073 385.097927450 385.097927450 445.409553443 445.409553443 390.452217701  
2983571968 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 506.646344943 416.078288595 463.899859740 431.541911654 385.192037443 431.216907162 412.147656307 386.186738923 398.899872073 385.097927450 385.097927450 445.409553443 445.409553443 390.452217701  
3213077504 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 432.459098313 416.078288595 354.544733328 431.541911654 371.986671447 414.619764807 412.147656307 386.186738923 383.038541902 371.892561454 371.892561454 445.222781817 445.222781817 445.408223074  
3442583040 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 395.098577267 416.078288595 409.063616031 390.058070152 371.986671447 397.707638980 380.847068549 386.186738923 376.495661005 371.892561454 371.892561454 342.598181871 342.598181871 352.077103446  
3672088576 565.398693520 295.163186756 295.163186756 270.235506764 295.163198834 395.098577267 372.777040325 404.207132365 330.045235450 356.125341276 337.694804278 380.847068549 386.186738923 371.950846455 356.031231283 356.031231283 342.598181871 342.598181871 352.077103446  
1836044288 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 958.664962985 891.349519816 907.779902622 928.752577524 934.341097624 892.736509095 896.604893991 876.272794351 846.262660926 875.084160044 875.084160044 826.970895344 826.970895344 864.971925191  
2065549824 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 911.716756223 878.372682554 850.634144412 928.752577524 885.852270926 881.296919264 896.604893991 870.662863664 827.646818370 862.407647354 862.407647354 823.795878598 823.795878598 830.277789842  
2524560896 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 890.093389772 826.978755568 854.440783983 920.131945333 845.301240204 876.905802554 896.425817189 845.955426299 827.433377971 829.714325543 829.714325543 749.429136737 749.429136737 765.629276619  
2754066432 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 794.399448682 757.843156900 750.539594334 782.300207424 743.981004765 832.809086882 862.791245707 805.337708621 681.246434429 826.177405476 826.177405476 685.196491317 685.196491317 699.311994074  
2983571968 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 790.042489481 757.843156900 730.788600550 782.300207424 743.981004765 828.452127681 862.791245707 805.337708621 681.246434429 826.177405476 826.177405476 681.182004392 681.182004392 680.507262761  
3213077504 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 728.609088107 734.783307243 744.027391620 766.158471596 743.981004765 828.417970172 862.791245707 780.630271256 680.576613941 793.798806489 793.798806489 678.661651248 678.661651248 677.932196117  
3442583040 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 723.844220716 726.689674514 694.886133691 763.064124785 740.886657954 828.417970172 862.791245707 780.630271256 664.480257348 793.798806489 793.798806489 673.547932909 673.547932909 678.271419117  
3672088576 1059.311270791 550.138129442 509.173141349 550.138129442 550.138989516 723.844220716 645.394844240 729.271662869 666.423452610 689.360989977 669.855966259 730.155493136 642.308727795 664.480257348 661.163053918 661.163053918 626.166848840 626.166848840 631.127867186  
1836044288 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1239.267512660 1123.948794847 1265.179552022 1202.038669171 1182.598933066 1164.307617994 1203.485010948 1158.441940923 1136.449506679 1161.615641341 1161.615641341 1135.943453924 1135.943453924 1158.116223977  
2065549824 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1222.703641959 1123.948794847 1192.413213206 1202.038669171 1154.080843843 1160.919505912 1203.485010948 1154.562336746 1125.215814417 1154.080843843 1154.080843843 1098.202719841 1098.202719841 1129.551666197  
2524560896 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1152.092442647 1123.948794847 1201.779808361 1202.038669171 1154.080843843 1136.373075006 1203.485010948 1123.949009567 1123.948783248 1154.080843843 1154.080843843 930.577428133 930.577428133 947.197020511  
2754066432 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1143.116895497 1069.623243475 1077.429786514 1083.430536215 1123.948783248 1093.119068943 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 890.192705837 890.192705837 930.728273060  
2983571968 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1084.441776891 1069.623243475 1053.843275455 1083.430536215 1123.948783248 1091.373129694 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 886.630057832 886.630057832 914.349928057  
3213077504 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1077.909365648 1069.623243475 974.986527608 1083.430536215 1123.948783248 1084.534479224 1144.185976550 1084.534693944 1123.948783248 1123.948783248 1123.948783248 877.566392369 877.566392369 937.777844913  
3442583040 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1054.855766136 1064.639696289 1065.076222987 1064.639696289 1123.948783248 1064.639696289 1134.016428348 1064.604361040 1123.948783248 1123.948783248 1123.948783248 826.833615998 826.833615998 892.986326853  
3672088576 1327.018318246 826.786575173 826.786575173 500.231743073 826.786586772 1014.271023414 826.786586772 991.341119426 826.786586772 886.652561268 826.786586772 896.720206368 826.786801492 886.652561268 886.652561268 886.652561268 826.786586772 826.786586772 826.786586772  
1836044288 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1434.332736703 1208.803071836 1278.818176688 1286.295045235 1242.297880721 1285.125600200 1278.794287661 1238.431486140 1207.314856400 1242.701535454 1242.701535454 1191.527938224 1191.527938224 1260.916762215  
2065549824 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1390.629012971 1192.322193560 1288.645220639 1286.295045235 1212.726664120 1280.126289977 1278.794287661 1238.431486140 1192.397819951 1190.477962677 1190.477962677 1110.589319789 1110.589319789 1227.541696932  
2524560896 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1272.789434444 1102.748483112 1229.739038333 1286.295045235 1163.291328286 1227.796463417 1278.794287661 1196.379784620 1169.219845970 1153.311435418 1153.311435418 1048.740803872 1048.740803872 1111.056761829  
2754066432 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1141.914823444 1102.748483112 1126.389846778 1195.102061122 1160.409165018 1188.739014875 1220.261707865 1158.822083764 1139.102354714 1132.294689610 1132.294689610 964.070888567 964.070888567 1071.210992091  
2983571968 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1082.454230364 1081.524904172 1208.178702608 1195.102061122 1160.409165018 1170.110686489 1220.261707865 1158.822083764 1139.102354714 1132.294689610 1132.294689610 930.039157808 930.039157808 1034.792849424  
3213077504 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1055.353411904 1078.308816208 1049.437382916 1195.102061122 1132.294689610 1170.110686489 1220.261707865 1120.524933455 1139.102354714 1122.736531561 1122.736531561 960.016592005 960.016592005 1061.090221406  
3442583040 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1042.812228011 1068.290440860 1047.212346487 1162.902075236 1132.294689610 1156.479305876 1215.323628349 1120.524933455 1105.749186658 1107.007225016 1107.007225016 934.807729861 934.807729861 1060.184950166  
3672088576 1663.663406097 917.089828168 917.089828168 746.573577929 917.089839231 1020.966216346 937.236551144 986.302993718 1041.921571589 1001.218964874 1030.499492006 1094.907942145 1000.115494638 985.333500454 979.218599089 979.218599089 921.343332055 921.343332055 1043.021752158  
1836044288 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1767.767525685 1513.789826204 1735.576929893 1663.246978879 1607.600829518 1626.204581896 1585.769112023 1544.533842993 1477.359016361 1577.286338465 1577.286338465 1492.467540025 1492.467540025 1560.347351416  
2065549824 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1696.447733457 1501.966101499 1804.048878361 1663.246978879 1607.600829518 1626.204581896 1579.367875523 1529.116465796 1525.980545684 1535.170036694 1535.170036694 1428.796914755 1428.796914755 1520.435296205  
2524560896 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1560.031249654 1387.689309111 1604.632009054 1663.246978879 1474.194388523 1553.817754712 1571.252249035 1508.711401080 1437.578672109 1504.266820381 1504.266820381 1423.715816288 1423.715816288 1505.000464188  
2754066432 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1349.737414930 1387.689309111 1487.321755859 1557.233091650 1440.853566581 1517.385674805 1512.323620770 1423.164179713 1424.943490351 1424.943490351 1424.943490351 1302.398368997 1302.398368997 1406.314071402  
2983571968 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1343.208197374 1387.689309111 1486.101406632 1557.233091650 1440.853566581 1517.385674805 1512.323620770 1423.164179713 1424.943490351 1424.943490351 1424.943490351 1278.302214822 1278.302214822 1349.500339755  
3213077504 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1337.078594360 1369.165381399 1338.540776017 1557.233091650 1389.698794569 1481.055805756 1512.323620770 1403.645787957 1424.943490351 1448.176805225 1448.176805225 1292.042057725 1292.042057725 1382.068870964  
3442583040 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1294.481703816 1364.528997589 1384.939796447 1522.514545837 1389.698794569 1481.055805756 1497.084113418 1403.645787957 1364.556567440 1448.176805225 1448.176805225 1254.804544220 1254.804544220 1386.652844238  
3672088576 2202.646131550 1244.872455475 1244.872455475 957.773676075 1244.872466423 1289.035489472 1244.872466423 1419.141929314 1401.713119216 1329.284290859 1360.254379135 1376.282686797 1262.897048306 1304.142063730 1304.142063730 1304.142063730 1245.932500439 1245.932500439 1357.197805485  
1836044288 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1105.855301398 1029.551797942 1082.063767949 1088.744939030 1051.778320107 1046.511234707 1088.744928017 1046.511569597 1060.614070968 1050.917419177 1050.917419177 1030.468931752 1030.468931752 1078.650871099  
2065549824 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1067.432049261 1029.551797942 1115.299606117 1088.744939030 1051.778320107 1046.511234707 1088.744928017 1046.511569597 1030.468931752 1030.468931752 1030.468931752 1017.445097869 1017.445097869 1061.132421257  
2524560896 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 1018.080096351 968.687603984 1016.844910626 1088.744939030 968.047386627 1029.551797942 1088.744928017 1029.552132832 1029.551786929 968.047386627 968.047386627 952.625784427 952.625784427 958.676630818  
2754066432 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 923.395758951 968.687603984 962.137913698 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 973.547618787 968.047386627 968.047386627 774.840397356 774.840397356 867.536710113  
2983571968 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 1007.542324179 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 973.547618787 968.047386627 968.047386627 774.840397356 774.840397356 867.536710113  
3213077504 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 949.981645428 992.818325779 968.047386627 991.417864542 1035.052019089 991.418199432 968.047386627 968.047386627 968.047386627 751.434450071 751.434450071 799.388620103  
3442583040 1159.485949134 724.251966512 724.251966512 435.233982622 724.251977525 911.084551021 968.687603984 877.517734304 974.237036389 968.047386627 968.736804229 1035.052019089 968.047732530 968.047386627 968.047386627 968.047386627 750.997552212 750.997552212 791.208632078  
