#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp
62920 0.452131984 0.334266745 0.117865239 0.334266745
67760 0.452131984 0.334266745 0.117865239 0.334266745
72600 0.452131984 0.334266745 0.117865239 0.334266745
77440 0.452131984 0.334266745 0.117865239 0.334266745
82280 0.452131984 0.334266745 0.117865239 0.334266745
87120 0.452131984 0.334266745 0.117865239 0.334266745
91960 0.452131984 0.334266745 0.117865239 0.334266745
48400 0.461633269 0.344907596 0.116725673 0.344907596
53240 0.461633269 0.344907596 0.116725673 0.344907596
58080 0.461633269 0.344907596 0.116725673 0.344907596
62920 0.461633269 0.344907596 0.116725673 0.344907596
67760 0.461633269 0.344907596 0.116725673 0.344907596
72600 0.461633269 0.344907596 0.116725673 0.344907596
77440 0.461633269 0.344907596 0.116725673 0.344907596
82280 0.461633269 0.344907596 0.116725673 0.344907596
87120 0.461633269 0.344907596 0.116725673 0.344907596
91960 0.461633269 0.344907596 0.116725673 0.344907596
48400 0.463965569 0.348145522 0.115820047 0.348145522
53240 0.463965569 0.348145522 0.115820047 0.348145522
58080 0.463965569 0.348145522 0.115820047 0.348145522
62920 0.463965569 0.348145522 0.115820047 0.348145522
67760 0.463965569 0.348145522 0.115820047 0.348145522
72600 0.463965569 0.348145522 0.115820047 0.348145522
77440 0.463965569 0.348145522 0.115820047 0.348145522
82280 0.463965569 0.348145522 0.115820047 0.348145522
87120 0.463965569 0.348145522 0.115820047 0.348145522
91960 0.463965569 0.348145522 0.115820047 0.348145522
48400 0.446603010 0.329258299 0.117344711 0.329258299
53240 0.446603010 0.329258299 0.117344711 0.329258299
58080 0.446603010 0.329258299 0.117344711 0.329258299
62920 0.446603010 0.329258299 0.117344711 0.329258299
67760 0.446603010 0.329258299 0.117344711 0.329258299
72600 0.446603010 0.329258299 0.117344711 0.329258299
77440 0.446603010 0.329258299 0.117344711 0.329258299
82280 0.446603010 0.329258299 0.117344711 0.329258299
87120 0.446603010 0.329258299 0.117344711 0.329258299
91960 0.446603010 0.329258299 0.117344711 0.329258299
48400 0.461589385 0.351853801 0.109735584 0.351853801
53240 0.461589385 0.351853801 0.109735584 0.351853801
58080 0.461589385 0.351853801 0.109735584 0.351853801
62920 0.461589385 0.351853801 0.109735584 0.351853801
67760 0.461589385 0.351853801 0.109735584 0.351853801
72600 0.461589385 0.351853801 0.109735584 0.351853801
77440 0.461589385 0.351853801 0.109735584 0.351853801
82280 0.461589385 0.351853801 0.109735584 0.351853801
87120 0.461589385 0.351853801 0.109735584 0.351853801
91960 0.461589385 0.351853801 0.109735584 0.351853801
48400 0.444523874 0.330276084 0.114247790 0.330276084
53240 0.444523874 0.330276084 0.114247790 0.330276084
58080 0.444523874 0.330276084 0.114247790 0.330276084
62920 0.444523874 0.330276084 0.114247790 0.330276084
67760 0.444523874 0.330276084 0.114247790 0.330276084
72600 0.444523874 0.330276084 0.114247790 0.330276084
77440 0.444523874 0.330276084 0.114247790 0.330276084
82280 0.444523874 0.330276084 0.114247790 0.330276084
87120 0.444523874 0.330276084 0.114247790 0.330276084
91960 0.444523874 0.330276084 0.114247790 0.330276084
48400 0.457849513 0.347239209 0.110610304 0.347239209
53240 0.457849513 0.347239209 0.110610304 0.347239209
58080 0.457849513 0.347239209 0.110610304 0.347239209
62920 0.457849513 0.347239209 0.110610304 0.347239209
67760 0.457849513 0.347239209 0.110610304 0.347239209
72600 0.457849513 0.347239209 0.110610304 0.347239209
77440 0.457849513 0.347239209 0.110610304 0.347239209
82280 0.457849513 0.347239209 0.110610304 0.347239209
87120 0.457849513 0.347239209 0.110610304 0.347239209
91960 0.457849513 0.347239209 0.110610304 0.347239209
48400 0.451748962 0.340806042 0.110942920 0.340806042
53240 0.451748962 0.340806042 0.110942920 0.340806042
58080 0.451748962 0.340806042 0.110942920 0.340806042
62920 0.451748962 0.340806042 0.110942920 0.340806042
67760 0.451748962 0.340806042 0.110942920 0.340806042
72600 0.451748962 0.340806042 0.110942920 0.340806042
77440 0.451748962 0.340806042 0.110942920 0.340806042
82280 0.451748962 0.340806042 0.110942920 0.340806042
87120 0.451748962 0.340806042 0.110942920 0.340806042
91960 0.451748962 0.340806042 0.110942920 0.340806042
48400 0.446987591 0.333395594 0.113591997 0.333395594
53240 0.446987591 0.333395594 0.113591997 0.333395594
58080 0.446987591 0.333395594 0.113591997 0.333395594
62920 0.446987591 0.333395594 0.113591997 0.333395594
67760 0.446987591 0.333395594 0.113591997 0.333395594
72600 0.446987591 0.333395594 0.113591997 0.333395594
77440 0.446987591 0.333395594 0.113591997 0.333395594
82280 0.446987591 0.333395594 0.113591997 0.333395594
87120 0.446987591 0.333395594 0.113591997 0.333395594
91960 0.446987591 0.333395594 0.113591997 0.333395594
48400 0.456406099 0.341678185 0.114727914 0.341678185
53240 0.456406099 0.341678185 0.114727914 0.341678185
58080 0.456406099 0.341678185 0.114727914 0.341678185
62920 0.456406099 0.341678185 0.114727914 0.341678185
67760 0.456406099 0.341678185 0.114727914 0.341678185
72600 0.456406099 0.341678185 0.114727914 0.341678185
77440 0.456406099 0.341678185 0.114727914 0.341678185
82280 0.456406099 0.341678185 0.114727914 0.341678185
87120 0.456406099 0.341678185 0.114727914 0.341678185
91960 0.456406099 0.341678185 0.114727914 0.341678185
48400 0.462467582 0.350108663 0.112358919 0.350108663
53240 0.462467582 0.350108663 0.112358919 0.350108663
58080 0.462467582 0.350108663 0.112358919 0.350108663
62920 0.462467582 0.350108663 0.112358919 0.350108663
67760 0.462467582 0.350108663 0.112358919 0.350108663
72600 0.462467582 0.350108663 0.112358919 0.350108663
77440 0.462467582 0.350108663 0.112358919 0.350108663
82280 0.462467582 0.350108663 0.112358919 0.350108663
87120 0.462467582 0.350108663 0.112358919 0.350108663
91960 0.462467582 0.350108663 0.112358919 0.350108663
48400 0.449000347 0.334127172 0.114873175 0.334127172
53240 0.449000347 0.334127172 0.114873175 0.334127172
58080 0.449000347 0.334127172 0.114873175 0.334127172
62920 0.449000347 0.334127172 0.114873175 0.334127172
67760 0.449000347 0.334127172 0.114873175 0.334127172
72600 0.449000347 0.334127172 0.114873175 0.334127172
77440 0.449000347 0.334127172 0.114873175 0.334127172
82280 0.449000347 0.334127172 0.114873175 0.334127172
87120 0.449000347 0.334127172 0.114873175 0.334127172
91960 0.449000347 0.334127172 0.114873175 0.334127172
48400 0.468352067 0.358350332 0.110001735 0.358350332
53240 0.468352067 0.358350332 0.110001735 0.358350332
58080 0.468352067 0.358350332 0.110001735 0.358350332
62920 0.468352067 0.358350332 0.110001735 0.358350332
67760 0.468352067 0.358350332 0.110001735 0.358350332
72600 0.468352067 0.358350332 0.110001735 0.358350332
77440 0.468352067 0.358350332 0.110001735 0.358350332
82280 0.468352067 0.358350332 0.110001735 0.358350332
87120 0.468352067 0.358350332 0.110001735 0.358350332
91960 0.468352067 0.358350332 0.110001735 0.358350332
48400 0.456433007 0.347695921 0.108737086 0.347695921
53240 0.456433007 0.347695921 0.108737086 0.347695921
58080 0.456433007 0.347695921 0.108737086 0.347695921
62920 0.456433007 0.347695921 0.108737086 0.347695921
67760 0.456433007 0.347695921 0.108737086 0.347695921
72600 0.456433007 0.347695921 0.108737086 0.347695921
77440 0.456433007 0.347695921 0.108737086 0.347695921
82280 0.456433007 0.347695921 0.108737086 0.347695921
87120 0.456433007 0.347695921 0.108737086 0.347695921
91960 0.456433007 0.347695921 0.108737086 0.347695921
48400 0.458397700 0.351184920 0.107212780 0.351184920
53240 0.458397700 0.351184920 0.107212780 0.351184920
58080 0.458397700 0.351184920 0.107212780 0.351184920
62920 0.458397700 0.351184920 0.107212780 0.351184920
67760 0.458397700 0.351184920 0.107212780 0.351184920
72600 0.458397700 0.351184920 0.107212780 0.351184920
77440 0.458397700 0.351184920 0.107212780 0.351184920
82280 0.458397700 0.351184920 0.107212780 0.351184920
87120 0.458397700 0.351184920 0.107212780 0.351184920
91960 0.458397700 0.351184920 0.107212780 0.351184920
48400 0.443339112 0.330716117 0.112622995 0.330716117
53240 0.443339112 0.330716117 0.112622995 0.330716117
58080 0.443339112 0.330716117 0.112622995 0.330716117
62920 0.443339112 0.330716117 0.112622995 0.330716117
67760 0.443339112 0.330716117 0.112622995 0.330716117
72600 0.443339112 0.330716117 0.112622995 0.330716117
77440 0.443339112 0.330716117 0.112622995 0.330716117
82280 0.443339112 0.330716117 0.112622995 0.330716117
87120 0.443339112 0.330716117 0.112622995 0.330716117
91960 0.443339112 0.330716117 0.112622995 0.330716117
48400 0.455358236 0.345009689 0.110348547 0.345009689
53240 0.455358236 0.345009689 0.110348547 0.345009689
58080 0.455358236 0.345009689 0.110348547 0.345009689
62920 0.455358236 0.345009689 0.110348547 0.345009689
67760 0.455358236 0.345009689 0.110348547 0.345009689
72600 0.455358236 0.345009689 0.110348547 0.345009689
77440 0.455358236 0.345009689 0.110348547 0.345009689
82280 0.455358236 0.345009689 0.110348547 0.345009689
87120 0.455358236 0.345009689 0.110348547 0.345009689
91960 0.455358236 0.345009689 0.110348547 0.345009689
48400 0.454590245 0.345013996 0.109576249 0.345013996
53240 0.454590245 0.345013996 0.109576249 0.345013996
58080 0.454590245 0.345013996 0.109576249 0.345013996
62920 0.454590245 0.345013996 0.109576249 0.345013996
67760 0.454590245 0.345013996 0.109576249 0.345013996
72600 0.454590245 0.345013996 0.109576249 0.345013996
77440 0.454590245 0.345013996 0.109576249 0.345013996
82280 0.454590245 0.345013996 0.109576249 0.345013996
87120 0.454590245 0.345013996 0.109576249 0.345013996
91960 0.454590245 0.345013996 0.109576249 0.345013996
48400 0.431420297 0.318479615 0.112940682 0.318479615
53240 0.431420297 0.318479615 0.112940682 0.318479615
58080 0.431420297 0.318479615 0.112940682 0.318479615
62920 0.431420297 0.318479615 0.112940682 0.318479615
67760 0.431420297 0.318479615 0.112940682 0.318479615
72600 0.431420297 0.318479615 0.112940682 0.318479615
77440 0.431420297 0.318479615 0.112940682 0.318479615
82280 0.431420297 0.318479615 0.112940682 0.318479615
87120 0.431420297 0.318479615 0.112940682 0.318479615
91960 0.431420297 0.318479615 0.112940682 0.318479615
48400 0.455675561 0.343322092 0.112353469 0.343322092
53240 0.455675561 0.343322092 0.112353469 0.343322092
58080 0.455675561 0.343322092 0.112353469 0.343322092
62920 0.455675561 0.343322092 0.112353469 0.343322092
67760 0.455675561 0.343322092 0.112353469 0.343322092
72600 0.455675561 0.343322092 0.112353469 0.343322092
77440 0.455675561 0.343322092 0.112353469 0.343322092
82280 0.455675561 0.343322092 0.112353469 0.343322092
87120 0.455675561 0.343322092 0.112353469 0.343322092
91960 0.455675561 0.343322092 0.112353469 0.343322092
48400 0.437339842 0.321273999 0.116065843 0.321273999
53240 0.437339842 0.321273999 0.116065843 0.321273999
58080 0.437339842 0.321273999 0.116065843 0.321273999
62920 0.437339842 0.321273999 0.116065843 0.321273999
67760 0.437339842 0.321273999 0.116065843 0.321273999
72600 0.437339842 0.321273999 0.116065843 0.321273999
77440 0.437339842 0.321273999 0.116065843 0.321273999
82280 0.437339842 0.321273999 0.116065843 0.321273999
87120 0.437339842 0.321273999 0.116065843 0.321273999
91960 0.437339842 0.321273999 0.116065843 0.321273999
48400 0.451937547 0.339048063 0.112889484 0.339048063
53240 0.451937547 0.339048063 0.112889484 0.339048063
58080 0.451937547 0.339048063 0.112889484 0.339048063
62920 0.451937547 0.339048063 0.112889484 0.339048063
67760 0.451937547 0.339048063 0.112889484 0.339048063
72600 0.451937547 0.339048063 0.112889484 0.339048063
77440 0.451937547 0.339048063 0.112889484 0.339048063
82280 0.451937547 0.339048063 0.112889484 0.339048063
87120 0.451937547 0.339048063 0.112889484 0.339048063
91960 0.451937547 0.339048063 0.112889484 0.339048063
48400 0.461683679 0.352797910 0.108885769 0.352797910
53240 0.461683679 0.352797910 0.108885769 0.352797910
58080 0.461683679 0.352797910 0.108885769 0.352797910
62920 0.461683679 0.352797910 0.108885769 0.352797910
67760 0.461683679 0.352797910 0.108885769 0.352797910
72600 0.461683679 0.352797910 0.108885769 0.352797910
77440 0.461683679 0.352797910 0.108885769 0.352797910
82280 0.461683679 0.352797910 0.108885769 0.352797910
87120 0.461683679 0.352797910 0.108885769 0.352797910
91960 0.461683679 0.352797910 0.108885769 0.352797910
48400 0.460363417 0.349202233 0.111161184 0.349202233
53240 0.460363417 0.349202233 0.111161184 0.349202233
58080 0.460363417 0.349202233 0.111161184 0.349202233
62920 0.460363417 0.349202233 0.111161184 0.349202233
67760 0.460363417 0.349202233 0.111161184 0.349202233
72600 0.460363417 0.349202233 0.111161184 0.349202233
77440 0.460363417 0.349202233 0.111161184 0.349202233
82280 0.460363417 0.349202233 0.111161184 0.349202233
87120 0.460363417 0.349202233 0.111161184 0.349202233
91960 0.460363417 0.349202233 0.111161184 0.349202233
48400 0.452378005 0.339799784 0.112578221 0.339799784
53240 0.452378005 0.339799784 0.112578221 0.339799784
