#capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
72600 0.200995759 0.181457184 0.181457184 0.019538575	0.181469716 0.197526338 0.196831685 0.196285384 0.196688952 0.193389976 0.193610836 0.195250222 0.194086353 0.194086353 0.194388187 0.194388187 0.194761426
77440 0.200995759 0.181457184 0.181457184 0.019538575	0.181469716 0.196745733 0.196426104 0.195178764 0.196235593 0.192477148 0.192606868 0.193649941 0.193399074 0.193399074 0.193097896 0.193097896 0.193689682
82280 0.200995759 0.181457184 0.181457184 0.019538575	0.181469716 0.194866759 0.194016532 0.193658317 0.193724159 0.190783018 0.191038123 0.189778526 0.188567417 0.188567417 0.187883578 0.187883578 0.188748075
87120 0.200995759 0.181457184 0.181457184 0.019538575	0.181469716 0.187536687 0.187163815 0.187182498 0.186954054 0.184325548 0.184380800 0.185489495 0.185164418 0.185164418 0.184668810 0.184668810 0.185286278
91960 0.200995759 0.181457184 0.181457184 0.019538575	0.181469716 0.185316840 0.184861831 0.185491543 0.184964620 0.182546054 0.182620714 0.185104452 0.185121983 0.185121983 0.184195443 0.184195443 0.185427290
48400 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.193307060 0.193259964 0.194033630 0.193326960 0.194035347 0.194075998 0.192458547 0.191835329 0.191835329 0.192454979 0.192454979 0.192463272
53240 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.193135700 0.192855879 0.193630630 0.192814978 0.192095585 0.193768601 0.190613509 0.191418174 0.191418174 0.189541965 0.189541965 0.191690336
58080 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.193073438 0.192467321 0.193383580 0.192665472 0.191951216 0.191875541 0.190392329 0.189720591 0.189720591 0.190370810 0.190370810 0.191706610
62920 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.192352070 0.191821515 0.191780558 0.192136904 0.188952728 0.190469361 0.189950494 0.189391779 0.189391779 0.191080819 0.191080819 0.189450534
67760 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.191345324 0.191006694 0.190230476 0.191026341 0.187253053 0.187128230 0.189293486 0.189098288 0.189098288 0.188471407 0.188471407 0.188785655
72600 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.190588302 0.190386176 0.189753917 0.190517469 0.186534189 0.186476324 0.188350034 0.186526536 0.186526536 0.187815109 0.187815109 0.187476070
77440 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.189876121 0.190051183 0.188195306 0.190169019 0.185237970 0.185073243 0.185978478 0.186014540 0.186014540 0.185885822 0.185885822 0.186849109
82280 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.186987280 0.187396952 0.186292112 0.187506992 0.182535610 0.182415247 0.183478831 0.181633757 0.181633757 0.181588760 0.181588760 0.181578557
87120 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.181612086 0.181488203 0.180657350 0.181465797 0.177533828 0.177592339 0.178864243 0.176936455 0.176936455 0.177911313 0.177911313 0.178897886
91960 0.194531670 0.174619336 0.174619336 0.019912334	0.174634161 0.179125709 0.179043310 0.178925689 0.179223992 0.175561881 0.175569929 0.178650007 0.177402453 0.177402453 0.178262786 0.178262786 0.178745989
48400 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.201320657 0.201408422 0.201939765 0.201247844 0.201989921 0.202005020 0.200323974 0.200584638 0.200584638 0.200548672 0.200548672 0.200598167
53240 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.201228413 0.201017153 0.201838709 0.200865148 0.201915002 0.201880102 0.199757305 0.200087835 0.200087835 0.199823507 0.199823507 0.199982283
58080 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.201110799 0.200815329 0.201488878 0.200707356 0.201596391 0.201509795 0.199496342 0.199595310 0.199595310 0.198733036 0.198733036 0.199822455
62920 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.200448903 0.198478704 0.200028246 0.198551473 0.200400165 0.197339785 0.198097574 0.196148980 0.196148980 0.196654493 0.196654493 0.197739767
67760 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.199556597 0.197895839 0.198249716 0.198103043 0.195463811 0.195510496 0.197349110 0.195866266 0.195866266 0.195808534 0.195808534 0.196738957
72600 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.199364852 0.197496545 0.197846340 0.197733621 0.194935895 0.194891822 0.196257236 0.194858833 0.194858833 0.194162943 0.194162943 0.196045237
77440 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.198522224 0.197153307 0.196819493 0.197346363 0.193758312 0.193753528 0.196330495 0.195672175 0.195672175 0.194875802 0.194875802 0.195198489
82280 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.196260831 0.195264275 0.195168483 0.195397125 0.192015010 0.192016553 0.191920359 0.189007662 0.189007662 0.187863050 0.187863050 0.189719572
87120 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.189882591 0.188239170 0.189216511 0.188365353 0.186185464 0.186144990 0.186786651 0.186504844 0.186504844 0.184153113 0.184153113 0.186884868
91960 0.202585039 0.182431970 0.182431970 0.020153069	0.182445127 0.186991386 0.185121366 0.186777359 0.185020430 0.183444520 0.183420484 0.186477439 0.186341847 0.186341847 0.184406315 0.184406315 0.186448182
48400 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.198686075 0.199065045 0.199446885 0.198972703 0.199461314 0.199456754 0.197876477 0.197976272 0.197976272 0.197940620 0.197940620 0.197921855
53240 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.198480546 0.198498022 0.199248201 0.198452729 0.199308635 0.199232027 0.197233085 0.197321674 0.197321674 0.197218434 0.197218434 0.197317056
58080 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.198288508 0.198298383 0.198920968 0.198373759 0.197537490 0.198930687 0.197123286 0.197183450 0.197183450 0.197116378 0.197116378 0.197180740
62920 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.197694863 0.197565414 0.197113642 0.197694892 0.195667648 0.197209928 0.195247641 0.194265693 0.194265693 0.194445899 0.194445899 0.194674028
67760 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.196937878 0.195731841 0.195705139 0.196749407 0.194249743 0.194244031 0.194676788 0.193394526 0.193394526 0.196086028 0.196086028 0.193658435
72600 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.196367669 0.195469017 0.195115502 0.196484972 0.193813906 0.193794022 0.193888787 0.192883178 0.192883178 0.190504879 0.190504879 0.192652805
77440 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.195808288 0.195014801 0.194010646 0.196137953 0.192629290 0.192576889 0.192450326 0.192214222 0.192214222 0.191289231 0.191289231 0.192649191
82280 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.194612269 0.193514130 0.192738486 0.194744344 0.191459628 0.191450218 0.190595927 0.187637872 0.187637872 0.187179135 0.187179135 0.188069589
87120 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.187154534 0.186932120 0.186427800 0.186843041 0.185205282 0.185328809 0.183583810 0.183755170 0.183755170 0.183090311 0.183090311 0.184011394
91960 0.200196547 0.179871826 0.179871826 0.020324721	0.179885028 0.183968594 0.183409257 0.184014047 0.183525530 0.182321311 0.181026393 0.183573281 0.183604378 0.183604378 0.182718339 0.182718339 0.183812446
48400 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.196729301 0.196946546 0.197136803 0.196931430 0.197162958 0.197304975 0.196381647 0.196357071 0.196357071 0.196297977 0.196297977 0.196183324
53240 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.196656423 0.196452896 0.196834184 0.196498533 0.196969701 0.197079669 0.195381768 0.195620772 0.195620772 0.194983244 0.194983244 0.195459452
58080 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.196656423 0.196258645 0.196772978 0.196304282 0.196877540 0.196951165 0.195629971 0.194812748 0.194812748 0.195081438 0.195081438 0.195590099
62920 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.196048550 0.195780483 0.195586474 0.195734830 0.195850705 0.194347166 0.193357855 0.194019149 0.194019149 0.194701865 0.194701865 0.193538598
67760 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.195190120 0.194527716 0.194551794 0.194389932 0.192906918 0.193063439 0.192966578 0.193432770 0.193432770 0.193060284 0.193060284 0.193161204
72600 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.194795446 0.194191794 0.193902233 0.194121740 0.192257695 0.192393501 0.191105232 0.192586124 0.192586124 0.192192034 0.192192034 0.191909460
77440 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.194327439 0.194058021 0.193026594 0.193987967 0.191452501 0.191579622 0.191933708 0.192345322 0.192345322 0.190216599 0.190216599 0.191647357
82280 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.192864288 0.192651063 0.191704032 0.192372990 0.189942405 0.190112592 0.188712625 0.187461159 0.187461159 0.187320114 0.187320114 0.187237003
87120 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.186111846 0.185415899 0.185547042 0.185244192 0.183618983 0.183942367 0.183368658 0.182741463 0.182741463 0.182478251 0.182478251 0.182884787
91960 0.197786646 0.178828032 0.178828032 0.018958614	0.178842126 0.182847167 0.182257648 0.182959010 0.182228433 0.181037944 0.181333489 0.182430127 0.182552338 0.182552338 0.181646253 0.181646253 0.182672692
48400 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.198974142 0.198913257 0.199319443 0.198761755 0.199238209 0.199327503 0.197923941 0.198250398 0.198250398 0.197399520 0.197399520 0.198106918
53240 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.198804475 0.198676582 0.199022738 0.198481137 0.197453255 0.197480019 0.196774416 0.197659993 0.197659993 0.197282816 0.197282816 0.197503270
58080 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.198498247 0.197713392 0.198605670 0.198283739 0.195813918 0.197195319 0.196312081 0.197367415 0.197367415 0.197305726 0.197305726 0.197474258
62920 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.197938502 0.197063905 0.197356139 0.197676877 0.194856029 0.194830727 0.195852791 0.194198432 0.194198432 0.196250513 0.196250513 0.195586303
67760 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.197144382 0.195956684 0.196163941 0.196026045 0.193647916 0.193783267 0.195126731 0.194858299 0.194858299 0.193023335 0.193023335 0.194643566
72600 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.196683098 0.195542257 0.195269096 0.195729017 0.193197284 0.193338415 0.194122537 0.192640232 0.192640232 0.193326802 0.193326802 0.193689271
77440 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.195828952 0.195274098 0.194773732 0.195490423 0.192117440 0.192285140 0.192693311 0.193295449 0.193295449 0.192631403 0.192631403 0.193314550
82280 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.194466953 0.193566160 0.193340967 0.193657345 0.190170379 0.190443913 0.189661753 0.187672462 0.187672462 0.188572505 0.188572505 0.188949083
87120 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.188268253 0.187848795 0.187210591 0.187644420 0.184888438 0.185051862 0.184988685 0.185152152 0.185152152 0.183943171 0.183943171 0.185217131
91960 0.200060117 0.181422256 0.181422256 0.018637861	0.181436176 0.185304174 0.184861298 0.185076661 0.184668382 0.182169975 0.182301871 0.184842857 0.185071150 0.185071150 0.183590036 0.183590036 0.185056235
48400 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.194012640 0.194305651 0.194781389 0.194166323 0.192708848 0.194315745 0.193618552 0.193619857 0.193619857 0.193491913 0.193491913 0.193556438
53240 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.193900520 0.194042764 0.194597121 0.193727399 0.192644304 0.194248300 0.192868027 0.192893042 0.192893042 0.192745325 0.192745325 0.192847346
58080 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.193793408 0.193905614 0.194392085 0.193620105 0.192336076 0.192041304 0.192565906 0.192015872 0.192015872 0.190026595 0.190026595 0.192567366
62920 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.193443108 0.193137367 0.193047470 0.193122133 0.191436114 0.190966628 0.191251413 0.190589786 0.190589786 0.191591735 0.191591735 0.190869408
67760 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.192755648 0.191622202 0.191473539 0.191662793 0.188671081 0.188470118 0.189297879 0.189786480 0.189786480 0.190102933 0.190102933 0.190221797
72600 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.192284979 0.191451046 0.190798622 0.191407361 0.188063014 0.188028144 0.189476115 0.187851649 0.187851649 0.190459635 0.190459635 0.189704828
77440 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.191144707 0.190646127 0.189353595 0.190817107 0.186931021 0.186791072 0.189062565 0.187655637 0.187655637 0.189166497 0.189166497 0.188045576
82280 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.189049285 0.188122662 0.187897159 0.188539822 0.184913317 0.184864150 0.184923407 0.183449522 0.183449522 0.185148055 0.185148055 0.183100795
87120 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.181869750 0.181422227 0.181086872 0.181854777 0.177858730 0.177812259 0.178615522 0.178463032 0.178463032 0.178211312 0.178211312 0.178905636
91960 0.195027180 0.173250397 0.173250397 0.021776783	0.173264924 0.178928373 0.178475139 0.178580490 0.178982920 0.175106942 0.175145264 0.178462291 0.178696664 0.178696664 0.176139402 0.176139402 0.178353450
48400 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.196185027 0.196507577 0.196996996 0.196505400 0.196790755 0.196853509 0.195444738 0.195389008 0.195389008 0.195218881 0.195218881 0.195368436
53240 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.196016319 0.196280523 0.196809591 0.196191388 0.196538136 0.196535859 0.194896919 0.194554395 0.194554395 0.194405612 0.194405612 0.194824948
58080 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.195973612 0.196049549 0.196528225 0.195949442 0.196496090 0.196474167 0.194875337 0.194529659 0.194529659 0.194202681 0.194202681 0.194529711
62920 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.195085937 0.195140513 0.194661790 0.195214026 0.194992175 0.194902116 0.192882900 0.192650385 0.192650385 0.191522815 0.191522815 0.192666351
67760 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.194124974 0.192236050 0.193199695 0.192258156 0.190634412 0.190482134 0.191804995 0.192239232 0.192239232 0.191222983 0.191222983 0.192465069
72600 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.193848395 0.191900321 0.192499344 0.192008001 0.190128303 0.190095883 0.191618537 0.189997688 0.189997688 0.190878790 0.190878790 0.190979189
77440 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.192910532 0.191255830 0.191461098 0.191435424 0.188946677 0.188842875 0.190433925 0.190401200 0.190401200 0.189925647 0.189925647 0.190280916
82280 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.190828759 0.189691754 0.189599904 0.189919939 0.186943382 0.186875495 0.187090326 0.185619234 0.185619234 0.186009329 0.186009329 0.185215565
87120 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.183860292 0.182854926 0.183622460 0.182938853 0.180701533 0.180855994 0.180991143 0.180937821 0.180937821 0.179376073 0.179376073 0.181517360
91960 0.197342652 0.177404476 0.177404476 0.019938176	0.177417750 0.181255366 0.180007440 0.181391805 0.179996929 0.178424430 0.178460993 0.180804365 0.180934921 0.180934921 0.179574802 0.179574802 0.181187616
48400 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.199472829 0.199778096 0.199862076 0.199594437 0.199994510 0.199934177 0.198833937 0.198835953 0.198835953 0.198727522 0.198727522 0.198801884
53240 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.199431386 0.199607917 0.199729997 0.199400360 0.199849461 0.199854108 0.198082625 0.198358788 0.198358788 0.197541594 0.197541594 0.198126773
58080 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.199268901 0.199448000 0.199478598 0.199183778 0.199722266 0.199639550 0.197898830 0.197962589 0.197962589 0.197334723 0.197334723 0.198035549
62920 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.198798756 0.198651262 0.198480054 0.198609291 0.197244917 0.198433478 0.196374610 0.195959766 0.195959766 0.196975490 0.196975490 0.196812140
67760 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.197685080 0.197326860 0.196901655 0.196539446 0.193949643 0.195734252 0.195919106 0.194516482 0.194516482 0.195194145 0.195194145 0.196193925
72600 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.197157806 0.196028351 0.196133607 0.196249735 0.193306337 0.193314906 0.194435476 0.194519767 0.194519767 0.193904608 0.193904608 0.195304943
77440 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.196380527 0.195405650 0.195138617 0.195619447 0.192242241 0.192263211 0.194297516 0.193150710 0.193150710 0.192741339 0.192741339 0.193794326
82280 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.194559563 0.193950099 0.193943651 0.194135659 0.190497275 0.190565162 0.189546675 0.189093455 0.189093455 0.188972261 0.188972261 0.189387195
87120 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.187855925 0.187702866 0.187593179 0.187850911 0.185040068 0.184943329 0.184713457 0.184407720 0.184407720 0.184475404 0.184475404 0.184816753
91960 0.200419406 0.180571755 0.180571755 0.019847651	0.180586106 0.184984942 0.184156691 0.184860322 0.184186968 0.181722802 0.181784370 0.184535763 0.184562591 0.184562591 0.183432094 0.183432094 0.185062566
48400 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.191106455 0.191205451 0.191511706 0.191147366 0.190184068 0.191604874 0.190646102 0.190654513 0.190654513 0.190546046 0.190546046 0.190426144
53240 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.190890560 0.190996286 0.191166722 0.190831066 0.189967316 0.191365171 0.189285694 0.189866585 0.189866585 0.189200839 0.189200839 0.189696727
58080 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.190847694 0.190822637 0.190982354 0.190639544 0.189511868 0.191110642 0.189717824 0.189614064 0.189614064 0.188616543 0.188616543 0.189566125
62920 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.190359998 0.190180542 0.190225131 0.189284063 0.186819025 0.187184739 0.188485307 0.186711587 0.186711587 0.188030663 0.188030663 0.188328654
67760 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.189717726 0.188652842 0.188865063 0.188754017 0.185491272 0.185508351 0.186056206 0.186354665 0.186354665 0.187346198 0.187346198 0.187386697
72600 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.189575133 0.188350982 0.188478346 0.188414480 0.185230325 0.185211595 0.187125589 0.185276385 0.185276385 0.187201762 0.187201762 0.186383115
77440 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.188798815 0.187826144 0.187326540 0.187944364 0.184268066 0.184170885 0.186654769 0.184701135 0.184701135 0.184890097 0.184890097 0.185611820
82280 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.186691345 0.185280704 0.185550974 0.185659733 0.182129594 0.182138138 0.182691517 0.180824689 0.180824689 0.180971299 0.180971299 0.180826926
87120 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.179773798 0.178814935 0.178734315 0.179106461 0.175884344 0.175759798 0.177125819 0.176548637 0.176548637 0.174950109 0.174950109 0.176520572
91960 0.192112940 0.172481599 0.172481599 0.019631341	0.172493589 0.176803777 0.176044349 0.176820999 0.175934792 0.173562563 0.173576575 0.176499039 0.176575779 0.176575779 0.175231359 0.175231359 0.176437172
48400 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.207861239 0.207544950 0.208326809 0.207597792 0.208344606 0.208277217 0.207387204 0.207290686 0.207290686 0.207313650 0.207313650 0.207424115
53240 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.207786746 0.207279483 0.208140813 0.207306707 0.208254263 0.208184854 0.206838958 0.206574483 0.206574483 0.206887857 0.206887857 0.206845144
58080 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.207691234 0.207157943 0.208062014 0.207189825 0.208040050 0.207976476 0.206780493 0.206368471 0.206368471 0.206113715 0.206113715 0.206441423
62920 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.207326201 0.207065473 0.207209501 0.206690467 0.205875522 0.205728907 0.204919553 0.203490915 0.203490915 0.204900516 0.204900516 0.204955506
67760 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.206261231 0.205575917 0.205363044 0.206374524 0.202553365 0.202782750 0.204574477 0.203545227 0.203545227 0.204083386 0.204083386 0.204219969
72600 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.205908545 0.205256257 0.204853432 0.206007289 0.202092975 0.202292863 0.203270411 0.203291030 0.203291030 0.203520775 0.203520775 0.203425697
77440 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.205346001 0.204831037 0.204380443 0.205341021 0.201732482 0.201885055 0.202047301 0.202863569 0.202863569 0.203163404 0.203163404 0.203192636
82280 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.203535224 0.203315932 0.203160186 0.203945747 0.200350222 0.200424721 0.200216572 0.197349943 0.197349943 0.199199509 0.199199509 0.198825674
87120 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.197669537 0.195899932 0.196927956 0.197141692 0.193984079 0.194255058 0.195020779 0.194066607 0.194066607 0.194043889 0.194043889 0.194687276
91960 0.209004610 0.190798962 0.190798962 0.018205648	0.190813887 0.194470977 0.193712232 0.194392014 0.193613739 0.191538092 0.191624917 0.194123561 0.194114561 0.194114561 0.192949259 0.192949259 0.194577833
48400 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.210103966 0.210162494 0.210364674 0.210220926 0.210651507 0.210540722 0.209503214 0.209520484 0.209520484 0.209317819 0.209317819 0.209366161
53240 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.209903925 0.209905725 0.210097462 0.209976731 0.210495543 0.210319742 0.209169275 0.208847686 0.208847686 0.208850739 0.208850739 0.208608345
58080 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.209821728 0.209555287 0.209841299 0.209639938 0.208612952 0.208891407 0.208870439 0.208741072 0.208741072 0.208560648 0.208560648 0.208586315
62920 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.209176480 0.208187202 0.209033149 0.208672847 0.206351606 0.208015522 0.206938501 0.206573848 0.206573848 0.207162885 0.207162885 0.207264360
67760 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.208423625 0.207385691 0.207372863 0.207673541 0.204739967 0.204708319 0.206538958 0.205783841 0.205783841 0.205938787 0.205938787 0.206488103
72600 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.208051101 0.207109034 0.206880290 0.207446709 0.204302116 0.204404624 0.205327234 0.204687293 0.204687293 0.206105139 0.206105139 0.205170536
77440 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.207384126 0.206857537 0.206104348 0.207200306 0.203673710 0.203638963 0.204971342 0.204361984 0.204361984 0.203673103 0.203673103 0.205083570
82280 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.205663478 0.205309797 0.204734715 0.205581028 0.201628699 0.201903340 0.201909334 0.199990583 0.199990583 0.200796475 0.200796475 0.200804823
87120 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.200039508 0.199001249 0.198112883 0.199414523 0.195444982 0.195409634 0.196166203 0.196303346 0.196303346 0.194349165 0.194349165 0.195789599
91960 0.211254071 0.191696477 0.191696477 0.019557594	0.191709698 0.196530113 0.195850082 0.195950333 0.196302539 0.192983302 0.192994869 0.195936022 0.195960203 0.195960203 0.194634970 0.194634970 0.196037028
48400 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.206322914 0.206360431 0.206884788 0.206149677 0.207121454 0.207201028 0.205824139 0.205847128 0.205847128 0.205760571 0.205760571 0.205872526
53240 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.206219046 0.206112390 0.206615602 0.205825945 0.205066459 0.206833240 0.205040946 0.204959411 0.204959411 0.204020255 0.204020255 0.205027843
58080 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.206146222 0.206076843 0.206552878 0.205819231 0.204987057 0.206728812 0.204979294 0.205009763 0.205009763 0.204268388 0.204268388 0.203882569
62920 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.205593362 0.205447897 0.205444965 0.205094618 0.203702514 0.203697707 0.201063548 0.201903018 0.201903018 0.201178424 0.201178424 0.202777048
67760 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.204952559 0.203861206 0.203822396 0.203427772 0.202111345 0.200868374 0.202296184 0.201852191 0.201852191 0.201863468 0.201863468 0.201980093
72600 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.204351355 0.203339487 0.202885419 0.202957993 0.200159931 0.200121331 0.201941681 0.200032087 0.200032087 0.200487329 0.200487329 0.200849326
77440 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.203524425 0.203059537 0.202356340 0.202665893 0.199320306 0.199450738 0.201827303 0.199927916 0.199927916 0.199980176 0.199980176 0.199701344
82280 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.201546073 0.201541109 0.200918049 0.200849959 0.197597950 0.197909509 0.197288517 0.195681602 0.195681602 0.196316248 0.196316248 0.196739892
87120 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.195570991 0.194767350 0.195006777 0.194578088 0.192125014 0.192236202 0.192545499 0.192609018 0.192609018 0.191693214 0.191693214 0.192945263
91960 0.207697283 0.188807706 0.188807706 0.018889577	0.188822516 0.193268915 0.192213850 0.192731631 0.192118621 0.189809495 0.189873511 0.192739988 0.192710001 0.192710001 0.191735207 0.191735207 0.192858651
48400 0.211790405 0.191591438 0.191591438 0.020198967	0.191606877 0.210653479 0.210742706 0.211171508 0.210422275 0.211150426 0.211100159 0.210337733 0.210244531 0.210244531 0.210187982 0.210187982 0.210089493
53240 0.211790405 0.191591438 0.191591438 0.020198967	0.191606877 0.210623140 0.210367545 0.210923556 0.210090799 0.210940474 0.210830120 0.209625432 0.208750708 0.208750708 0.208832461 0.208832461 0.209591746
58080 0.211790405 0.191591438 0.191591438 0.020198967	0.191606877 0.210505226 0.210182551 0.210875777 0.209798449 0.210733275 0.210614451 0.209241903 0.208486256 0.208486256 0.207997698 0.207997698 0.209409426
62920 0.211790405 0.191591438 0.191591438 0.020198967	0.191606877 0.210050012 0.209668108 0.210013841 0.209363677 0.208446461 0.208403061 0.207689746 0.206068935 0.206068935 0.206710911 0.206710911 0.207432604
67760 0.211790405 0.191591438 0.191591438 0.020198967	0.191606877 0.209434132 0.209078007 0.208561777 0.208860530 0.205905274 0.205877193 0.206180827 0.205774897 0.205774897 0.206962486 0.206962486 0.207049606
