capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp	optimal_time_infinite_case order_of_submission order_of_optimal_strategy_infinite_memory increasing_order_of_communication_strategy decreasing_order_of_computation_strategy increasing_order_of_communication_plus_computation_strategy decreasing_order_of_communication_plus_computation_strategy largest_communication_task_respects_memory_restriction smallest_communication_task_respects_memory_restriction maximum_accelerated_task_respects_memory_restriction optimal_order_infinite_memory_largest_communication_task_respects_memory_restriction optimal_order_infinite_memory_smallest_communication_task_respects_memory_restriction optimal_order_infinite_memory_maximum_accelerated_task_respects_memory_restriction
1344 1250.776967676 646.956532608 646.956532608 603.820435068	646.956545578 1037.989738597 792.161800076 885.998039889 841.272651705 781.890860019 785.343727041 895.879912315 941.063049419 941.063049419 869.272257139 869.272257139 910.186206745
1433 1250.776967676 646.956532608 646.956532608 603.820435068	646.956545578 992.776173970 792.159411830 829.530832194 841.270280113 781.861685484 785.164966017 891.280334738 871.564806921 871.564806921 790.040338742 790.040338742 903.939236520
1522 1250.776967676 646.956532608 646.956532608 603.820435068	646.956545578 986.463365573 773.279176223 816.006564290 841.269439148 781.861546358 767.588796698 829.585064052 849.170797097 849.170797097 777.576810258 777.576810258 843.242308778
1611 1250.776967676 646.956532608 646.956532608 603.820435068	646.956545578 967.681844297 749.061487661 814.041691362 833.653604737 757.835849769 765.803288247 749.423280994 876.263718528 876.263718528 761.102584756 761.102584756 793.399973421
1700 1250.776967676 646.956532608 646.956532608 603.820435068	646.956545578 966.830969813 743.479176583 783.046015046 826.000721614 731.177516222 759.421941067 824.671776028 759.208432980 759.208432980 770.380163524 770.380163524 816.962142974
899 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 1120.201613924 1098.321586129 1132.594252412 1092.687995969 1082.511881086 1121.942737355 979.090565090 1116.450511419 1116.450511419 1067.350813207 1067.350813207 1010.675953588
988 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 1085.490509590 1068.052478509 1132.115607292 1077.962623124 1082.257239672 1121.789624615 1003.048715949 1075.831124744 1075.831124744 1021.131162296 1021.131162296 1032.844909908
1077 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 1084.961891122 1048.701967389 1094.859390497 1057.998098298 1066.135999136 1120.618141131 1008.539781833 1104.897272545 1104.897272545 1019.473502220 1019.473502220 1044.844240277
1166 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 1058.706775413 990.021148544 1036.173670485 1027.830524774 980.445533074 1000.676241683 937.561959081 998.867249079 998.867249079 959.968640609 959.968640609 1011.288660586
1255 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 995.749359790 938.384302084 970.995231315 969.245607404 898.834360686 897.143960220 840.026869996 1053.178844836 1053.178844836 931.638654662 931.638654662 962.709068040
1344 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 966.388710436 906.717497403 875.767947989 908.157445481 837.582272925 836.018551330 834.917979735 1021.380614121 1021.380614121 911.452727820 911.452727820 930.556204115
1433 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 955.364267903 905.766911246 875.635764975 907.206892291 837.450108917 834.528728189 772.137265891 953.434389599 953.434389599 877.456151194 877.456151194 918.639126226
1522 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 955.080865146 905.545473822 825.661368390 847.763375086 837.449997188 828.651170037 789.876889256 881.456135603 881.456135603 879.873086135 879.873086135 898.263516603
1611 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 954.608332079 874.709858676 818.749477115 816.927754780 814.803994769 828.249854393 791.574244509 778.015312537 778.015312537 841.511387012 841.511387012 867.776026338
1700 1190.289245528 624.920930703 565.368314825 624.920930703	625.224427928 930.077365558 809.913582019 786.801992840 811.348007688 755.398288245 784.482975758 773.635919773 784.971382897 784.971382897 805.753562530 805.753562530 834.287529797
899 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 724.928595336 660.818089375 704.258592022 704.253774420 704.223108982 708.528667042 678.223353062 730.211744107 730.211744107 678.115232565 678.115232565 659.988205340
988 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 724.653276575 634.506523988 704.257607296 677.942182961 678.153923904 682.515093170 660.705186915 726.657421738 726.657421738 634.948019287 634.948019287 663.840953109
1077 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 724.652619887 632.837971945 703.664054774 676.352325901 677.559257662 681.960339989 661.730949422 714.471660722 714.471660722 641.899226991 641.899226991 663.120599371
1166 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 711.430138451 631.507856544 659.869321482 644.522241257 676.107869403 651.106211221 656.811618719 712.468407048 712.468407048 640.222238462 640.222238462 631.880528665
1255 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 650.330287927 570.559985639 597.698224907 597.439761642 614.102228017 604.022341571 652.508134821 714.170993096 714.170993096 553.783545936 553.783545936 571.600147841
1344 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 650.328046496 570.559336626 597.557900666 597.439113089 613.962923654 603.992616947 652.672112262 673.069683756 673.069683756 552.674979858 552.674979858 602.011163089
1433 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 639.828988404 553.132965585 570.909538845 597.409085039 613.962652558 603.967057194 646.304528750 611.243458145 611.243458145 524.628993840 524.628993840 559.634061864
1522 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 636.533471360 552.870680854 544.824581287 578.105879798 613.917052730 603.063845886 559.322721035 553.040313573 553.040313573 506.347420001 506.347420001 552.878004725
1611 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 558.879256459 527.893447645 519.847269214 578.105354692 588.939933955 583.790385703 559.130133954 489.499623068 489.499623068 502.128617613 502.128617613 527.901207130
1700 735.026015780 401.540626441 401.540626441 333.485389339	401.540638762 558.878966304 480.840563445 519.846049563 553.128494249 541.887136594 553.239987352 559.269115220 518.044089017 518.044089017 509.843904882 509.843904882 528.109952186
899 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 704.533157918 776.446802392 682.108294938 710.432036038 730.906468220 699.292758580 711.783632025 816.729254215 816.729254215 725.207121731 725.207121731 756.105244244
988 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 704.532860324 776.444218914 666.420392649 634.154364273 730.828014014 699.291110649 719.311998528 819.106169470 819.106169470 709.004066340 709.004066340 746.460716838
1077 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 677.484921577 667.768220294 666.420078912 611.950196657 669.601697310 642.627997861 666.144384179 768.673818771 768.673818771 623.027409596 623.027409596 730.952808119
1166 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 677.483273443 632.563644569 666.419854227 611.813082575 669.555038529 642.490832815 652.052988736 825.587067312 825.587067312 631.351730213 631.351730213 682.668270713
1255 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 652.931323993 560.668585746 604.244241716 595.658904046 597.750392692 564.871121707 704.616382672 800.672113200 800.672113200 512.080510763 512.080510763 554.806424955
1344 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 652.643020977 530.386128992 604.243956364 595.658470715 556.906098040 517.020638109 666.376122284 759.884923464 759.884923464 519.900108372 519.900108372 567.004944775
1433 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 616.137829160 519.792544142 557.702113306 595.379678494 556.718614944 516.794433319 625.022844858 548.890903163 548.890903163 508.556905727 508.556905727 562.546697174
1522 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 611.419532238 519.604930373 557.701929377 565.050497853 556.718429112 516.527535544 511.955283838 544.606974773 544.606974773 519.559119805 519.559119805 534.283945194
1611 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 606.051911392 501.843198806 557.512501671 549.135844964 526.387578767 505.933881102 512.009026736 610.845196054 610.845196054 509.918332045 509.918332045 546.686611157
1700 835.639872405 447.952203287 447.952203287 387.687669118	447.952214935 602.769904343 491.048751638 552.058586306 549.000995775 526.387435226 505.933646085 512.083592478 535.225006443 535.225006443 489.239482504 489.239482504 549.893746119
899 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 261.374523898 228.984978155 264.209477587 259.366224172 264.241454111 229.636832079 265.207157666 266.544910862 266.544910862 260.308651426 260.308651426 228.497797825
988 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 261.155087469 228.982124316 264.177073899 259.363387983 264.131388586 229.433898995 265.605603803 266.589436418 266.589436418 264.021674832 264.021674832 227.296361551
1077 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 260.023862667 228.950836049 263.943819211 259.312748180 263.928201722 229.209233045 262.695313183 266.693865976 266.693865976 220.677299531 220.677299531 229.799221791
1166 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 259.147298433 228.725277937 263.943045528 259.087183011 258.827687459 229.178055371 231.097982944 254.827008959 254.827008959 221.770625313 221.770625313 229.599375144
1255 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 259.076124342 223.029775097 263.942460227 258.461015947 258.827085602 229.177483800 231.101970771 248.244015004 248.244015004 216.751744862 216.751744862 223.959431792
1344 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 252.447039438 196.903774835 263.752443980 228.047405690 258.826505826 203.051465631 226.532343739 263.226303540 263.226303540 200.617397062 200.617397062 196.931984689
1433 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 252.416012963 196.666047488 263.198897003 227.857422132 258.274550493 201.834160109 226.041887750 263.129322394 263.129322394 200.181462764 200.181462764 196.695448287
1522 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 252.279860199 196.615494934 263.198439454 222.754161082 258.274092746 201.833839286 226.417490319 259.030522973 259.030522973 196.613947973 196.613947973 196.691234266
1611 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 252.278328944 196.615310767 263.149792868 222.754011924 258.243238819 197.163580110 259.257070037 263.231109371 263.231109371 196.613953797 196.613953797 196.694626406
1700 266.777587594 196.479791155 196.479791155 70.297796439	196.479802961 252.278093470 196.615003478 263.149603912 222.723531684 258.213385281 197.103955463 258.059862617 258.126301139 258.126301139 196.614101180 196.614101180 201.791604645
899 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 611.095277189 459.817914638 521.648812700 489.962781765 516.730500588 550.160319706 537.595629272 613.274616821 613.274616821 550.415982816 550.415982816 516.470203001
988 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 611.094967700 455.477165307 521.648430119 489.371320884 516.730195534 550.159853645 537.518253949 643.087059666 643.087059666 446.809498315 446.809498315 456.048369733
1077 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 610.561468616 453.983165518 516.364110064 489.370705398 515.994865118 521.477516946 537.592125145 630.430320973 630.430320973 441.652408464 441.652408464 453.797351758
1166 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 583.748853510 453.982605301 515.431432829 458.842220210 515.063096128 521.240827466 509.016095221 642.520277494 642.520277494 441.652241144 441.652241144 453.769088245
1255 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 576.271400765 427.949248217 515.431271375 428.953943651 514.181439382 460.373262837 502.468336177 593.411323658 593.411323658 441.548685409 441.548685409 453.767623199
1344 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 576.270616456 408.876848391 454.784520541 428.788187615 483.881148368 459.491123874 502.464818275 561.463272576 561.463272576 426.967559097 426.967559097 466.147575235
1433 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 576.060406446 408.876413783 454.630196031 428.787753007 483.726730940 459.305817099 501.534500157 474.296844098 474.296844098 407.614766435 407.614766435 434.811790948
1522 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 576.060162977 408.876178177 454.629951388 428.786941191 483.726426716 459.305500082 501.454484505 411.629513892 411.629513892 407.617226384 407.617226384 514.477924991
1611 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 542.688481185 408.658823054 453.847728012 428.786855618 427.048548680 458.952927819 387.112287901 468.477491552 468.477491552 407.401061049 407.401061049 434.644420694
1700 643.582971445 366.402968986 366.402968986 277.180002459	366.437854647 541.591430873 407.777132415 453.847681712 427.688423949 427.048454640 458.952850208 387.114372096 395.323683835 395.323683835 403.556295458 403.556295458 433.763557138
899 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1198.993651078 1122.504710779 1105.306475505 1124.759262410 1187.282891617 1193.661606022 1014.414668420 1206.327595913 1206.327595913 1012.486045977 1012.486045977 1078.579525676
988 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1197.678338548 1034.457759840 1090.057412947 1066.817497972 979.527868037 996.380611303 1005.374312072 1198.211356180 1198.211356180 1062.307792768 1062.307792768 1114.841606456
1077 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1111.603919004 1015.758435465 1011.701916461 1005.240423841 930.051496550 898.042453769 1059.916686575 1204.937183936 1204.937183936 1017.931633337 1017.931633337 1081.483532498
1166 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1107.407705471 1015.565861499 1011.346480871 986.164242942 929.668388064 897.650086878 980.282633641 1125.785433169 1125.785433169 984.584098810 984.584098810 1055.502504692
1255 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1088.626171207 985.652977002 1009.665688608 984.676399646 928.411504299 896.163448040 1024.442624535 1067.521365068 1067.521365068 931.946759156 931.946759156 1056.275943154
1344 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1088.381089334 951.284472670 964.577736742 944.038446225 866.840175915 834.476249307 952.693589764 1083.964044363 1083.964044363 894.918709189 894.918709189 960.890723721
1433 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1087.975241266 951.144154017 954.928394696 938.705963872 866.636734672 833.057270566 974.235166415 985.922050668 985.922050668 879.212980127 879.212980127 961.804682804
1522 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1056.379116433 816.842308773 863.631050023 890.950168560 866.505037937 832.790906970 840.192708924 932.322921012 932.322921012 830.718515018 830.718515018 899.840993410
1611 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1045.247219384 816.585517827 851.876728235 890.692889108 835.774840584 803.393803944 874.671209350 848.971283758 848.971283758 822.045557292 822.045557292 878.740160669
1700 1229.997575743 725.624254388 725.624254388 504.373321355	725.624266229 1040.965456656 815.865976188 850.394482807 853.859747333 817.178988378 798.468841664 790.943688657 849.418664400 849.418664400 822.948497732 822.948497732 868.070221774
899 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.582807255 50.488809416 51.584235541 50.488799193 51.396916913 51.357681547 51.338999401 51.604098843 51.604098843 50.236616355 50.236616355 50.564841796
988 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.440198959 50.122037926 51.441076908 50.264492876 51.396683805 51.357485009 51.133099162 51.419459154 51.419459154 50.074188046 50.074188046 50.338444409
1077 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.281618617 50.121622454 51.282561542 50.263645377 51.160555684 50.311435338 51.134886218 51.605633654 51.605633654 50.046273056 50.046273056 50.195467028
1166 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.281433792 50.121397224 51.281878687 50.263401055 51.160349371 50.308544453 51.357564823 51.165156861 51.165156861 50.047574735 50.047574735 50.193252730
1255 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.281129250 50.121176603 51.093712881 50.121187373 51.017537843 50.120309182 51.463583619 51.022337839 51.022337839 50.047425036 50.047425036 49.915833069
1344 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.055563165 49.933004948 50.869398951 49.933048678 50.793172695 49.961709432 51.462112083 51.052146884 51.052146884 49.889277019 49.889277019 49.930744175
1433 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.054802983 49.932785475 50.869282534 49.932829205 50.793105237 49.961533480 51.462843962 51.054394493 51.054394493 49.889245776 49.889245776 49.931553366
1522 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.054703269 49.932785475 50.869138879 49.932786642 50.793068339 49.961388644 51.079125922 50.865976089 50.865976089 49.888539715 49.888539715 49.931188706
1611 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.054614727 49.932625949 50.869018249 49.932627116 50.793021499 49.961340330 51.081534339 50.867665412 50.867665412 49.886689162 49.886689162 49.930712927
1700 51.614185238 49.747468539 49.747468539 1.866716699	49.747481956 51.052835334 49.774143203 50.868533050 49.774144370 50.792932957 49.961253485 51.078140485 50.866158832 50.866158832 49.773191516 49.773191516 49.771496858
899 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1098.860666403 1149.125964068 1127.066896964 1130.172160740 1116.797258555 1061.181686299 1048.348508434 1169.667123503 1169.667123503 1062.555584427 1062.555584427 1110.438555327
988 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1096.890184008 1089.585994801 1097.635320602 1100.392011410 1087.366956344 1031.883645398 1062.874684703 1110.180100748 1110.180100748 1017.146296395 1017.146296395 1104.137296483
1077 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1096.307241339 1028.635668812 1083.315465748 1061.161621435 1017.330894474 994.464050951 1037.881188197 1156.503107891 1156.503107891 1017.675742584 1017.675742584 1098.530440323
1166 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1095.107027503 977.331600991 1082.145222151 1047.824940242 1014.994917502 992.381448227 977.639147206 1169.799862972 1169.799862972 1064.127413023 1064.127413023 1066.471145477
1255 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1063.658124009 964.241118096 1037.526352974 1046.900464503 1014.001068160 961.850852548 1033.757804152 1002.481472182 1002.481472182 962.477763226 962.477763226 965.957899983
1344 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1062.699859832 962.158510894 1007.281081921 1044.817909145 1014.000941122 932.397559274 982.801116163 973.161320503 973.161320503 926.502253866 926.502253866 993.275918331
1433 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1062.359244704 961.817598036 1007.136731994 1044.293158236 1013.815782042 932.057016428 940.358318532 995.820806446 995.820806446 874.615286226 874.615286226 1037.558687627
1522 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1032.011334888 900.120513450 944.182678253 982.596046402 944.216641810 869.698117458 809.353022805 908.846593110 908.846593110 893.097192073 893.097192073 975.924850300
1611 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 1006.420069681 900.120473586 943.840776573 869.036469176 882.330550301 839.350288040 795.864756451 905.738318287 905.738318287 886.703901935 886.703901935 976.445588342
1700 1179.526813653 725.492664062 725.492664062 454.034149591	725.492678148 993.926484554 837.739450380 882.722368616 869.036432188 821.212206736 769.224417011 798.115163902 895.945755715 895.945755715 844.844301407 844.844301407 885.189211239
899 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 549.882882018 487.454681721 560.524058430 456.276419366 533.505285008 538.502708501 516.896660181 558.887672158 558.887672158 516.893843884 516.893843884 498.190268151
988 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 549.696990346 487.454389583 516.807962821 439.678955627 503.133435318 507.245958718 451.048044484 553.946578703 553.946578703 516.891341276 516.891341276 497.204171425
1077 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 536.305867403 474.124214317 456.393607967 439.320065814 442.840275074 476.657611743 458.441981480 534.572095699 534.572095699 474.329151138 474.329151138 497.076199994
1166 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 536.161313565 442.867801015 450.027532719 438.949240087 442.839916245 476.657328944 451.817204443 554.142922721 554.142922721 443.071501766 443.071501766 497.155746922
1255 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 529.659536061 442.867605318 419.891823343 438.948385384 399.774259048 416.888440589 452.029658031 564.195935899 564.195935899 413.675082596 413.675082596 437.386738487
1344 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 529.521915296 442.712036196 419.891557364 438.793387990 381.002203984 416.596360170 451.100613138 548.782338264 548.782338264 438.382037070 438.382037070 437.231445131
1433 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 522.975000996 426.880483269 419.735797175 421.876840857 380.847592027 416.409723093 445.525582143 429.046310410 429.046310410 427.057573087 427.057573087 441.968804516
1522 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 491.779481134 398.367789480 403.891419611 421.876694527 380.847349117 403.389693425 434.434162747 428.860568004 428.860568004 394.145422030 394.145422030 397.739642860
1611 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 491.779345250 338.169403829 403.891419611 361.678348750 380.847214966 403.389606237 420.569214675 462.656383666 462.656383666 393.957463704 393.957463704 351.322464345
1700 565.398693520 295.163186756 295.163186756 270.235506764	295.163198834 448.445717834 314.010727296 403.736733347 361.677703776 380.847084608 403.386830243 427.156540028 473.273970105 473.273970105 393.074027558 393.074027558 351.323555000
899 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 961.735872510 885.890078958 922.678189046 950.266798522 910.412903359 914.148749952 887.372241459 996.225963135 996.225963135 868.753911707 868.753911707 868.254080566
988 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 934.014824515 884.502313883 921.920512560 866.350015555 867.843277853 868.621681114 809.406654299 957.294539490 957.294539490 791.864080124 791.864080124 818.182428118
1077 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 920.650082663 823.252157564 882.229799869 790.310318252 807.449025721 808.863659702 803.783260963 856.033077640 856.033077640 758.534054626 758.534054626 819.054899523
1166 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 918.675932573 781.691313437 809.372622498 790.308777920 791.130371209 792.992599181 818.945468647 909.727270467 909.727270467 762.490754973 762.490754973 778.502644429
1255 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 872.132613592 780.852064507 759.135917224 789.469506997 790.788058727 792.647280576 764.723587504 882.338418902 882.338418902 728.893619774 728.893619774 756.117676993
1344 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 871.142578652 725.298404513 758.999076335 788.632164431 772.583127819 776.962070473 732.789189545 802.852966490 802.852966490 710.046465840 710.046465840 743.537328998
1433 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 867.994346377 717.667794239 753.968114575 748.282811442 736.362975926 727.501496684 771.312674697 730.523872545 730.523872545 690.284447233 690.284447233 778.388540097
1522 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 867.551207826 717.479505736 753.581067812 748.094522939 736.169845223 727.308583020 683.392079719 700.360712242 700.360712242 687.014695954 687.014695954 769.348378082
1611 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 861.986947642 717.151125059 753.548704098 746.392977602 730.605475389 720.939745028 725.683293989 718.835305138 718.835305138 653.324105098 653.324105098 703.176587204
1700 1059.311270791 550.138129442 509.173141349 550.138129442	550.138989516 820.180114879 667.154440766 690.808564275 741.999883178 730.407593982 720.751776094 663.479613831 702.028657776 702.028657776 683.234190283 683.234190283 734.289943175
899 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1304.856870639 1207.765791356 1181.639866942 1190.147510250 1129.383806710 1127.983550780 1118.696820477 1216.332666973 1216.332666973 1150.683485984 1150.683485984 1189.637624191
988 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1257.618998833 1203.372149186 1147.263593815 1186.055100039 1107.233381046 1109.608034505 1166.569263153 1276.257241418 1276.257241418 1105.539408992 1105.539408992 1178.795049192
1077 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1252.451801270 1197.765039436 1146.495720349 1180.488890914 1098.262530556 1102.671174662 1142.569793787 1274.910786412 1274.910786412 1075.187665164 1075.187665164 1186.210411385
1166 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1248.162407675 1006.273639037 1134.947813397 1054.891655299 1091.281520553 1066.536192757 1129.166673751 1228.487187352 1228.487187352 993.398020133 993.398020133 1018.446001111
1255 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1246.101628055 1001.028589188 1070.068314365 1054.888186461 1021.667426250 984.995925399 1112.851697922 1075.094421553 1075.094421553 958.007293607 958.007293607 1019.887906020
1344 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1232.239197636 922.461046753 1038.802135723 983.280732029 1021.208259409 979.750239167 1126.722123473 1058.035635148 1058.035635148 878.490914535 878.490914535 881.659737216
1433 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1209.349368627 922.229953893 1025.803291602 976.952882839 1005.344083178 948.720249515 1026.505884934 1005.359232287 1005.359232287 873.962882873 873.962882873 867.151989708
1522 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1200.293733591 902.842736053 1025.800002016 974.120223424 1005.343503307 948.695551851 946.155355033 948.540405988 948.540405988 834.500461833 834.500461833 862.557445852
1611 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1197.803197418 892.687606610 1023.259993331 974.119215440 1005.343162422 946.035981922 946.036226646 950.267394055 950.267394055 837.130423743 837.130423743 868.279168988
1700 1327.018318246 826.786575173 826.786575173 500.231743073	826.786586772 1194.991059747 833.359629099 904.569609112 914.792934238 886.652782645 826.806501862 886.693211972 886.716969276 886.716969276 830.997289176 830.997289176 843.730647695
899 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1489.224321991 1320.299315396 1338.588337931 1399.909863021 1289.200530112 1316.510250550 1296.406406824 1514.979806568 1514.979806568 1267.256996984 1267.256996984 1396.916463956
988 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1439.900790243 1230.432727501 1332.818020517 1295.082963460 1283.243350763 1295.316048702 1242.305783157 1430.461773663 1430.461773663 1205.897814240 1205.897814240 1305.774777318
1077 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1434.105512394 1191.245409892 1300.762915058 1289.098060256 1196.093448834 1241.442271105 1189.651727953 1376.127593370 1376.127593370 1106.722597648 1106.722597648 1213.010998044
1166 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1369.742741133 1130.156197061 1227.035172089 1228.008794692 1160.355802572 1180.311766591 1152.874980186 1329.214541495 1329.214541495 1105.450467892 1105.450467892 1129.237511961
1255 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1351.193063809 1098.053536420 1136.584839811 1195.906062283 1099.155736074 1112.560644052 1163.721245023 1243.056151043 1243.056151043 1040.465548814 1040.465548814 1134.903361273
1344 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1314.912482800 1074.484265629 1116.839313432 1177.331442981 1062.409758286 1081.354843036 1140.747124812 1224.396681009 1224.396681009 1094.047012290 1094.047012290 1050.145606325
1433 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1279.159011886 1044.241911798 1098.901330652 1146.539703277 1062.268173514 1081.301134024 1125.231738017 1109.162516485 1109.162516485 1024.488488538 1024.488488538 1044.389682118
1522 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1236.904024463 1044.042468331 1095.375956647 1141.341037811 1061.768354173 1069.247646168 1096.149381848 1200.981888806 1200.981888806 1019.154201773 1019.154201773 1044.280052394
1611 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1222.936275195 1044.042274828 1086.158276749 1124.842562092 1061.714691084 1069.116432224 1050.538022412 1024.214482049 1024.214482049 1027.626623280 1027.626623280 1136.250338490
1700 1663.663406097 917.089828168 917.089828168 746.573577929	917.089839231 1205.421371200 1032.418565209 1070.177611979 1113.214954344 1061.714326472 1069.116215679 977.686650088 1028.828217723 1028.828217723 1056.871148553 1056.871148553 1092.301267040
899 2202.646131550 1244.872455475 1244.872455475 957.773676075	1244.872466423 1945.611700512 1762.557405485 1720.047545562 1743.969169223 1634.236423761 1731.675028016 1715.635127797 2025.289470529 2025.289470529 1644.614509580 1644.614509580 1685.820183327
