capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1683 1273.647211097 753.914434865 753.914434865 519.732776232 753.914446975 1041.890708857 793.498012066 814.098413257 845.905340808 846.376210158 832.946971422 821.701202762 846.445617832 845.841343561 845.841343561 769.811764380 769.811764380 842.436457152  
1795 1273.647211097 753.914434865 753.914434865 519.732776232 753.914446975 1036.742228490 793.496335508 798.696276600 819.214874750 837.252684878 832.450770836 807.061307623 855.083646561 819.151453954 819.151453954 808.229977472 808.229977472 805.430447347  
899 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 609.385639511 523.557675665 561.701112788 571.997238235 562.775398184 568.047653744 566.462634330 515.279264138 609.278672802 609.278672802 531.564459222 531.564459222 540.880784939  
1011 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 609.129674310 522.881332131 524.771249616 571.839288891 555.902775817 567.719067266 566.306187216 517.412764510 598.592834412 598.592834412 507.799631556 507.799631556 530.293605385  
1235 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 602.012259298 489.124184963 492.395763980 539.215465638 518.127900526 535.728741819 503.712045278 524.436498839 533.894546987 533.894546987 496.358547757 496.358547757 528.022422676  
1347 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 585.304524108 488.442295866 491.022554097 538.355183198 516.754671820 534.611035720 502.517398645 511.390881024 534.676982390 534.676982390 485.421014141 485.421014141 526.863531572  
1459 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 561.150590127 475.689407787 474.524083237 537.923883173 510.578338935 533.924906004 501.975484640 504.952130862 481.818484225 481.818484225 474.522426264 474.522426264 480.053871854  
1571 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 560.500245199 474.258058899 474.173152406 534.006595361 510.575990210 533.924291119 474.460393392 533.894367613 549.781224931 549.781224931 474.172426584 474.172426584 474.344289472  
1683 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 560.363122830 474.257723468 474.172648492 533.806502411 510.575451674 533.724087697 474.323493894 533.806068356 533.887087681 533.887087681 474.172416959 474.172416959 474.172416329  
1795 624.415247005 474.162448354 474.162448354 150.252798651 474.162461311 557.071850950 474.256250275 474.172432032 533.806300012 510.574485939 533.723984469 474.323404478 534.056941943 533.890534108 533.890534108 474.172003584 474.172003584 474.171964821  
899 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 300.296214428 248.887041972 279.506539451 279.472595629 295.045835938 279.472818801 248.971954909 260.549036160 324.166099670 324.166099670 261.555032659 261.555032659 280.315660440  
1011 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 299.961380507 248.346003873 278.579583919 278.766708922 294.117242547 278.716452202 248.250239417 261.326788104 328.065663945 328.065663945 247.901053579 247.901053579 278.573791542  
1235 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 296.318724970 247.905996082 266.215027251 278.575850221 281.841618053 278.526118487 247.875694078 262.107641948 278.094454469 278.094454469 248.827100847 248.827100847 266.212611028  
1347 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 294.423113345 247.893762813 266.162541752 278.573322553 281.840492072 278.525287085 247.874871979 253.518673676 278.095386242 278.095386242 248.777441877 248.777441877 266.211792630  
1459 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 293.845671345 247.520979599 265.790070253 278.572476294 281.380515461 278.437214704 247.869571172 278.492289623 278.093286907 278.093286907 248.825909996 248.825909996 266.297622875  
1571 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 275.261384448 247.457658153 265.789704997 278.142714102 281.237689163 278.008637067 247.456556917 278.199947626 278.094347112 278.094347112 248.825655987 248.825655987 266.210209907  
1683 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 275.132674769 247.457064884 248.767599199 278.140972810 264.215607986 278.008320191 247.456284976 278.094180451 278.093846617 278.093846617 248.766590206 248.766590206 248.819518166  
1795 341.925532578 247.337471688 247.337471688 94.588060890 247.337482676 262.270654839 247.457021131 248.395602568 278.138905394 263.843874906 278.008124434 247.452287700 278.092349739 278.093334861 278.093334861 248.766455022 248.766455022 248.817750808  
899 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 2104.480439911 1777.487215692 1790.139538417 1754.279287348 1818.076054862 1765.311047709 1781.938997850 1797.098405591 2055.452559289 2055.452559289 1796.451200253 1796.451200253 1875.304502657  
1011 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1981.490767106 1735.226049683 1756.087545200 1685.275064684 1799.333137071 1701.682627748 1669.882834816 1690.418256144 1964.078842467 1964.078842467 1541.906589146 1541.906589146 1672.314697967  
1235 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1852.628322438 1527.138430302 1585.229344474 1552.573583501 1695.049125387 1527.072866713 1495.638603198 1669.319049464 1537.355601656 1537.355601656 1382.314499499 1382.314499499 1526.514799361  
1347 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1845.811554439 1436.881655988 1463.637448539 1490.643357135 1547.880451207 1463.872094662 1408.752988815 1538.139654858 1415.840720850 1415.840720850 1325.375709978 1325.375709978 1448.385189965  
1459 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1796.058549143 1323.692641990 1403.301890839 1481.781355924 1475.395611570 1432.661565007 1384.920110812 1341.254553529 1341.250229583 1341.250229583 1308.007385605 1308.007385605 1415.256475598  
1571 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1759.059791860 1317.033426965 1357.721196984 1451.363594249 1473.648748669 1402.488938869 1383.840311702 1368.831078528 1396.286664599 1396.286664599 1317.105495258 1317.105495258 1448.471343721  
1683 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1735.852968412 1285.917711335 1332.298281201 1407.301634123 1417.061450838 1386.903654976 1321.787571875 1333.735509548 1360.915163550 1360.915163550 1300.417177852 1300.417177852 1360.628305477  
1795 2143.687010593 1274.174655171 1274.174655171 869.512355422 1274.174665881 1679.542459641 1285.917626751 1330.775822023 1407.301446358 1417.061450838 1370.180571023 1290.541942620 1333.875156614 1338.622319924 1338.622319924 1285.838153587 1285.838153587 1325.246259316  
899 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 1313.795829578 1087.813550140 1135.419988827 1165.057216733 1107.366599335 1158.331036250 1132.692947604 1171.121701157 1334.273176054 1334.273176054 1047.907228557 1047.907228557 1193.807273260  
1011 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 1211.001105331 1064.605923901 1130.011627027 1093.092942259 1104.940990807 1153.080580035 1132.425962845 1173.792565699 1247.925884419 1247.925884419 995.958227920 995.958227920 1153.062213662  
1235 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 1159.632479266 939.198837072 989.182588693 1001.071754966 1021.210612267 976.171127605 951.722842337 1107.120767274 1147.951440029 1147.951440029 960.791525252 960.791525252 993.649098491  
1347 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 1078.125110170 899.105143627 899.193571416 956.707522871 925.352837017 942.324252150 920.904356270 1028.843576804 960.449318701 960.449318701 852.504249602 852.504249602 978.517698586  
1459 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 983.444507848 865.135137584 873.853594334 956.704492348 895.386003844 942.309064215 905.065799559 935.193892619 979.888663860 979.888663860 824.026239909 824.026239909 919.026908815  
1571 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 930.317171046 825.268352467 831.348213179 924.758434644 845.773694210 912.667936746 875.334030378 920.060352952 887.297293145 887.297293145 817.172311117 817.172311117 854.607177620  
1683 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 872.561707489 825.188851797 804.561213677 912.354598820 839.087222172 912.508889588 875.138024669 941.848556940 947.927366651 947.927366651 810.580254229 810.580254229 834.525380749  
1795 1458.486475540 797.723543295 797.723543295 660.762932245 797.723555425 872.402821919 825.188706584 800.758952729 912.354473214 839.087044216 912.508753315 875.137857037 828.651497398 858.498751757 858.498751757 798.599493386 798.599493386 800.757869374  
899 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 412.696935256 451.092920683 357.645921667 391.129808830 438.362014621 366.440315810 405.585258802 413.395345353 443.935559489 443.935559489 348.028924306 348.028924306 355.334974308  
1011 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 405.047583327 432.175112895 357.419800913 377.743328927 438.135959389 365.521803605 387.542954780 408.593713211 393.487725739 393.487725739 346.228915258 346.228915258 356.072763451  
1235 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 398.823412515 354.701849918 326.439210377 343.322640671 378.834547244 334.350146478 356.727027486 379.107914609 353.505369891 353.505369891 310.652534378 310.652534378 324.592231010  
1347 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 394.044702122 348.389351327 326.331115802 343.185234340 378.726905495 334.212709042 354.906265808 365.018219969 325.404636599 325.404636599 306.199578662 306.199578662 326.411692719  
1459 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 390.765484804 348.388509184 308.572321471 341.522463415 373.413695405 329.036587511 354.768579036 359.752857821 325.403153559 325.403153559 298.778122959 298.778122959 308.654140954  
1571 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 357.923867064 348.388031538 304.817487083 337.421603174 373.413144209 322.273165435 354.767961091 305.038627986 322.088898390 322.088898390 303.144301532 303.144301532 322.434946687  
1683 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 352.824410729 348.040706417 304.334237994 337.091771940 367.664184558 321.944035018 354.411044965 304.926671771 320.031904540 320.031904540 302.172610788 302.172610788 322.040029230  
1795 457.600064822 233.162832632 233.162832632 224.437232190 233.162844901 352.763071639 347.710937784 304.333910155 337.091172079 360.395162465 321.930521900 354.410955724 304.923474246 320.033815413 320.033815413 294.887646104 294.887646104 304.764275383  
899 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 1053.075831904 887.912501729 939.973898864 929.884915338 941.740289112 941.872658732 908.588635663 912.510707013 1196.734463173 1196.734463173 873.982580198 873.982580198 923.252115718  
1011 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 979.355046894 873.896019441 937.994186202 924.531359475 939.895440114 941.302469654 876.232538416 960.845909219 1175.087989651 1175.087989651 840.827843290 840.827843290 917.156418501  
1235 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 957.438600042 799.895052916 821.150149642 836.507579080 856.369152294 878.646896387 797.390997750 867.451906996 831.818847264 831.818847264 816.713069040 816.713069040 850.745675884  
1347 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 945.381482153 798.898654679 821.012144199 815.344933548 826.827967013 869.150642638 797.390132199 892.923656958 815.974606506 815.974606506 854.127315797 854.127315797 850.608195269  
1459 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 913.877528802 798.897847307 821.011598329 815.207154632 825.933247459 843.398911975 797.061311193 798.068098302 785.796998848 785.796998848 801.259935123 801.259935123 830.219312709  
1571 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 853.297151233 790.361873795 820.678280553 814.495079179 795.183797070 843.066210517 751.637606532 776.545409267 776.456281705 776.456281705 802.522467200 802.522467200 861.020781694  
1683 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 825.849147638 790.360678821 759.505760252 814.494957610 795.047860279 843.065849067 751.637366815 776.544883484 776.458111073 776.458111073 835.604659649 835.604659649 860.454648419  
1795 1264.608633220 715.159741310 715.159741310 549.448891910 715.159752512 825.845764618 788.475924496 759.505679644 776.457562015 795.047779671 843.065798252 751.257837240 776.543971151 776.456386243 776.456386243 852.108657689 852.108657689 857.754829550  
899 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 1048.627877212 834.863126661 894.205761010 928.855590308 919.980643764 932.399611318 861.279231487 965.326020696 1130.757065935 1130.757065935 874.028650817 874.028650817 931.122598170  
1011 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 1016.872427942 772.483930285 867.410634573 897.896183957 891.484556072 906.629256758 840.299017210 927.092497606 1086.588723016 1086.588723016 787.809338391 787.809338391 843.080744140  
1235 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 958.342625312 744.702124761 804.459742578 851.698056770 833.028088477 834.087553084 773.632985221 843.109251038 808.764610758 808.764610758 749.256278368 749.256278368 809.018210298  
1347 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 947.541144185 718.682227668 798.885888403 806.490960888 818.200484373 795.077243125 773.301873146 787.987509493 785.341044737 785.341044737 764.493050895 764.493050895 813.611324210  
1459 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 910.362355836 718.540144176 740.209954583 806.490306979 817.853433632 794.965319850 772.976709084 778.817469471 778.165806913 778.165806913 763.319204876 763.319204876 810.730040002  
1571 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 898.051800399 718.539540184 740.209408078 804.723286988 812.055535795 787.657393357 762.530382422 781.401699258 778.166306204 778.166306204 758.290996186 758.290996186 740.207916981  
1683 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 877.275858177 718.192202367 718.115276912 804.582270836 777.293195959 778.037939891 729.172894564 778.205388373 778.117407140 778.117407140 718.115081366 718.115081366 718.115080798  
1795 1160.603551208 718.107056508 718.107056508 442.496494700 718.107068861 876.966234247 718.191524458 718.115276912 796.960734282 761.641830589 778.037716298 727.418244994 778.199930665 778.167316350 778.167316350 718.114879263 718.114879263 718.114828018  
899 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1202.143452074 1038.514158630 1072.753786712 1093.162706921 1091.764338903 1069.840485619 1094.644098724 1115.645852202 1163.039764710 1163.039764710 1086.040051263 1086.040051263 1022.704108017  
1011 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1153.417269244 1007.326960756 1070.128579457 1062.099362155 1084.998683868 1068.235589636 1054.103217022 1032.700240089 1167.404645202 1167.404645202 920.288766828 920.288766828 1027.480351601  
1235 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1050.921684140 946.034643083 898.236332255 880.721110725 912.817317720 888.044709708 866.967010672 917.316119772 837.263421719 837.263421719 810.147484948 810.147484948 933.930291433  
1347 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 1038.174599417 863.598098725 812.863892292 849.571647893 888.168437072 887.903312311 866.824833263 859.728044175 853.484595669 853.484595669 806.585865099 806.585865099 878.593853015  
1459 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 996.302954378 791.618836813 812.538780492 831.947949905 870.219045147 839.562253266 849.932621640 871.247328321 817.945113746 817.945113746 830.237655486 830.237655486 888.363811498  
1571 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 976.235293895 774.726477975 812.536708501 831.947346044 854.909740910 839.561779467 849.932066773 802.981177100 799.637568106 799.637568106 774.763413222 774.763413222 887.675811144  
1683 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 958.386035628 774.725154954 808.301344684 816.715978485 848.928770406 838.534734080 814.285539653 791.582733067 830.742609703 830.742609703 780.450930004 780.450930004 887.676172718  
1795 1250.371391337 760.873629564 760.873629564 489.497761773 760.873641067 942.018614410 774.724992197 803.958998625 812.373703078 828.759731223 834.160873091 810.140895619 791.582430450 847.114492991 847.114492991 778.511767636 778.511767636 887.675778363  
899 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 1143.478864120 1064.074344947 1126.290655265 1097.267388985 1144.443377869 1126.237575674 1079.408370713 1028.183875030 1103.626026669 1103.626026669 1029.575500820 1029.575500820 1061.798563341  
1011 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 1058.237303456 955.454075271 1004.275006240 1051.615550876 997.289023360 1016.520930820 1005.524157481 1037.094545826 1133.095290693 1133.095290693 912.049499957 912.049499957 946.112862881  
1235 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 980.303003448 851.284005385 867.058202362 876.160626506 902.702686000 893.434070905 839.463716089 966.628113044 956.386172889 956.386172889 854.081665970 854.081665970 901.859242344  
1347 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 977.144171303 784.087840003 811.617040917 873.924838765 866.523525647 893.432974633 839.462736738 888.073502392 847.057877015 847.057877015 777.601219967 777.601219967 876.918978206  
1459 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 945.492869925 777.960434858 811.613649988 873.923807719 866.523050518 832.299089002 778.621031383 896.629715361 873.775322967 873.775322967 765.507983088 765.507983088 846.313371785  
1571 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 939.443813382 717.053025612 795.617739453 819.869424674 835.121275551 832.298598571 749.575458328 810.473954900 845.991605838 845.991605838 777.568322527 777.568322527 845.945276339  
1683 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 923.614421037 717.051563721 784.359352659 790.201259142 828.012972665 827.911484228 729.929380679 771.804421955 801.652825054 801.652825054 766.308486277 766.308486277 865.293348638  
1795 1252.095594657 710.813798019 710.813798019 541.281796638 710.826196086 885.417197364 712.545848880 718.415563462 790.200079539 812.591172494 787.695105440 729.579239276 774.893874247 775.221645727 775.221645727 718.739494712 718.739494712 722.002491230  
899 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 1114.952887501 1027.124397055 1089.142185544 1066.801793990 1076.498030465 1030.870234392 1079.658523700 1025.393239807 1101.801996923 1101.801996923 940.127390858 940.127390858 972.925017656  
1011 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 1100.253003897 955.851571208 915.350064912 963.819803000 1012.544582797 1029.480854143 1043.478169819 1001.490852685 1127.440613483 1127.440613483 850.010054004 850.010054004 909.210395007  
1235 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 996.532773713 828.248658322 868.707060867 852.827407810 964.122960497 881.900908807 857.090722740 876.397114766 941.382551633 941.382551633 818.119826373 818.119826373 865.857727278  
1347 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 981.915859193 781.764879493 859.549237650 850.876411340 909.292435082 841.883029519 825.548134330 866.840723210 821.014817143 821.014817143 798.292795114 798.292795114 886.303118027  
1459 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 913.195215481 720.431572523 765.309176771 778.736003852 847.525318770 805.778999554 781.733955570 784.524977825 726.347005942 726.347005942 719.435640160 719.435640160 791.561722496  
1571 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 902.910867002 720.167840612 736.800599098 772.405249439 817.006814787 799.154816683 776.195373763 777.747188349 736.574375021 736.574375021 726.622394558 726.622394558 755.527782062  
1683 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 873.130653121 715.998412077 736.469425239 772.405022641 816.675603382 790.807245037 776.194956172 715.652640692 728.327713385 728.327713385 724.278208228 724.278208228 767.084400366  
1795 1187.957231908 702.647194590 702.647194590 485.310037318 702.647206446 857.680532811 715.997076968 733.039269028 772.404695263 813.279139563 783.804684067 760.366741554 713.608271575 712.832216291 712.832216291 703.955503516 703.955503516 763.567359718  
899 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 988.659046007 918.399956843 776.999825480 865.224966773 834.316929294 835.973280059 878.194206410 885.842311247 1005.212241344 1005.212241344 908.258787436 908.258787436 886.240485556  
1011 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 987.891905886 917.314911422 776.413666992 864.426365938 820.134749801 835.204842418 877.201565934 912.807094155 968.711204914 968.711204914 707.636496766 707.636496766 760.423815346  
1235 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 883.722558394 738.683557974 745.005805278 774.124675696 768.324089956 789.105400905 803.193007194 813.849271055 756.702046297 756.702046297 725.040994797 725.040994797 779.579275941  
1347 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 817.618397955 685.151925940 698.352801097 747.349330341 674.372593067 708.427094806 727.085887460 666.749482313 690.825595552 690.825595552 670.930960527 670.930960527 724.780578630  
1459 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 814.279132555 665.626043683 627.356746037 699.224967858 667.303953350 661.415043750 686.609623067 683.506837968 701.984416694 701.984416694 622.401797420 622.401797420 676.005028977  
1571 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 756.248473441 665.624818802 627.354046962 683.447989400 667.301254275 661.156130991 686.469416926 639.057546866 662.419027701 662.419027701 622.322119696 622.322119696 672.719207112  
1683 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 744.273464738 665.622150167 624.911210264 661.510639231 667.300898506 658.713169014 686.468998140 648.284457951 676.746621811 676.746621811 622.704558284 622.704558284 677.536485162  
1795 1037.234484488 557.863543757 557.863543757 479.370940731 557.863556794 736.683726534 654.979311301 624.910036269 660.714403592 666.503665039 658.712995507 686.468811898 648.139927148 629.723307556 629.723307556 622.688772237 622.688772237 676.977714892  
899 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1570.225037263 1504.881780797 1421.209497080 1405.560566356 1533.250842793 1389.651073610 1426.642535285 1312.120359931 1718.102341344 1718.102341344 1341.824948445 1341.824948445 1369.148835265  
1011 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1480.704255271 1423.014471939 1378.283968446 1405.314146826 1463.378866205 1300.587312823 1338.029925979 1324.426892328 1635.593089629 1635.593089629 1241.454339044 1241.454339044 1275.873154457  
1235 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1345.173903742 1133.104653800 1242.213653875 1246.513405827 1188.175764600 1213.702713275 1199.505700940 1148.739378749 1325.675169265 1325.675169265 1157.088193451 1157.088193451 1176.826677186  
1347 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1344.811351527 999.359469497 1216.773356175 1188.491539421 1129.144930401 1182.746457969 1139.383339546 1114.117523049 1386.281370075 1386.281370075 1140.708857382 1140.708857382 1175.998833530  
1459 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1280.716747927 999.357884091 1045.920108511 1053.354107642 1048.835471920 1093.648778486 1046.772291815 1148.614167002 1103.702445005 1103.702445005 1060.590397604 1060.590397604 1049.380269520  
1571 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1208.609343025 996.501454835 1045.919639692 1039.425118330 1033.818404429 1027.246237601 992.359671554 1006.019953925 1050.693345543 1050.693345543 1052.751700234 1052.751700234 1066.256829806  
1683 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1117.650111298 992.512450004 1042.941086758 1036.446503519 1026.299622064 1024.267565598 989.189665049 958.442400774 1043.693230361 1043.693230361 1052.735491569 1052.735491569 1045.390073165  
1795 1722.304035012 918.875498944 918.875498944 803.428536068 918.875510291 1063.367776641 992.512308282 1017.226044251 1036.445599853 1026.299406985 1016.119912651 989.189626638 952.019093664 949.499451400 949.499451400 977.866691049 977.866691049 1073.487707540  
899 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 856.120393249 817.541299244 862.994638501 833.359568719 817.541572987 860.245560347 803.647990957 861.562366839 862.252572629 862.252572629 839.534581123 839.534581123 839.621987920  
1011 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 840.383525786 787.765751695 757.957876967 803.392950680 810.581222697 784.746461757 765.739744070 860.452999725 860.894666357 860.894666357 701.683158576 701.683158576 757.079237821  
1235 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 718.252380626 695.481937179 694.895832606 763.433223785 729.017391286 753.727623044 689.686232669 774.733013218 784.345894306 784.345894306 693.864872817 693.864872817 664.242186666  
1347 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 717.163280520 587.588595517 671.449378817 702.023421925 729.016404731 753.726991653 689.685574632 745.260007072 765.305704155 765.305704155 648.432866061 648.432866061 678.214031361  
1459 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 703.178360736 557.806791130 612.169223070 656.335423934 665.782756300 625.065041559 624.479571617 743.429981839 674.653446565 674.653446565 654.087423979 654.087423979 618.935786022  
1571 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 701.987951396 556.903977789 611.266367455 656.332428369 664.879860592 625.064595322 624.478955452 723.355565784 674.900345331 674.900345331 653.184449947 653.184449947 609.512754747  
1683 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 676.941419536 556.757236107 544.073123138 656.127316808 612.979554803 624.878360865 624.336287262 676.677050300 650.656396394 650.656396394 544.071952553 544.071952553 544.070769787  
1795 891.975910076 543.912145826 543.912145826 348.063764250 543.912159319 669.132634225 556.756164411 543.930496712 645.911915202 612.979416637 624.735807091 624.314110851 647.927884108 630.223393576 630.223393576 543.929485785 543.929485785 543.929989971  
899 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1774.908050771 1382.921564668 1445.222869605 1449.716464557 1468.902253331 1539.456524798 1552.317624737 1477.578461066 1809.539381049 1809.539381049 1493.252046433 1493.252046433 1648.155712580  
1011 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1771.069404169 1344.996568167 1386.591620154 1409.010276909 1405.894302781 1468.276626643 1491.124031710 1530.682904201 1755.442222592 1755.442222592 1552.797039473 1552.797039473 1506.802027760  
1235 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1622.279415856 1186.902083801 1319.228836972 1306.124384012 1306.075747342 1287.314488362 1312.017979142 1434.506704850 1489.006889394 1489.006889394 1243.438500504 1243.438500504 1308.758413336  
1347 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1608.891336935 1178.034092032 1257.909834567 1298.130264922 1238.152321850 1286.367785753 1281.189426571 1455.621437409 1381.272784287 1381.272784287 1263.439641587 1263.439641587 1257.624855112  
1459 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1583.558144894 1151.311906444 1224.838677905 1297.337592182 1214.154965078 1207.238695232 1221.196539547 1407.736107023 1395.511903048 1395.511903048 1169.312623719 1169.312623719 1226.294605911  
1571 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1492.166627577 1121.917159810 1193.118102519 1209.904804149 1213.772354102 1201.180178235 1217.243333747 1122.445940814 1171.032995088 1171.032995088 1171.313859165 1171.313859165 1198.652976233  
1683 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1490.012135331 1121.915886655 1166.434198917 1202.555677428 1183.137268369 1183.531772906 1216.986857691 1139.003599739 1213.836441818 1213.836441818 1182.997472533 1182.997472533 1203.020632837  
1795 1819.286060103 1115.635112942 1115.635112942 703.650947161 1115.635125007 1488.584339034 1121.915843780 1166.434140898 1202.012629014 1183.137189932 1183.531726032 1199.116553090 1139.319813355 1185.347610780 1185.347610780 1180.309537112 1180.309537112 1229.459345059  
899 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 829.039007383 766.999123337 732.517437307 778.732507743 751.924304129 731.570027535 751.504712797 723.932027372 773.996234326 773.996234326 718.466219261 718.466219261 747.061291914  
1011 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 826.748544591 740.355681474 706.218484366 762.458896118 725.360179208 730.682588579 721.095141055 644.275030310 763.212098576 763.212098576 691.274682543 691.274682543 720.972051644  
1235 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 763.017467226 719.984755776 643.072903654 759.911776155 662.401869854 728.734381971 719.388722645 664.770178272 690.694170040 690.694170040 612.313511948 612.313511948 641.703983398  
1347 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 761.839850791 555.320909090 552.454003946 616.373005168 599.276786697 577.845924214 595.078272578 714.871108034 756.214882191 756.214882191 551.145831691 551.145831691 552.515709020  
1459 858.652567418 515.382314727 515.382314727 343.270252691 515.382326975 741.155207223 554.998929072 552.169095476 601.964040336 598.991896366 577.670321731 594.481681258 714.424565300 652.279882222 652.279882222 523.374786316 523.374786316 552.456264640  
