capacity sum_comm_cmp max(sum_comm,sum_comp) sum_comm sum_comp OMIM OS GG OOSIM IOCMS DOCPS IOCCS DOCCS LCMR SCMR MAMR OOLCMR OOSCMR OOMAMR  
1576 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2705.955398959 2608.664886288 2657.406841437 2681.042618672 2694.622100890 2675.954889007 2627.636611966 2642.305020749 2676.312283128 2676.312283128 2619.677741291 2619.677741291 2690.324032666  
1688 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2690.226985255 2607.741264414 2644.922084151 2669.707713680 2682.427001367 2658.938706935 2615.940491208 2642.520687558 2684.177948364 2684.177948364 2609.182691989 2609.182691989 2642.791915073  
1800 2954.606362650 2607.697985021 2607.697985021 346.908377629 2607.697996830 2682.861513020 2607.724805403 2639.481096777 2669.707604283 2651.531770363 2658.262261384 2610.384251686 2641.196170049 2670.757903972 2670.757903972 2630.849846877 2630.849846877 2668.120274228  
904 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3706.051943039 3553.906529085 3559.055380600 3617.292545033 3619.315452221 3638.417280578 3616.775329476 3477.910294326 3577.490692505 3577.490692505 3372.945254186 3372.945254186 3402.778850971  
1016 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3663.226403166 3454.310549884 3521.927842829 3598.878387231 3564.150765550 3592.883398579 3575.544005968 3388.869808575 3526.764346793 3526.764346793 3166.620387470 3166.620387470 3446.580365464  
1128 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3585.191791102 3340.810690877 3366.414712127 3422.822458595 3480.699801374 3428.777651563 3414.010706697 3341.182503664 3402.134606214 3402.134606214 3061.371830974 3061.371830974 3290.402800476  
1240 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3530.786062279 3204.142719425 3306.540506457 3335.315411253 3429.526576762 3300.631150426 3344.444371502 3305.336319320 3233.298944626 3233.298944626 3045.478083325 3045.478083325 3279.589628328  
1352 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3446.189562170 3164.376423210 3293.379772932 3297.199254963 3390.709546883 3257.393998998 3233.317776563 2989.947829874 3081.267035281 3081.267035281 3057.002869578 3057.002869578 3273.549147931  
1464 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3407.811129837 3079.420452476 3225.117341060 3255.446028016 3258.416568814 3250.454177936 3221.387530540 2980.825707249 3048.045218164 3048.045218164 3015.069194378 3015.069194378 3210.619567304  
1576 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3380.808609709 3073.187865454 3147.846107711 3211.623939040 3213.861316930 3171.837104996 3150.721522779 3017.049874934 3078.801776368 3078.801776368 3043.831220319 3043.831220319 3172.879319232  
1688 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3369.575561969 2994.416533051 3104.568049141 3166.009320836 3193.771180169 3122.549757766 3136.565664043 3024.742531114 3090.829171696 3090.829171696 3021.880249838 3021.880249838 3170.479080619  
1800 3783.173722998 2957.275887892 2957.275887892 825.897835106 2957.275899884 3339.150625874 2990.356424374 3104.543099275 3148.326961834 3193.716666135 3122.302945341 3136.527098033 2976.067030917 3028.178043450 3028.178043450 3000.936136989 3000.936136989 3156.869325808  
904 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2782.709368821 2744.723581072 2688.577347565 2734.471637313 2699.977365964 2699.072131741 2746.706403498 2684.973699718 2800.799811927 2800.799811927 2671.428898550 2671.428898550 2698.531697768  
1016 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2746.140349892 2625.856057816 2637.757530958 2689.101997675 2664.365742512 2647.385735116 2660.282245418 2665.951333414 2771.182315355 2771.182315355 2553.404334354 2553.404334354 2591.039923845  
1128 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2716.435302512 2574.417632104 2611.061999124 2651.205524352 2637.855876448 2626.888801726 2596.365162425 2622.634546008 2692.977652174 2692.977652174 2496.992022206 2496.992022206 2588.204233753  
1240 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2704.993129324 2571.241978960 2604.056950402 2640.338381736 2633.265505222 2586.017234367 2583.414117071 2559.215089018 2573.905023178 2573.905023178 2493.554929970 2493.554929970 2572.540556542  
1352 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2694.722022708 2533.776183215 2597.114058522 2607.712076354 2627.053505507 2565.274890964 2562.996288456 2551.480310659 2580.662034629 2580.662034629 2491.734648883 2491.734648883 2557.210697938  
1464 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2668.615874379 2532.849732313 2527.383559718 2593.218146674 2570.575450628 2558.339461535 2555.573911918 2547.945695745 2565.089645859 2565.089645859 2521.815590353 2521.815590353 2526.916038977  
1576 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2641.658511547 2490.012853333 2508.340201931 2589.977728177 2524.076353507 2556.605011823 2523.751183650 2545.896009353 2561.346181634 2561.346181634 2487.093016541 2487.093016541 2495.067136335  
1688 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2634.784265102 2484.039356039 2502.392384771 2579.008855462 2518.034850969 2545.560898509 2485.070702132 2545.467047156 2566.515694232 2566.515694232 2486.032989551 2486.032989551 2492.849362022  
1800 2870.278968327 2484.039294051 2484.039294051 386.239674276 2484.039306615 2631.119424119 2484.039315433 2491.893567895 2569.148304645 2511.976366290 2545.337519173 2484.851483170 2545.856233471 2561.341990979 2561.341990979 2491.914200210 2491.914200210 2492.943416281  
904 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2572.633595704 2495.232030229 2517.629504748 2542.162137335 2533.160053919 2515.282033310 2526.460657578 2453.270665541 2509.992801544 2509.992801544 2445.262918085 2445.262918085 2467.255475597  
1016 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2538.705424594 2480.454218782 2462.579958912 2505.685039368 2494.543266067 2500.549521370 2455.203553114 2431.769329253 2510.961870492 2510.961870492 2388.590324554 2388.590324554 2456.277608992  
1128 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2535.654931179 2466.221829354 2440.801749580 2485.606818819 2467.887847465 2463.585287598 2417.156220163 2375.620911405 2468.557711472 2468.557711472 2380.027106707 2380.027106707 2426.463440765  
1240 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2491.533791856 2429.652965217 2419.305495547 2469.201037385 2446.672009236 2439.591193861 2402.837099575 2392.322794746 2394.316441422 2394.316441422 2367.072637836 2367.072637836 2405.754917234  
1352 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2480.625801987 2425.437104278 2405.082879176 2421.281664898 2431.739055194 2430.797798837 2392.997501156 2359.597383760 2404.112719290 2404.112719290 2364.672620582 2364.672620582 2404.076081506  
1464 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2465.939227037 2373.680750646 2398.232360460 2413.110690959 2412.521807459 2411.356449051 2379.553009244 2328.399972218 2392.059593761 2392.059593761 2358.826098324 2358.826098324 2389.650455353  
1576 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2464.736734543 2371.493292603 2390.304851137 2346.637068325 2410.346870943 2404.036123253 2367.569426339 2352.060483709 2332.235555239 2332.235555239 2338.235183404 2338.235183404 2383.152545660  
1688 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2458.101212500 2368.868295779 2386.698406118 2339.793124947 2400.451794772 2402.967205711 2351.082494080 2326.867797276 2331.281574720 2331.281574720 2356.379982965 2356.379982965 2384.999027199  
1800 2611.336453364 2323.613217386 2323.613217386 287.723235978 2323.613229065 2457.545964518 2368.677542944 2374.815455166 2339.792990112 2400.213439798 2402.776378734 2325.932196310 2326.107327376 2326.206508242 2326.206508242 2344.569820333 2344.569820333 2377.000988085  
904 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1447.184483807 1324.809140549 1321.306297882 1348.167509019 1347.220603181 1363.869276851 1359.800642652 1324.637752651 1474.387214584 1474.387214584 1301.278711746 1301.278711746 1377.515432257  
1016 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1434.187821280 1247.390657941 1274.932408138 1302.995302966 1325.433729597 1316.032107416 1320.708187614 1315.927807115 1446.629976204 1446.629976204 1182.650331845 1182.650331845 1256.514512019  
1128 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1400.594451389 1169.266620553 1225.675948222 1228.668751862 1276.431082406 1242.102299883 1264.107811812 1266.502837046 1306.938772087 1306.938772087 1111.229910163 1111.229910163 1279.256095235  
1240 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1352.159069841 1087.516479823 1170.651183828 1146.214990941 1194.698309638 1185.673952833 1215.355374432 1149.465697596 1189.499196418 1189.499196418 1069.160744552 1069.160744552 1169.367000789  
1352 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1332.676975229 1054.042884913 1133.344517065 1075.746617680 1153.433539100 1128.112012257 1133.515894457 1024.481765531 1108.799397040 1108.799397040 1056.793333621 1056.793333621 1108.829846344  
1464 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1318.715852858 995.264936882 1083.678396858 1047.387213380 1114.784843182 1064.031488944 1057.436479470 962.067133814 1059.256637543 1059.256637543 1011.452712464 1011.452712464 1115.337976733  
1576 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1242.056232342 989.745832923 1053.472233934 1041.024018730 1075.299898422 1036.895499444 1024.447245474 954.411854167 1031.274660107 1031.274660107 1009.363586939 1009.363586939 1099.855877971  
1688 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1235.331239857 976.916793903 1031.753643306 1040.792753116 1060.936840310 1033.410577952 1011.828204638 919.339669117 980.400642580 980.400642580 963.186965921 963.186965921 1075.758854397  
1800 1511.917829343 831.835906328 831.835906328 680.081923015 831.835918507 1190.568357937 976.915644843 1026.043622119 1017.764048334 1057.485463661 1031.762372513 1011.828035609 952.402361879 1048.273211033 1048.273211033 968.051551696 968.051551696 1074.592801494  
904 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1827.196364852 1666.383451085 1730.602686580 1731.149043775 1800.061957624 1736.220882275 1767.384970797 1592.137939743 1819.444428771 1819.444428771 1570.866907260 1570.866907260 1636.262795487  
1016 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1786.356826599 1601.012911859 1633.281029144 1621.238877741 1720.925032216 1623.674139299 1661.435193350 1597.130677524 1733.478833801 1733.478833801 1486.321029022 1486.321029022 1571.105559273  
1128 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1773.399582699 1496.255513308 1533.416867955 1519.314711088 1642.201044218 1550.173669724 1570.544713428 1500.676241228 1645.744366680 1645.744366680 1444.493427401 1444.493427401 1512.348334238  
1240 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1751.703405136 1356.514521591 1507.853976733 1501.029387006 1504.910738210 1383.526839440 1428.258616013 1453.181947389 1465.807945298 1465.807945298 1411.889805228 1411.889805228 1527.493377262  
1352 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1743.785008608 1286.639105707 1479.483316118 1474.518007025 1439.430385848 1310.960595688 1391.167117799 1411.869403681 1446.152718192 1446.152718192 1364.146805264 1364.146805264 1532.755103184  
1464 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1678.872236420 1249.925177371 1373.183678454 1368.277415731 1377.551223016 1303.982118017 1361.016336305 1267.941756973 1346.100679972 1346.100679972 1297.350163474 1297.350163474 1410.135822936  
1576 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1635.184470770 1155.468210117 1314.928978297 1337.508888477 1342.592431711 1258.406649090 1330.251154302 1256.619033454 1327.626847034 1327.626847034 1290.656934942 1290.656934942 1383.516631228  
1688 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1629.860625675 1154.548901418 1284.435875449 1284.909784253 1312.027631604 1227.848084196 1281.620231093 1229.549099805 1240.795785683 1240.795785683 1254.091727209 1254.091727209 1376.288178476  
1800 1948.609810669 1100.007113419 1100.007113419 848.602697250 1100.007124953 1623.646215225 1154.548708913 1284.391679066 1284.909680131 1312.027529136 1227.775055444 1281.533364777 1247.627887414 1221.626134712 1221.626134712 1264.655223893 1264.655223893 1343.332516668  
904 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 531.193943139 520.235179674 554.918642472 539.423396775 554.804213408 545.189435224 521.365682009 543.354007052 554.382192285 554.382192285 468.650471842 468.650471842 522.425268185  
1016 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 520.458810134 507.253117956 484.113250271 538.161394089 542.854447001 478.821947406 496.983137156 515.741976536 543.455772827 543.455772827 462.677561056 462.677561056 466.968431004  
1128 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 514.512854239 485.615960913 468.535024221 537.096610203 536.346211202 472.549130858 490.628056955 519.600274828 536.058818927 536.058818927 447.593506338 447.593506338 464.100881582  
1240 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 496.692305534 478.311561486 445.581485855 537.007453645 519.922553014 461.132724256 484.629740374 494.180208628 514.160942897 514.160942897 433.444363829 433.444363829 446.071823319  
1352 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 496.009012405 472.802641029 440.104613988 530.800540054 514.445706057 455.663739662 479.158681348 454.641782515 508.581349541 508.581349541 406.925704669 406.925704669 440.139548559  
1464 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 495.128413788 460.352228082 434.251967700 520.121274116 508.599821846 455.663300649 479.158197641 456.276966496 498.986241290 498.986241290 393.759092071 393.759092071 427.644962585  
1576 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 491.611202751 459.815789513 434.248244336 519.921771563 508.598469972 455.662912650 479.153003934 450.757186800 509.002689858 509.002689858 391.757741838 391.757741838 431.449652879  
1688 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 486.188140249 459.815349003 434.243677988 508.744107896 499.734128570 449.711063158 473.348851440 451.000561770 508.996492950 508.996492950 392.233247357 392.233247357 434.820807545  
1800 568.424911063 387.423109283 387.423109283 181.001801780 387.423120837 486.003649253 452.879152059 428.643017511 508.709844294 487.516771317 449.711063158 473.348786809 449.769548216 506.995786543 506.995786543 390.233767371 390.233767371 431.210998903  
904 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 461.012796629 416.188788784 430.319449170 451.262886161 441.965856643 447.294069744 417.848593496 425.005183393 456.335468726 456.335468726 434.410115589 434.410115589 426.859003535  
1016 478.041584082 351.756321839 351.756321839 126.285262243 351.756333237 454.147981994 399.561259335 413.389008167 439.599871006 425.312708125 439.899964991 416.069711446 414.581619238 453.261825809 453.261825809 401.709094440 401.709094440 406.102506731  
